# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;
2.400000000000000E+009;1.550936400890350E-001;1.065254807472229E-001;-2.423735801130533E-003;-7.063029333949089E-003;
2.400166666666667E+009;1.548397094011307E-001;1.045218110084534E-001;-2.737068571150303E-003;-6.843443494290113E-003;
2.400333333333334E+009;1.545221209526062E-001;1.020448505878449E-001;-2.868731040507555E-003;-6.685153581202030E-003;
2.400500000000000E+009;1.548432111740112E-001;9.916807711124420E-002;-3.027529921382666E-003;-6.487153004854918E-003;
2.400666666666667E+009;1.550820618867874E-001;9.667848050594330E-002;-3.151894779875875E-003;-6.380364764481783E-003;
2.400833333333334E+009;1.550567448139191E-001;9.376893937587738E-002;-3.447197377681732E-003;-6.174229085445404E-003;
2.401000000000000E+009;1.553291082382202E-001;9.093104302883148E-002;-3.586899954825640E-003;-5.994641687721014E-003;
2.401166666666667E+009;1.554868817329407E-001;8.824875950813294E-002;-3.505746833980084E-003;-5.772807635366917E-003;
2.401333333333334E+009;1.557770967483521E-001;8.553528040647507E-002;-3.832255722954869E-003;-5.655806977301836E-003;
2.401500000000000E+009;1.561621129512787E-001;8.261079341173172E-002;-3.946424927562475E-003;-5.456221289932728E-003;
2.401666666666667E+009;1.564618945121765E-001;7.990393787622452E-002;-4.065190907567740E-003;-5.525525193661451E-003;
2.401833333333334E+009;1.571054607629776E-001;7.709781825542450E-002;-4.204376600682735E-003;-5.069747101515532E-003;
2.402000000000000E+009;1.580102145671845E-001;7.432985305786133E-002;-4.355894401669502E-003;-5.195808131247759E-003;
2.402166666666667E+009;1.588523983955383E-001;7.167945802211762E-002;-4.399444907903671E-003;-5.012760404497385E-003;
2.402333333333334E+009;1.598609238862991E-001;6.933935731649399E-002;-4.473617300391197E-003;-4.871894605457783E-003;
2.402500000000000E+009;1.613675504922867E-001;6.686392426490784E-002;-4.466418642550707E-003;-4.876798018813133E-003;
2.402666666666667E+009;1.625365763902664E-001;6.413583457469940E-002;-5.133565980941057E-003;-5.448267329484224E-003;
2.402833333333334E+009;1.635100543498993E-001;6.165050715208054E-002;-5.456570535898209E-003;-4.597970750182867E-003;
2.403000000000000E+009;1.648401618003845E-001;5.976061150431633E-002;-5.429684184491634E-003;-4.255529027432203E-003;
2.403166666666667E+009;1.663361936807632E-001;5.728958174586296E-002;-6.467558909207583E-003;-3.788968315348029E-003;
