# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;
2.400000000000000E+009;1.676084101200104E-001;4.137961193919182E-002;-9.036117116920650E-004;-3.571216948330402E-003;
2.400166666666667E+009;1.681684255599976E-001;4.061932861804962E-002;-1.120210159569979E-003;-3.537094220519066E-003;
2.400333333333334E+009;1.684987097978592E-001;3.960122913122177E-002;-1.251468202099204E-003;-3.465287620201707E-003;
2.400500000000000E+009;1.688305437564850E-001;3.869569674134255E-002;-1.558062736876309E-003;-3.576125251129270E-003;
2.400666666666667E+009;1.693148761987686E-001;3.769671916961670E-002;-1.698172301985323E-003;-3.484820947051048E-003;
2.400833333333334E+009;1.696507483720779E-001;3.686977177858353E-002;-1.763408537954092E-003;-3.212034236639738E-003;
2.401000000000000E+009;1.698999851942062E-001;3.584991022944450E-002;-2.028923481702805E-003;-3.362754592671990E-003;
2.401166666666667E+009;1.703783720731735E-001;3.497127816081047E-002;-2.129950793460012E-003;-3.014044370502234E-003;
2.401333333333334E+009;1.705164313316345E-001;3.415006399154663E-002;-2.473954111337662E-003;-2.933855168521404E-003;
2.401500000000000E+009;1.705799996852875E-001;3.326631709933281E-002;-2.529251389205456E-003;-2.847780240699649E-003;
2.401666666666667E+009;1.709446758031845E-001;3.232710808515549E-002;-2.717392984777689E-003;-2.709873020648956E-003;
2.401833333333334E+009;1.707991510629654E-001;3.149247914552689E-002;-2.650484908372164E-003;-2.210573991760612E-003;
2.402000000000000E+009;1.707983911037445E-001;3.039498999714851E-002;-2.882858738303185E-003;-2.085705054923892E-003;
2.402166666666667E+009;1.709952056407929E-001;2.930795401334763E-002;-2.898619044572115E-003;-1.803197665140033E-003;
2.402333333333334E+009;1.709052026271820E-001;2.846669778227806E-002;-3.025633050128818E-003;-1.747863017953932E-003;
2.402500000000000E+009;1.710635125637054E-001;2.751160599291325E-002;-2.884890185669065E-003;-1.577965449541807E-003;
