# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;
2.400000000000000E+009;1.573600471019745E-001;1.120438724756241E-001;3.627184079959989E-003;-1.634303014725447E-003;
2.400166666666667E+009;1.567256301641464E-001;1.097667217254639E-001;3.626847639679909E-003;-2.107134554535151E-003;
2.400333333333334E+009;1.563903093338013E-001;1.077130138874054E-001;3.553492715582252E-003;-2.319495659321547E-003;
2.400500000000000E+009;1.559816002845764E-001;1.050974652171135E-001;3.497665748000145E-003;-2.592190867289901E-003;
2.400666666666667E+009;1.557934433221817E-001;1.027045845985413E-001;3.314477391541004E-003;-2.795642707496882E-003;
2.400833333333334E+009;1.552925705909729E-001;9.972916543483734E-002;3.106176387518644E-003;-3.059074748307467E-003;
2.401000000000000E+009;1.552346199750900E-001;9.706953167915344E-002;2.928418572992086E-003;-3.349137958139181E-003;
2.401166666666667E+009;1.549389213323593E-001;9.421943873167038E-002;2.652750117704272E-003;-3.321745200082660E-003;
2.401333333333334E+009;1.549479961395264E-001;9.128292649984360E-002;2.429392188787460E-003;-3.521910402923822E-003;
2.401500000000000E+009;1.550211459398270E-001;8.825541287660599E-002;2.070931484922767E-003;-3.486687317490578E-003;
2.401666666666667E+009;1.549749076366425E-001;8.525147289037705E-002;1.905103214085102E-003;-3.594824811443687E-003;
2.401833333333334E+009;1.552161425352097E-001;8.238058537244797E-002;1.828200300224125E-003;-3.707600757479668E-003;
2.402000000000000E+009;1.556148380041122E-001;7.935047149658203E-002;1.467816298827529E-003;-3.488054266199470E-003;
2.402166666666667E+009;1.560891717672348E-001;7.659948617219925E-002;1.357137574814260E-003;-3.457781625911593E-003;
2.402333333333334E+009;1.567209959030151E-001;7.357977330684662E-002;1.073143444955349E-003;-3.491138108074665E-003;
2.402500000000000E+009;1.575853079557419E-001;7.075288146734238E-002;9.729012963362038E-004;-3.358857473358512E-003;
2.402666666666667E+009;1.586756259202957E-001;6.805700808763504E-002;8.691095863468945E-004;-3.374079242348671E-003;
2.402833333333334E+009;1.596103310585022E-001;6.532426178455353E-002;9.141023037955165E-004;-3.291301894932985E-003;
2.403000000000000E+009;1.609539091587067E-001;6.259060651063919E-002;8.602602756582201E-004;-3.240066580474377E-003;
2.403166666666667E+009;1.627925932407379E-001;6.007729470729828E-002;7.101809023879468E-004;-3.242803737521172E-003;
2.403333333333334E+009;1.641349196434021E-001;5.763018503785133E-002;5.148772033862770E-004;-3.314766101539135E-003;
2.403500000000000E+009;1.658290624618530E-001;5.517327785491943E-002;3.811439091805369E-004;-3.309271298348904E-003;
2.403666666666667E+009;1.674722135066986E-001;5.282018333673477E-002;2.428819134365767E-004;-3.218463389202952E-003;
