# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;
2.400000000000000E+009;1.685073971748352E-001;4.057075828313828E-002;1.877753180451691E-003;1.193947042338550E-003;
2.400166666666667E+009;1.691116392612457E-001;4.013665765523911E-002;1.856781309470534E-003;1.068107667379081E-003;
2.400333333333334E+009;1.695138663053513E-001;3.903743624687195E-002;1.824119943194091E-003;1.075684092938900E-003;
2.400500000000000E+009;1.702188998460770E-001;3.826921060681343E-002;2.014484256505966E-003;1.012335997074843E-003;
2.400666666666667E+009;1.706480234861374E-001;3.733718767762184E-002;1.993132755160332E-003;1.109865610487759E-003;
2.400833333333334E+009;1.711894869804382E-001;3.653993085026741E-002;2.001095097512007E-003;1.023050746880472E-003;
2.401000000000000E+009;1.714858561754227E-001;3.584818914532661E-002;2.011913340538740E-003;9.911720408126712E-004;
2.401166666666667E+009;1.717454344034195E-001;3.491997718811035E-002;2.010358963161707E-003;1.072333543561399E-003;
2.401333333333334E+009;1.719280779361725E-001;3.412082046270371E-002;2.087544882670045E-003;9.847956243902445E-004;
2.401500000000000E+009;1.723868101835251E-001;3.337505459785461E-002;2.137373434379697E-003;1.131307915784419E-003;
2.401666666666667E+009;1.723900139331818E-001;3.263970836997032E-002;2.258740365505219E-003;8.750571287237108E-004;
2.401833333333334E+009;1.724420189857483E-001;3.149932250380516E-002;2.192285377532244E-003;8.435494382865727E-004;
2.402000000000000E+009;1.724300384521484E-001;3.099322505295277E-002;2.370928646996617E-003;7.857739692553878E-004;
2.402166666666667E+009;1.725554615259171E-001;3.002379648387432E-002;2.171586966142058E-003;7.238374673761427E-004;
2.402333333333334E+009;1.724044829607010E-001;2.924585714936256E-002;2.268818905577064E-003;5.315589369274676E-004;
2.402500000000000E+009;1.726032644510269E-001;2.824365533888340E-002;2.415281720459461E-003;4.706908657681197E-004;
2.402666666666667E+009;1.723815053701401E-001;2.739505656063557E-002;2.532420679926872E-003;5.249027744866908E-004;
2.402833333333334E+009;1.723631471395493E-001;2.627218514680862E-002;2.392765833064914E-003;3.118099411949515E-004;
2.403000000000000E+009;1.722279936075211E-001;2.537569776177406E-002;2.478177193552256E-003;3.637616464402527E-004;
2.403166666666667E+009;1.720155775547028E-001;2.430967241525650E-002;2.537878230214119E-003;2.491876657586545E-004;
2.403333333333334E+009;1.719998121261597E-001;2.339526079595089E-002;2.425538143143058E-003;1.581429241923615E-004;
2.403500000000000E+009;1.716262400150299E-001;2.228397876024246E-002;2.487831981852651E-003;-2.688415224838536E-005;
2.403666666666667E+009;1.714963912963867E-001;2.106879651546478E-002;2.608639886602759E-003;5.231780960457400E-005;
2.403833333333334E+009;1.712717860937119E-001;1.973033323884010E-002;2.445584861561656E-003;-6.048366776667535E-005;
2.404000000000000E+009;1.713240146636963E-001;1.854133605957031E-002;2.615705365315080E-003;-1.645188604015857E-004;
2.404166666666667E+009;1.708985865116119E-001;1.724030077457428E-002;2.666526706889272E-003;-1.698362029856071E-004;
2.404333333333334E+009;1.706988811492920E-001;1.605732552707195E-002;2.487988676875830E-003;-2.296269376529381E-004;
2.404500000000000E+009;1.704494804143906E-001;1.449755951762199E-002;2.633637748658657E-003;-3.482006723061204E-004;
2.404666666666667E+009;1.704928874969482E-001;1.326515991240740E-002;2.548192162066698E-003;-4.165014543104917E-004;
2.404833333333334E+009;1.703120172023773E-001;1.166209578514099E-002;2.558971988037229E-003;-4.753707034979016E-004;
2.405000000000000E+009;1.702136695384979E-001;1.004418265074492E-002;2.624257933348417E-003;-6.725391722284257E-004;
2.405166666666667E+009;1.701640337705612E-001;8.699232712388039E-003;2.684220671653748E-003;-6.801377749070525E-004;
2.405333333333334E+009;1.701355278491974E-001;6.978386547416449E-003;2.587352879345417E-003;-8.250867249444127E-004;
2.405500000000000E+009;1.698895394802094E-001;5.520807113498449E-003;2.535799518227577E-003;-8.117561810649931E-004;
2.405666666666667E+009;1.699962764978409E-001;3.740491811186075E-003;2.640815451741219E-003;-9.406885947100818E-004;
2.405833333333334E+009;1.696022897958756E-001;2.155652502551675E-003;2.567500807344914E-003;-1.186430687084794E-003;
2.406000000000000E+009;1.696805655956268E-001;2.665786596480757E-004;2.624318003654480E-003;-1.146849477663636E-003;
2.406166666666667E+009;1.693657040596008E-001;-1.122275716625154E-003;2.606100169941783E-003;-1.444397377781570E-003;
2.406333333333334E+009;1.693075001239777E-001;-2.758625196292996E-003;2.479597227647901E-003;-1.437109429389238E-003;
2.406500000000000E+009;1.691626608371735E-001;-4.516118671745062E-003;2.367500914260745E-003;-1.477783080190420E-003;
2.406666666666667E+009;1.689011305570602E-001;-6.052396725863218E-003;2.248471835628152E-003;-1.798009616322815E-003;
2.406833333333334E+009;1.689043641090393E-001;-7.702776230871677E-003;2.195253502577543E-003;-1.909690559841692E-003;
2.407000000000000E+009;1.687034219503403E-001;-9.232250973582268E-003;2.058573300018907E-003;-1.885220059193671E-003;
2.407166666666667E+009;1.686661541461945E-001;-1.069731172174215E-002;1.944902935065329E-003;-2.059235936030746E-003;
2.407333333333334E+009;1.683180034160614E-001;-1.233303453773260E-002;1.668731682002544E-003;-2.133326837792993E-003;
2.407500000000000E+009;1.682933866977692E-001;-1.348631363362074E-002;1.661941991187632E-003;-2.056578407064080E-003;
2.407666666666667E+009;1.680863499641419E-001;-1.475796569138765E-002;1.532885711640120E-003;-2.139601623639464E-003;
2.407833333333334E+009;1.678198873996735E-001;-1.612514071166515E-002;1.355713233351708E-003;-2.165273996070027E-003;
