# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;
2.400000000000000E+009;1.552760899066925E-001;1.065766066312790E-001;4.025977686978877E-004;7.700552232563496E-004;
2.400166666666667E+009;1.550959348678589E-001;1.041247323155403E-001;4.771950480062515E-004;7.337123388424516E-004;
2.400333333333334E+009;1.548672467470169E-001;1.019672602415085E-001;5.697110318578780E-004;1.023953896947205E-003;
2.400500000000000E+009;1.548625081777573E-001;9.927468746900559E-002;5.901810363866389E-004;8.957142126746476E-004;
2.400666666666667E+009;1.550305783748627E-001;9.660014510154724E-002;7.529816939495504E-004;1.238229684531689E-003;
2.400833333333334E+009;1.548415124416351E-001;9.367011487483978E-002;8.149567875079811E-004;1.026189071126282E-003;
2.401000000000000E+009;1.550222933292389E-001;9.095523506402969E-002;1.084878109395504E-003;1.256791991181672E-003;
2.401166666666667E+009;1.551396399736404E-001;8.823728561401367E-002;1.246645697392523E-003;1.238824566826224E-003;
2.401333333333334E+009;1.555397957563400E-001;8.540906757116318E-002;1.477721147239208E-003;1.244960818439722E-003;
2.401500000000000E+009;1.559123694896698E-001;8.245550841093063E-002;1.693040132522583E-003;1.171779120340943E-003;
2.401666666666667E+009;1.561098396778107E-001;7.962960004806519E-002;1.739610219374299E-003;9.605833911336958E-004;
2.401833333333334E+009;1.566682308912277E-001;7.700713723897934E-002;1.859027426689863E-003;8.315143641084433E-004;
2.402000000000000E+009;1.574693769216538E-001;7.388935983181000E-002;1.886994345113635E-003;7.181057007983327E-004;
2.402166666666667E+009;1.582672595977783E-001;7.164029031991959E-002;2.135773887857795E-003;5.237029399722815E-004;
2.402333333333334E+009;1.592621058225632E-001;6.872397661209106E-002;2.133267000317574E-003;5.123647861182690E-004;
2.402500000000000E+009;1.605147272348404E-001;6.626099348068237E-002;2.217700937762857E-003;3.322620759718120E-004;
2.402666666666667E+009;1.615445613861084E-001;6.382583826780319E-002;2.212089020758867E-003;1.064421376213431E-004;
2.402833333333334E+009;1.630099713802338E-001;6.143134459853172E-002;2.150331623852253E-003;-1.106814379454590E-004;
2.403000000000000E+009;1.643170267343521E-001;5.907516926527023E-002;2.051947871223092E-003;-9.569289977662265E-005;
2.403166666666667E+009;1.662036925554276E-001;5.690485239028931E-002;2.035774756222963E-003;-3.399561974219978E-004;
2.403333333333334E+009;1.675708293914795E-001;5.472832545638084E-002;1.969726523384452E-003;-3.034639812540263E-004;
2.403500000000000E+009;1.693190783262253E-001;5.281346291303635E-002;1.907712430693209E-003;-4.383010964374989E-004;
2.403666666666667E+009;1.711536198854446E-001;5.068489536643028E-002;1.660987385548651E-003;-3.386708267498761E-004;
2.403833333333334E+009;1.729574203491211E-001;4.872392863035202E-002;1.755213132128120E-003;-2.965983003377914E-004;
2.404000000000000E+009;1.741977930068970E-001;4.698219522833824E-002;1.725057605654001E-003;-3.214057360310108E-004;
2.404166666666667E+009;1.761406958103180E-001;4.540080577135086E-002;1.735085854306817E-003;-4.905700334347785E-004;
2.404333333333334E+009;1.777178496122360E-001;4.392235353589058E-002;1.856250339187682E-003;-5.533246439881623E-004;
2.404500000000000E+009;1.794514954090118E-001;4.250772297382355E-002;1.845187623985112E-003;-4.796190769411624E-004;
2.404666666666667E+009;1.810266971588135E-001;4.148240387439728E-002;2.105138497427106E-003;-4.880771448370069E-004;
2.404833333333334E+009;1.827331930398941E-001;4.046740382909775E-002;2.034904668107629E-003;-5.651476676575840E-004;
2.405000000000000E+009;1.840026974678040E-001;3.998681902885437E-002;2.006729133427143E-003;-6.528747035190463E-004;
2.405166666666667E+009;1.855323463678360E-001;3.918296098709106E-002;1.974521437659860E-003;-7.439868059009314E-004;
2.405333333333334E+009;1.870166212320328E-001;3.886816278100014E-002;1.882878248579800E-003;-9.371663909405470E-004;
2.405500000000000E+009;1.883188188076019E-001;3.825267031788826E-002;1.801190781407058E-003;-1.090080710127950E-003;
2.405666666666667E+009;1.897031664848328E-001;3.783917054533958E-002;1.763883861713111E-003;-1.097302767448127E-003;
2.405833333333334E+009;1.908118426799774E-001;3.771405667066574E-002;1.628942904062569E-003;-1.099356682971120E-003;
2.406000000000000E+009;1.919385641813278E-001;3.752465918660164E-002;1.643185503780842E-003;-1.411715871654451E-003;
2.406166666666667E+009;1.929315626621246E-001;3.737166896462441E-002;1.630210084840655E-003;-1.156822079792619E-003;
2.406333333333334E+009;1.936995983123779E-001;3.748407214879990E-002;1.490907045081258E-003;-1.284277299419045E-003;
2.406500000000000E+009;1.945315599441528E-001;3.761886805295944E-002;1.546912943013012E-003;-1.161378109827638E-003;
2.406666666666667E+009;1.951183974742889E-001;3.750558570027351E-002;1.402588095515966E-003;-1.115839462727308E-003;
2.406833333333334E+009;1.957390457391739E-001;3.769665956497192E-002;1.304526696912944E-003;-1.301978714764118E-003;
2.407000000000000E+009;1.960242986679077E-001;3.783371299505234E-002;1.323280273936689E-003;-1.306598656810820E-003;
2.407166666666667E+009;1.964868307113648E-001;3.759341314435005E-002;1.354259788058698E-003;-1.249861321412027E-003;
2.407333333333334E+009;1.963173449039459E-001;3.782119229435921E-002;1.333318185061216E-003;-1.350013655610383E-003;
2.407500000000000E+009;1.961965709924698E-001;3.790289536118507E-002;1.321954303421080E-003;-1.344143878668547E-003;
2.407666666666667E+009;1.963674724102020E-001;3.787225857377052E-002;1.364010735414922E-003;-1.350978272967041E-003;
2.407833333333334E+009;1.958140879869461E-001;3.785860538482666E-002;1.357175060547888E-003;-1.253301743417978E-003;
2.408000000000000E+009;1.957229226827622E-001;3.761586546897888E-002;1.253822003491223E-003;-1.190690440125763E-003;
2.408166666666667E+009;1.951080262660980E-001;3.738170489668846E-002;1.347376732155681E-003;-1.468727248720825E-003;
2.408333333333334E+009;1.946078985929489E-001;3.675677999854088E-002;1.354640815407038E-003;-1.357672736048698E-003;
2.408500000000000E+009;1.938977539539337E-001;3.661528229713440E-002;1.379917259328067E-003;-1.246899832040072E-003;
2.408666666666667E+009;1.931802928447723E-001;3.609815984964371E-002;1.362987211905420E-003;-1.495557837188244E-003;
2.408833333333334E+009;1.925384551286697E-001;3.536872193217278E-002;1.516892341896892E-003;-1.504031126387417E-003;
2.409000000000000E+009;1.916402578353882E-001;3.451379388570786E-002;1.389688346534967E-003;-1.611523213796318E-003;
2.409166666666667E+009;1.905779540538788E-001;3.363288193941116E-002;1.201490755192936E-003;-1.560292905196548E-003;
2.409333333333334E+009;1.895996183156967E-001;3.249714151024818E-002;1.286866609007120E-003;-1.553658978082240E-003;
2.409500000000000E+009;1.884106099605560E-001;3.121170587837696E-002;1.262777368538082E-003;-1.730001997202635E-003;
2.409666666666667E+009;1.874348819255829E-001;2.966251969337463E-002;1.307709258981049E-003;-1.794480369426310E-003;
2.409833333333334E+009;1.864752769470215E-001;2.842047251760960E-002;1.242358819581568E-003;-1.769961207173765E-003;
