# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;
2.400000000000000E+009;1.556857973337174E-001;1.112765446305275E-001;1.967524178326130E-003;-2.834073500707746E-003;
2.400166666666667E+009;1.552135795354843E-001;1.090707182884216E-001;1.827779924497008E-003;-2.937963232398033E-003;
2.400333333333334E+009;1.550981849431992E-001;1.067322716116905E-001;1.806568121537566E-003;-3.120379522442818E-003;
2.400500000000000E+009;1.546072810888290E-001;1.041775047779083E-001;1.589521765708923E-003;-3.083596471697092E-003;
2.400666666666667E+009;1.544355601072311E-001;1.015773192048073E-001;1.602037576958537E-003;-3.171466989442706E-003;
2.400833333333334E+009;1.541208475828171E-001;9.869754314422607E-002;1.476561301387847E-003;-3.319178707897663E-003;
2.401000000000000E+009;1.541770696640015E-001;9.587203711271286E-002;1.216495758853853E-003;-3.371775848791003E-003;
2.401166666666667E+009;1.540557295084000E-001;9.299592673778534E-002;1.222825492732227E-003;-3.435924649238586E-003;
2.401333333333334E+009;1.540163755416870E-001;9.015472978353500E-002;9.578700410202146E-004;-3.610515501350164E-003;
2.401500000000000E+009;1.541822254657745E-001;8.711943030357361E-002;7.553690811619163E-004;-3.620426403358579E-003;
2.401666666666667E+009;1.542765796184540E-001;8.419962227344513E-002;6.071651587262750E-004;-3.772105555981398E-003;
2.401833333333334E+009;1.545662283897400E-001;8.139389008283615E-002;3.145289665553719E-004;-3.701817942783237E-003;
2.402000000000000E+009;1.552833914756775E-001;7.830819487571716E-002;1.046071629389189E-004;-3.764060558751226E-003;
2.402166666666667E+009;1.558655053377152E-001;7.565950602293015E-002;7.456450839526951E-005;-3.594510722905397E-003;
2.402333333333334E+009;1.567079871892929E-001;7.247786968946457E-002;-4.168462182860822E-004;-3.445026464760304E-003;
2.402500000000000E+009;1.576551645994186E-001;6.993389874696732E-002;-5.204772460274398E-004;-3.558961441740394E-003;
2.402666666666667E+009;1.587785929441452E-001;6.730673462152481E-002;-7.088696002028883E-004;-3.544720355421305E-003;
2.402833333333334E+009;1.601215749979019E-001;6.465283036231995E-002;-8.086035377345979E-004;-3.275981871411204E-003;
2.403000000000000E+009;1.614638566970825E-001;6.199695542454720E-002;-1.013342640362680E-003;-3.220941638574004E-003;
2.403166666666667E+009;1.630914956331253E-001;5.957763642072678E-002;-1.129570999182761E-003;-3.184358123689890E-003;
2.403333333333334E+009;1.644884347915649E-001;5.709620937705040E-002;-1.028059399686754E-003;-3.026851685717702E-003;
2.403500000000000E+009;1.664231568574905E-001;5.476253107190132E-002;-1.285522594116628E-003;-2.996658440679312E-003;
2.403666666666667E+009;1.681655198335648E-001;5.260147899389267E-002;-1.149465329945087E-003;-2.672463888302445E-003;
2.403833333333334E+009;1.700130701065064E-001;5.042098090052605E-002;-1.359662855975330E-003;-2.605910180136561E-003;
2.404000000000000E+009;1.715780049562454E-001;4.838934540748596E-002;-1.241246005520225E-003;-2.519374480471015E-003;
2.404166666666667E+009;1.734862774610519E-001;4.673361405730248E-002;-1.216388540342450E-003;-2.436054637655616E-003;
