# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;
2.400000000000000E+009;1.562581509351730E-001;1.111514121294022E-001;2.468191320076585E-003;5.424641072750092E-003;
2.400166666666667E+009;1.557460129261017E-001;1.089144647121429E-001;2.805643714964390E-003;5.550642032176256E-003;
2.400333333333334E+009;1.556636840105057E-001;1.065225899219513E-001;3.191198455169797E-003;5.506006069481373E-003;
2.400500000000000E+009;1.551677733659744E-001;1.038717776536942E-001;3.267541527748108E-003;5.234978627413511E-003;
2.400666666666667E+009;1.549138575792313E-001;1.014156490564346E-001;3.566947067156434E-003;5.265178158879280E-003;
2.400833333333334E+009;1.543966978788376E-001;9.841223061084747E-002;3.974042367190123E-003;5.277805496007204E-003;
2.401000000000000E+009;1.544899791479111E-001;9.561002999544144E-002;4.050844814628363E-003;5.068670026957989E-003;
2.401166666666667E+009;1.542561352252960E-001;9.270939975976944E-002;4.268173128366470E-003;4.966969601809979E-003;
2.401333333333334E+009;1.544441878795624E-001;8.996731042861939E-002;4.466811660677195E-003;4.502270836383104E-003;
2.401500000000000E+009;1.544926315546036E-001;8.678469061851502E-002;4.586655180901289E-003;4.722314421087503E-003;
2.401666666666667E+009;1.545859426259995E-001;8.382342755794525E-002;4.681879188865423E-003;4.415372386574745E-003;
2.401833333333334E+009;1.549047231674194E-001;8.085940778255463E-002;4.705000668764114E-003;4.168608691543341E-003;
2.402000000000000E+009;1.555734723806381E-001;7.792869955301285E-002;4.914017859846354E-003;4.158370196819305E-003;
2.402166666666667E+009;1.562051326036453E-001;7.516694813966751E-002;5.150083918124437E-003;4.144467879086733E-003;
2.402333333333334E+009;1.570673733949661E-001;7.223492115736008E-002;5.096566863358021E-003;3.933717031031847E-003;
2.402500000000000E+009;1.579717546701431E-001;6.941720098257065E-002;5.354555789381266E-003;3.665574127808213E-003;
2.402666666666667E+009;1.589806377887726E-001;6.682024151086807E-002;5.597678944468498E-003;3.710392396897078E-003;
2.402833333333334E+009;1.601737737655640E-001;6.413304060697556E-002;5.637816619127989E-003;3.555768169462681E-003;
2.403000000000000E+009;1.614741981029511E-001;6.159292906522751E-002;5.823240615427494E-003;3.360492410138249E-003;
2.403166666666667E+009;1.633670777082443E-001;5.906141921877861E-002;6.038432475179434E-003;3.175966907292604E-003;
2.403333333333334E+009;1.647490561008453E-001;5.666755512356758E-002;6.252560764551163E-003;2.922056708484888E-003;
2.403500000000000E+009;1.664523184299469E-001;5.433812737464905E-002;6.543814204633236E-003;2.758578862994909E-003;
2.403666666666667E+009;1.681762933731079E-001;5.221891403198242E-002;6.697479635477066E-003;2.594523597508669E-003;
