# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;
2.400000000000000E+009;1.583437472581863E-001;6.217015907168388E-002;-2.903291722759605E-003;-2.171276370063424E-003;
2.400166666666667E+009;1.581986546516419E-001;6.056429818272591E-002;-2.924682572484016E-003;-1.720323925837874E-003;
2.400333333333334E+009;1.580646038055420E-001;5.853720381855965E-002;-2.794682513922453E-003;-1.740320003591478E-003;
2.400500000000000E+009;1.580912172794342E-001;5.683554708957672E-002;-2.929777139797807E-003;-1.486141583882272E-003;
2.400666666666667E+009;1.579881161451340E-001;5.464629456400871E-002;-3.062083385884762E-003;-1.407836913131177E-003;
2.400833333333334E+009;1.583149433135986E-001;5.292824283242226E-002;-2.948230598121882E-003;-1.322014373727143E-003;
2.401000000000000E+009;1.581813693046570E-001;5.091652646660805E-002;-2.893561497330666E-003;-1.219990197569132E-003;
2.401166666666667E+009;1.586953848600388E-001;4.883598908782005E-002;-2.938942983746529E-003;-1.059656729921699E-003;
2.401333333333334E+009;1.586337536573410E-001;4.674225673079491E-002;-2.887446898967028E-003;-9.796447120606899E-004;
2.401500000000000E+009;1.591669768095017E-001;4.470314458012581E-002;-2.851729514077306E-003;-6.846577743999660E-004;
2.401666666666667E+009;1.594283878803253E-001;4.275084659457207E-002;-2.784452866762877E-003;-5.777661572210491E-004;
2.401833333333334E+009;1.597537249326706E-001;4.063455387949944E-002;-2.735484624281526E-003;-3.533652634359896E-004;
2.402000000000000E+009;1.600388437509537E-001;3.871703520417213E-002;-2.680020872503519E-003;-3.713552141562104E-004;
2.402166666666667E+009;1.607924997806549E-001;3.666657954454422E-002;-2.609692048281431E-003;-1.984249829547480E-004;
2.402333333333334E+009;1.612393260002136E-001;3.485651314258575E-002;-2.556322142481804E-003;-1.695059036137536E-004;
2.402500000000000E+009;1.620739996433258E-001;3.308067470788956E-002;-2.541477791965008E-003;-1.107062198570930E-004;
2.402666666666667E+009;1.627911478281021E-001;3.140372410416603E-002;-2.454577712342143E-003;2.150840009562671E-004;
2.402833333333334E+009;1.635143756866455E-001;2.963125146925449E-002;-2.265537390485406E-003;-1.560765485919546E-005;
2.403000000000000E+009;1.641202121973038E-001;2.799546904861927E-002;-2.321727341040969E-003;2.095716481562704E-004;
2.403166666666667E+009;1.649222522974014E-001;2.642882056534290E-002;-1.972957979887724E-003;3.518149896990508E-004;
2.403333333333334E+009;1.658844202756882E-001;2.489953488111496E-002;-2.085441723465920E-003;4.396636504679918E-004;
2.403500000000000E+009;1.666840761899948E-001;2.361957542598248E-002;-1.933689927682281E-003;2.293212601216510E-004;
2.403666666666667E+009;1.677142679691315E-001;2.233247645199299E-002;-1.839614589698613E-003;4.970782320015132E-004;
2.403833333333334E+009;1.687485128641129E-001;2.104800008237362E-002;-1.671310863457620E-003;5.679774913005531E-004;
2.404000000000000E+009;1.696289032697678E-001;1.969454064965248E-002;-1.685506664216518E-003;5.507925525307655E-004;
2.404166666666667E+009;1.704999506473541E-001;1.867459155619144E-002;-1.436786144040525E-003;4.214354557916522E-004;
2.404333333333334E+009;1.713220477104187E-001;1.775880344212055E-002;-1.366310985758901E-003;3.311177133582532E-004;
2.404500000000000E+009;1.723197847604752E-001;1.655782200396061E-002;-1.250046072527766E-003;5.147626507095993E-004;
2.404666666666667E+009;1.732097864151001E-001;1.571444422006607E-002;-1.268317690119147E-003;3.599046031013131E-004;
2.404833333333334E+009;1.740303486585617E-001;1.500361971557140E-002;-1.211108057759702E-003;4.713461385108531E-004;
2.405000000000000E+009;1.748959422111511E-001;1.417649071663618E-002;-1.177034457214177E-003;3.205490065738559E-004;
2.405166666666667E+009;1.756841391324997E-001;1.353877875953913E-002;-1.129443990066648E-003;2.984897291753441E-004;
2.405333333333334E+009;1.763963848352432E-001;1.289701368659735E-002;-1.188217662274838E-003;2.010093157878146E-004;
2.405500000000000E+009;1.773040145635605E-001;1.239619124680758E-002;-9.262110106647015E-004;3.114341525360942E-004;
2.405666666666667E+009;1.777709126472473E-001;1.196183077991009E-002;-9.545653010718525E-004;1.502510713180527E-004;
