# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;
2.400000000000000E+009;1.567663103342056E-001;1.053910255432129E-001;2.365211257711053E-004;-2.432480454444885E-003;
2.400166666666667E+009;1.566039919853210E-001;1.030504778027535E-001;2.567969786468893E-004;-2.483875723555684E-003;
2.400333333333334E+009;1.568943858146668E-001;1.007452160120010E-001;1.839311589719728E-004;-2.527861855924130E-003;
2.400500000000000E+009;1.569690704345703E-001;9.811892360448837E-002;3.086855213041417E-005;-2.659006277099252E-003;
2.400666666666667E+009;1.572714447975159E-001;9.597042202949524E-002;-3.978007589466870E-005;-2.646663459017873E-003;
2.400833333333334E+009;1.572654545307159E-001;9.307419508695602E-002;-1.977223146241158E-004;-2.808643039315939E-003;
2.401000000000000E+009;1.578444093465805E-001;9.040917456150055E-002;-1.516901247669011E-004;-2.714810892939568E-003;
2.401166666666667E+009;1.578441858291626E-001;8.779298514127731E-002;-3.641459334176034E-004;-2.682191319763660E-003;
2.401333333333334E+009;1.585069000720978E-001;8.521461486816406E-002;-3.994824655819684E-004;-2.842090791091323E-003;
2.401500000000000E+009;1.589105725288391E-001;8.232734352350235E-002;-5.091954371891916E-004;-2.868227660655975E-003;
2.401666666666667E+009;1.592934727668762E-001;7.972758263349533E-002;-6.287638098001480E-004;-2.800452755764127E-003;
2.401833333333334E+009;1.601042598485947E-001;7.725960761308670E-002;-6.826450116932392E-004;-2.929566428065300E-003;
2.402000000000000E+009;1.606692522764206E-001;7.455568760633469E-002;-6.532578845508397E-004;-2.987734042108059E-003;
2.402166666666667E+009;1.614353954792023E-001;7.226934283971787E-002;-1.057644141837955E-003;-2.936618868261576E-003;
2.402333333333334E+009;1.623961329460144E-001;6.977366656064987E-002;-9.761581895872951E-004;-3.026301041245461E-003;
2.402500000000000E+009;1.635258346796036E-001;6.742044538259506E-002;-1.227346598170698E-003;-2.903614658862352E-003;
2.402666666666667E+009;1.645215749740601E-001;6.523907929658890E-002;-1.431438606232405E-003;-2.920639468356967E-003;
2.402833333333334E+009;1.658622175455093E-001;6.314810365438461E-002;-1.655180240049958E-003;-3.065234748646617E-003;
2.403000000000000E+009;1.670101135969162E-001;6.089864298701286E-002;-1.749744755215943E-003;-2.920360537245870E-003;
2.403166666666667E+009;1.686449497938156E-001;5.867915973067284E-002;-2.034854609519243E-003;-2.892317716032267E-003;
2.403333333333334E+009;1.699473112821579E-001;5.674523487687111E-002;-2.190927276387811E-003;-2.795449225232005E-003;
2.403500000000000E+009;1.715803593397141E-001;5.496621131896973E-002;-2.313891192898154E-003;-2.655017189681530E-003;
2.403666666666667E+009;1.730255484580994E-001;5.315158516168594E-002;-2.412102883681655E-003;-2.486281329765916E-003;
2.403833333333334E+009;1.745076924562454E-001;5.123487114906311E-002;-2.566596260294318E-003;-2.356390235945582E-003;
2.404000000000000E+009;1.757000088691711E-001;4.952259361743927E-002;-2.562098903581500E-003;-2.165300771594048E-003;
2.404166666666667E+009;1.775033921003342E-001;4.823106527328491E-002;-2.503123134374619E-003;-1.993358833715320E-003;
2.404333333333334E+009;1.788288503885269E-001;4.666684940457344E-002;-2.589767565950751E-003;-1.833447953686118E-003;
2.404500000000000E+009;1.803414523601532E-001;4.524320363998413E-002;-2.544828224927187E-003;-1.783652463927865E-003;
2.404666666666667E+009;1.817272156476975E-001;4.431122913956642E-002;-2.469182712957263E-003;-1.725520938634872E-003;
2.404833333333334E+009;1.833081990480423E-001;4.307372868061066E-002;-2.525216201320291E-003;-1.712796860374510E-003;
2.405000000000000E+009;1.842966973781586E-001;4.244638234376907E-002;-2.583832014352083E-003;-1.554248039610684E-003;
2.405166666666667E+009;1.856552064418793E-001;4.167235642671585E-002;-2.683150814846158E-003;-1.507051987573504E-003;
2.405333333333334E+009;1.867386102676392E-001;4.111556336283684E-002;-2.755345078185201E-003;-1.454113633371890E-003;
2.405500000000000E+009;1.879471689462662E-001;4.046371951699257E-002;-2.956054639071226E-003;-1.468086149543524E-003;
2.405666666666667E+009;1.890074312686920E-001;4.024835675954819E-002;-2.920213388279080E-003;-1.426583505235612E-003;
2.405833333333334E+009;1.899620890617371E-001;3.978185728192329E-002;-3.067582147195935E-003;-1.314289635047317E-003;
2.406000000000000E+009;1.908421516418457E-001;3.954926133155823E-002;-2.972557209432125E-003;-1.248697983101010E-003;
2.406166666666667E+009;1.916867196559906E-001;3.921950235962868E-002;-3.158698556944728E-003;-1.017683651298285E-003;
2.406333333333334E+009;1.925116479396820E-001;3.918085992336273E-002;-3.047032980248332E-003;-9.525467175990343E-004;
2.406500000000000E+009;1.929560303688049E-001;3.901117667555809E-002;-3.264883067458868E-003;-6.946480134502053E-004;
2.406666666666667E+009;1.935180574655533E-001;3.901141881942749E-002;-3.155551152303815E-003;-4.381495818961412E-004;
2.406833333333334E+009;1.939802467823029E-001;3.880716487765312E-002;-3.250728594139218E-003;-4.085085529368371E-004;
2.407000000000000E+009;1.943452209234238E-001;3.893134370446205E-002;-3.166351001709700E-003;-2.512769424356520E-004;
2.407166666666667E+009;1.946191489696503E-001;3.862931579351425E-002;-3.071916056796908E-003;-1.873090077424422E-004;
2.407333333333334E+009;1.944396048784256E-001;3.868034482002258E-002;-3.201752202585340E-003;-8.828877071209718E-006;
2.407500000000000E+009;1.944241970777512E-001;3.866193816065788E-002;-3.157190047204495E-003;1.819379976950586E-004;
2.407666666666667E+009;1.944546848535538E-001;3.827605023980141E-002;-3.000283613801003E-003;1.907127734739333E-004;
2.407833333333334E+009;1.939919292926788E-001;3.808957710862160E-002;-2.969660097733140E-003;5.079027614556253E-004;
2.408000000000000E+009;1.940871924161911E-001;3.776624426245689E-002;-2.892134012654424E-003;3.256601048633456E-004;
2.408166666666667E+009;1.934805065393448E-001;3.733472898602486E-002;-2.951303031295538E-003;4.542559618130326E-004;
2.408333333333334E+009;1.931555122137070E-001;3.682230412960053E-002;-2.812787890434265E-003;5.979216657578945E-004;
2.408500000000000E+009;1.926372498273850E-001;3.633790090680122E-002;-2.842895686626434E-003;6.038386491127312E-004;
2.408666666666667E+009;1.920701265335083E-001;3.577964752912521E-002;-2.676867879927158E-003;6.638580234721303E-004;
2.408833333333334E+009;1.914536356925964E-001;3.498869761824608E-002;-2.766263438388705E-003;8.338902844116092E-004;
2.409000000000000E+009;1.908576041460037E-001;3.382651880383492E-002;-2.692388137802482E-003;9.239899809472263E-004;
2.409166666666667E+009;1.900082677602768E-001;3.299126029014587E-002;-2.597620710730553E-003;8.404000545851886E-004;
2.409333333333334E+009;1.893354654312134E-001;3.181137889623642E-002;-2.425838261842728E-003;9.579283068887889E-004;
2.409500000000000E+009;1.883237808942795E-001;3.061014786362648E-002;-2.403373830020428E-003;1.086932374164462E-003;
2.409666666666667E+009;1.876298189163208E-001;2.923080325126648E-002;-2.383931539952755E-003;1.034839428029954E-003;
2.409833333333334E+009;1.868702620267868E-001;2.769983559846878E-002;-2.402637619525194E-003;9.329275344498456E-004;
2.410000000000000E+009;1.861895620822907E-001;2.623949013650417E-002;-2.315251389518380E-003;1.121649285778403E-003;
2.410166666666667E+009;1.853395104408264E-001;2.433109469711781E-002;-2.375605516135693E-003;1.099295681342483E-003;
2.410333333333334E+009;1.845430880784988E-001;2.263161540031433E-002;-2.335736295208335E-003;1.128054340369999E-003;
2.410500000000000E+009;1.838281154632568E-001;2.082883752882481E-002;-2.254453254863620E-003;1.083025010302663E-003;
2.410666666666667E+009;1.832942366600037E-001;1.856906339526177E-002;-2.177565824240446E-003;1.086778123863041E-003;
2.410833333333334E+009;1.828962117433548E-001;1.668417267501354E-002;-2.245641313493252E-003;1.126027200371027E-003;
2.411000000000000E+009;1.821349710226059E-001;1.463756058365107E-002;-2.313398756086826E-003;1.140151522122324E-003;
2.411166666666667E+009;1.818644702434540E-001;1.257305033504963E-002;-2.146470826119185E-003;1.220261445268989E-003;
2.411333333333334E+009;1.814757883548737E-001;1.004670560359955E-002;-2.300589811056852E-003;1.188997412100434E-003;
2.411500000000000E+009;1.811112463474274E-001;7.972856983542442E-003;-2.265985589474440E-003;1.402159803546965E-003;
2.411666666666667E+009;1.811677962541580E-001;5.705931223928928E-003;-2.203407930210233E-003;1.461761887185276E-003;
2.411833333333334E+009;1.809344589710236E-001;3.524719737470150E-003;-2.287218347191811E-003;1.444101217202842E-003;
2.412000000000000E+009;1.812063604593277E-001;1.169582596048713E-003;-2.167173428460956E-003;1.461727311834693E-003;
2.412166666666667E+009;1.812174618244171E-001;-9.428372723050416E-004;-2.236217726022005E-003;1.564526581205428E-003;
2.412333333333334E+009;1.815235912799835E-001;-3.570476081222296E-003;-2.165093785151839E-003;1.610790146514773E-003;
2.412500000000000E+009;1.821872889995575E-001;-5.521523300558329E-003;-2.198643051087856E-003;1.694821054115892E-003;
2.412666666666667E+009;1.825600862503052E-001;-7.999227382242680E-003;-2.276335842907429E-003;1.828931970521808E-003;
2.412833333333334E+009;1.832434386014938E-001;-1.015628688037396E-002;-2.338409423828125E-003;2.092385198920965E-003;
2.413000000000000E+009;1.839637905359268E-001;-1.241151988506317E-002;-2.171991160139442E-003;2.180012175813317E-003;
2.413166666666667E+009;1.847535669803619E-001;-1.448811125010252E-002;-2.452801447361708E-003;2.290362492203713E-003;
2.413333333333334E+009;1.857848912477493E-001;-1.663482189178467E-002;-2.262322232127190E-003;2.469996921718121E-003;
2.413500000000000E+009;1.866734772920609E-001;-1.866641454398632E-002;-2.126730512827635E-003;2.574416110292077E-003;
2.413666666666667E+009;1.876786351203919E-001;-2.073528058826923E-002;-2.010243944823742E-003;2.809534082189202E-003;
2.413833333333334E+009;1.886724233627319E-001;-2.276322245597839E-002;-2.019671024754643E-003;2.956129843369126E-003;
2.414000000000000E+009;1.898026466369629E-001;-2.460084855556488E-002;-1.981143606826663E-003;3.054515225812793E-003;
2.414166666666667E+009;1.907621622085571E-001;-2.623831853270531E-002;-1.668026554398239E-003;3.230948932468891E-003;
2.414333333333334E+009;1.917144209146500E-001;-2.805142477154732E-002;-1.538736280053854E-003;3.535261377692223E-003;
2.414500000000000E+009;1.929015070199966E-001;-2.938331291079521E-002;-1.319500035606325E-003;3.516872879117727E-003;
2.414666666666667E+009;1.939492821693420E-001;-3.091009892523289E-002;-1.002446981146932E-003;3.554217051714659E-003;
2.414833333333334E+009;1.949448138475418E-001;-3.231455385684967E-002;-7.201347616501153E-004;3.608987899497151E-003;
2.415000000000000E+009;1.960015892982483E-001;-3.355699032545090E-002;-6.795754889026284E-004;3.555531613528729E-003;
2.415166666666667E+009;1.970414221286774E-001;-3.480876982212067E-002;-4.194075881969184E-004;3.566912841051817E-003;
2.415333333333334E+009;1.979070007801056E-001;-3.563091158866882E-002;-3.460346197243780E-004;3.443315392360091E-003;
2.415500000000000E+009;1.990454196929932E-001;-3.642165288329125E-002;-1.868440449470654E-004;3.338461276143789E-003;
2.415666666666667E+009;1.998005360364914E-001;-3.729567304253578E-002;5.853048787685111E-005;3.488056128844619E-003;
2.415833333333334E+009;2.004529386758804E-001;-3.795545175671578E-002;2.585841684776824E-005;3.373232670128346E-003;
2.416000000000000E+009;2.010923624038696E-001;-3.874615952372551E-002;2.996838884428144E-004;3.451626980677247E-003;
2.416166666666667E+009;2.016735821962357E-001;-3.929504752159119E-002;3.838902630377561E-004;3.416324267163873E-003;
2.416333333333334E+009;2.022613883018494E-001;-3.983017057180405E-002;5.436504143290222E-004;3.434670856222510E-003;
2.416500000000000E+009;2.025013566017151E-001;-4.012166336178780E-002;5.530876223929226E-004;3.472181037068367E-003;
2.416666666666667E+009;2.026925534009934E-001;-4.057822376489639E-002;7.833871641196311E-004;3.488955786451697E-003;
2.416833333333334E+009;2.027270197868347E-001;-4.079891368746758E-002;9.761265246197581E-004;3.265096573159099E-003;
2.417000000000000E+009;2.026959806680679E-001;-4.101990163326263E-002;1.173028373159468E-003;3.305660560727119E-003;
2.417166666666667E+009;2.024157792329788E-001;-4.116949439048767E-002;1.326869125477970E-003;3.184932051226497E-003;
2.417333333333334E+009;2.020446062088013E-001;-4.112225770950317E-002;1.462545711547136E-003;3.148786257952452E-003;
2.417500000000000E+009;2.017014920711517E-001;-4.137990251183510E-002;1.690868637524545E-003;2.868633251637220E-003;
2.417666666666667E+009;2.012327611446381E-001;-4.138551279902458E-002;1.735830330289900E-003;2.838533837348223E-003;
2.417833333333334E+009;2.007393389940262E-001;-4.130135104060173E-002;1.887893537059426E-003;2.585294889286161E-003;
2.418000000000000E+009;2.000393271446228E-001;-4.126377776265144E-002;1.938579720444977E-003;2.480942057445645E-003;
2.418166666666667E+009;1.992472708225250E-001;-4.150060936808586E-002;1.879884628579021E-003;2.401671605184674E-003;
