# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;
2.400000000000000E+009;1.732732355594635E-001;4.938508197665215E-002;4.039092455059290E-003;-4.413211136125028E-004;
2.400166666666667E+009;1.739072203636169E-001;4.891415685415268E-002;3.841539612039924E-003;-4.801006871275604E-004;
2.400333333333334E+009;1.743564605712891E-001;4.809882491827011E-002;3.770009614527226E-003;-7.748127100057900E-004;
2.400500000000000E+009;1.746549010276794E-001;4.744941368699074E-002;3.701669396832585E-003;-7.277021650224924E-004;
2.400666666666667E+009;1.748594641685486E-001;4.683508351445198E-002;3.499385435134172E-003;-8.474792703054845E-004;
2.400833333333334E+009;1.751951426267624E-001;4.639133065938950E-002;3.424742491915822E-003;-1.068721292540431E-003;
2.401000000000000E+009;1.753885298967362E-001;4.570486769080162E-002;3.078760812059045E-003;-1.103207934647799E-003;
2.401166666666667E+009;1.753627806901932E-001;4.498079419136047E-002;2.997014904394746E-003;-1.430265954695642E-003;
2.401333333333334E+009;1.752735525369644E-001;4.434154927730560E-002;2.851211233064532E-003;-1.116811297833920E-003;
2.401500000000000E+009;1.753167808055878E-001;4.374494403600693E-002;2.761540701612830E-003;-1.436155405826867E-003;
2.401666666666667E+009;1.754880249500275E-001;4.294934868812561E-002;2.685691462829709E-003;-1.228247419930995E-003;
2.401833333333334E+009;1.752436310052872E-001;4.218905791640282E-002;2.598779276013374E-003;-1.320718787610531E-003;
2.402000000000000E+009;1.749296635389328E-001;4.120862856507301E-002;2.409985754638910E-003;-1.123150112107396E-003;
2.402166666666667E+009;1.747492104768753E-001;4.034117609262466E-002;2.072283998131752E-003;-1.195135992020369E-003;
2.402333333333334E+009;1.745822131633759E-001;3.939420357346535E-002;2.268877578899264E-003;-1.155645819380879E-003;
2.402500000000000E+009;1.745984852313995E-001;3.820188343524933E-002;2.017066348344088E-003;-1.179883955046535E-003;
2.402666666666667E+009;1.742226779460907E-001;3.735573962330818E-002;2.042115200310946E-003;-1.155910431407392E-003;
2.402833333333334E+009;1.739331930875778E-001;3.609282895922661E-002;2.056591911241412E-003;-9.927065111696720E-004;
2.403000000000000E+009;1.734886765480042E-001;3.477131575345993E-002;2.098189201205969E-003;-8.008631994016469E-004;
2.403166666666667E+009;1.733062267303467E-001;3.335080668330193E-002;1.917134504765272E-003;-8.675184217281640E-004;
2.403333333333334E+009;1.728428304195404E-001;3.188085183501244E-002;2.006886759772897E-003;-9.298975928686559E-004;
2.403500000000000E+009;1.723888814449310E-001;3.044611588120461E-002;2.022898755967617E-003;-7.984800613485277E-004;
2.403666666666667E+009;1.720587760210037E-001;2.861348167061806E-002;2.051562303677201E-003;-7.098558126017451E-004;
2.403833333333334E+009;1.718375533819199E-001;2.689507231116295E-002;1.938610686920583E-003;-7.640875410288572E-004;
2.404000000000000E+009;1.714871525764465E-001;2.509252168238163E-002;2.038724953308702E-003;-7.469533011317253E-004;
2.404166666666667E+009;1.712532192468643E-001;2.335324324667454E-002;2.079639350995421E-003;-5.806335248053074E-004;
2.404333333333334E+009;1.707611680030823E-001;2.147219702601433E-002;2.184582408517599E-003;-5.725204828195274E-004;
2.404500000000000E+009;1.703787744045258E-001;1.942098326981068E-002;2.125125378370285E-003;-6.856422987766564E-004;
2.404666666666667E+009;1.702683269977570E-001;1.754823327064514E-002;2.378238132223487E-003;-6.891769589856267E-004;
2.404833333333334E+009;1.699286252260208E-001;1.550103537738323E-002;2.394237089902163E-003;-6.950149545446038E-004;
2.405000000000000E+009;1.698981076478958E-001;1.343173533678055E-002;2.584033180028200E-003;-8.974391967058182E-004;
2.405166666666667E+009;1.698756068944931E-001;1.123197004199028E-002;2.664060564711690E-003;-7.554528419859707E-004;
2.405333333333334E+009;1.700224280357361E-001;9.117042645812035E-003;2.637786557897925E-003;-9.460832225158811E-004;
2.405500000000000E+009;1.698833554983139E-001;7.292096503078938E-003;2.730008913204074E-003;-1.204057247377932E-003;
2.405666666666667E+009;1.700949072837830E-001;5.221960600465536E-003;2.698444062843919E-003;-1.251201378181577E-003;
2.405833333333334E+009;1.701460927724838E-001;3.189442213624716E-003;2.650039270520210E-003;-1.214622403495014E-003;
2.406000000000000E+009;1.705086231231690E-001;9.123103227466345E-004;2.704476471990347E-003;-1.351837767288089E-003;
2.406166666666667E+009;1.707606762647629E-001;-8.341509383171797E-004;2.756759990006685E-003;-1.362680806778371E-003;
2.406333333333334E+009;1.714071184396744E-001;-2.918450627475977E-003;2.844988135620952E-003;-1.552333240397275E-003;
