# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;
2.400000000000000E+009;1.555093228816986E-001;1.062411591410637E-001;-8.712371927686036E-004;-4.326325841248035E-003;
2.400166666666667E+009;1.551788598299027E-001;1.039082333445549E-001;-8.804601384326816E-004;-4.087196197360754E-003;
2.400333333333334E+009;1.552069634199143E-001;1.015341952443123E-001;-1.025223988108337E-003;-3.919099457561970E-003;
2.400500000000000E+009;1.549857556819916E-001;9.883877635002136E-002;-1.186882145702839E-003;-3.811599686741829E-003;
2.400666666666667E+009;1.551989912986755E-001;9.633796662092209E-002;-1.254981267265976E-003;-3.587019862607122E-003;
2.400833333333334E+009;1.552077978849411E-001;9.353476762771606E-002;-1.180856255814433E-003;-3.506609005853534E-003;
2.401000000000000E+009;1.554683446884155E-001;9.063465893268585E-002;-1.272693276405335E-003;-3.189280861988664E-003;
2.401166666666667E+009;1.554622054100037E-001;8.803106099367142E-002;-1.196819241158664E-003;-3.252773312851787E-003;
2.401333333333334E+009;1.560277193784714E-001;8.510064333677292E-002;-1.229163026437163E-003;-3.154775360599160E-003;
2.401500000000000E+009;1.565674543380737E-001;8.213549107313156E-002;-1.248539192602038E-003;-2.952841343358159E-003;
2.401666666666667E+009;1.566998511552811E-001;7.946006953716278E-002;-1.187448389828205E-003;-3.024688689038158E-003;
2.401833333333334E+009;1.572415381669998E-001;7.652934640645981E-002;-1.188739086501300E-003;-2.972751623019576E-003;
2.402000000000000E+009;1.582140624523163E-001;7.386157661676407E-002;-1.406532363034785E-003;-2.918457845225930E-003;
2.402166666666667E+009;1.588249504566193E-001;7.136970013380051E-002;-1.241132267750800E-003;-2.918951213359833E-003;
2.402333333333334E+009;1.598078161478043E-001;6.867054849863052E-002;-1.237180200405419E-003;-3.158876206725836E-003;
2.402500000000000E+009;1.611752957105637E-001;6.633288413286209E-002;-1.240428886376321E-003;-2.898058155551553E-003;
2.402666666666667E+009;1.620442867279053E-001;6.382463127374649E-002;-1.529302680864930E-003;-2.999568358063698E-003;
2.402833333333334E+009;1.633401215076447E-001;6.157728657126427E-002;-1.630130922421813E-003;-2.976576797664166E-003;
2.403000000000000E+009;1.649472862482071E-001;5.900067836046219E-002;-1.613010186702013E-003;-2.967374864965677E-003;
2.403166666666667E+009;1.666314601898193E-001;5.694851279258728E-002;-1.754252472892404E-003;-2.806175965815783E-003;
2.403333333333334E+009;1.680466830730438E-001;5.471955612301827E-002;-2.028802409768105E-003;-2.546731848269701E-003;
2.403500000000000E+009;1.697490960359573E-001;5.273221060633659E-002;-2.123008714988828E-003;-2.460316056385636E-003;
2.403666666666667E+009;1.714866459369659E-001;5.079176649451256E-002;-2.202119678258896E-003;-2.227639080956578E-003;
2.403833333333334E+009;1.730096787214279E-001;4.899707436561585E-002;-2.288086572661996E-003;-2.130188047885895E-003;
2.404000000000000E+009;1.746305078268051E-001;4.731836542487145E-002;-2.322321757674217E-003;-1.956378109753132E-003;
2.404166666666667E+009;1.762839257717133E-001;4.561158642172813E-002;-2.138882875442505E-003;-1.726745394989848E-003;
2.404333333333334E+009;1.780897378921509E-001;4.415636509656906E-002;-2.255058148875833E-003;-1.379555789753795E-003;
2.404500000000000E+009;1.795167326927185E-001;4.275480657815933E-002;-2.093844581395388E-003;-1.326538855209947E-003;
2.404666666666667E+009;1.812446266412735E-001;4.177695885300636E-002;-2.091624541208148E-003;-1.114525366574526E-003;
2.404833333333334E+009;1.829325705766678E-001;4.059631377458572E-002;-1.814050949178636E-003;-9.900089353322983E-004;
2.405000000000000E+009;1.841569840908051E-001;3.998986631631851E-002;-1.756506972014904E-003;-1.255302107892931E-003;
2.405166666666667E+009;1.856431961059570E-001;3.909789025783539E-002;-1.578620867803693E-003;-1.094379811547697E-003;
2.405333333333334E+009;1.871328055858612E-001;3.884984925389290E-002;-1.321905176155269E-003;-1.169661758467555E-003;
2.405500000000000E+009;1.885132789611816E-001;3.839066624641419E-002;-1.412429264746606E-003;-1.126311486586928E-003;
2.405666666666667E+009;1.896890848875046E-001;3.796428814530373E-002;-1.410735771059990E-003;-1.040326664224267E-003;
2.405833333333334E+009;1.909331679344177E-001;3.759028017520905E-002;-1.539972610771656E-003;-1.058520050719380E-003;
2.406000000000000E+009;1.919637024402618E-001;3.752663359045982E-002;-1.484643202275038E-003;-1.233434537425637E-003;
2.406166666666667E+009;1.927669048309326E-001;3.728123754262924E-002;-1.408287440426648E-003;-1.124816481024027E-003;
2.406333333333334E+009;1.937151849269867E-001;3.748150169849396E-002;-1.390316756442189E-003;-1.075244043022394E-003;
2.406500000000000E+009;1.944401562213898E-001;3.741526603698731E-002;-1.410648226737976E-003;-1.014701672829688E-003;
2.406666666666667E+009;1.951199024915695E-001;3.744797036051750E-002;-1.422310015186667E-003;-1.030571642331779E-003;
2.406833333333334E+009;1.955537348985672E-001;3.744973242282867E-002;-1.356797176413238E-003;-9.348890162073076E-004;
2.407000000000000E+009;1.957350373268127E-001;3.768192604184151E-002;-1.376355648972094E-003;-8.568517514504492E-004;
2.407166666666667E+009;1.960640251636505E-001;3.740916401147842E-002;-1.306627062149346E-003;-9.312721667811275E-004;
2.407333333333334E+009;1.960382014513016E-001;3.770815581083298E-002;-1.188343856483698E-003;-1.008742721751332E-003;
2.407500000000000E+009;1.960346102714539E-001;3.774843364953995E-002;-1.020787400193512E-003;-8.875707862898707E-004;
2.407666666666667E+009;1.960018277168274E-001;3.759532794356346E-002;-1.067586941644549E-003;-1.024907804094255E-003;
2.407833333333334E+009;1.955353170633316E-001;3.755692765116692E-002;-7.693739025853574E-004;-9.952521650120616E-004;
2.408000000000000E+009;1.954327076673508E-001;3.735809773206711E-002;-8.678180747665465E-004;-1.212455797940493E-003;
2.408166666666667E+009;1.947531253099442E-001;3.697261959314346E-002;-9.482816094532609E-004;-1.273066271096468E-003;
2.408333333333334E+009;1.942337602376938E-001;3.650343790650368E-002;-8.976553217507899E-004;-1.204230822622776E-003;
2.408500000000000E+009;1.935859322547913E-001;3.634231165051460E-002;-7.777428836561739E-004;-1.104498049244285E-003;
2.408666666666667E+009;1.929176449775696E-001;3.571361303329468E-002;-9.623595979064703E-004;-1.337597961537540E-003;
