# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;
2.400000000000000E+009;1.665159314870834E-001;4.118252918124199E-002;1.624651486054063E-003;-3.157600760459900E-003;
2.400166666666667E+009;1.673590838909149E-001;4.039684683084488E-002;1.447587856091559E-003;-3.159384243190289E-003;
2.400333333333334E+009;1.677689403295517E-001;3.923458606004715E-002;1.488881302066147E-003;-3.318261820822954E-003;
2.400500000000000E+009;1.682641506195068E-001;3.823852911591530E-002;1.252642832696438E-003;-3.377006854861975E-003;
2.400666666666667E+009;1.687315553426743E-001;3.719137609004974E-002;1.177116064354777E-003;-3.450911957770586E-003;
2.400833333333334E+009;1.692225635051727E-001;3.627428412437439E-002;1.020281459204853E-003;-3.469216870144010E-003;
2.401000000000000E+009;1.694529950618744E-001;3.524802625179291E-002;6.280054221861064E-004;-3.505464876070619E-003;
2.401166666666667E+009;1.698041558265686E-001;3.428348898887634E-002;5.634010885842145E-004;-3.691597143188119E-003;
2.401333333333334E+009;1.699379384517670E-001;3.308973461389542E-002;3.908840299118310E-004;-3.758868901059032E-003;
2.401500000000000E+009;1.704786866903305E-001;3.223554790019989E-002;2.527754986658692E-004;-3.761224215850234E-003;
2.401666666666667E+009;1.705201268196106E-001;3.138334676623344E-002;-8.011279714992270E-005;-3.819215809926391E-003;
2.401833333333334E+009;1.707750856876373E-001;3.039008937776089E-002;-2.820286026690155E-004;-3.738878760486841E-003;
2.402000000000000E+009;1.708004474639893E-001;2.947347983717918E-002;-4.644026048481464E-004;-3.578879404813051E-003;
2.402166666666667E+009;1.708920747041702E-001;2.847937867045403E-002;-6.366941379383206E-004;-3.656604327261448E-003;
2.402333333333334E+009;1.710325479507446E-001;2.742875553667545E-002;-7.814022828824818E-004;-3.523056162521243E-003;
2.402500000000000E+009;1.713294088840485E-001;2.653936855494976E-002;-1.076871412806213E-003;-3.306368365883827E-003;
2.402666666666667E+009;1.711976826190949E-001;2.556494064629078E-002;-8.557064575143158E-004;-3.300810698419809E-003;
2.402833333333334E+009;1.713662445545197E-001;2.455917559564114E-002;-1.055172877386212E-003;-2.921751001849771E-003;
2.403000000000000E+009;1.714221090078354E-001;2.362636104226112E-002;-1.280511030927301E-003;-2.950468566268683E-003;
2.403166666666667E+009;1.714104115962982E-001;2.250983193516731E-002;-1.192280324175954E-003;-2.804785268381238E-003;
2.403333333333334E+009;1.713819950819016E-001;2.148824185132980E-002;-1.176594872958958E-003;-2.719979966059327E-003;
2.403500000000000E+009;1.714059412479401E-001;2.037922479212284E-002;-1.291066640987992E-003;-2.740477444604039E-003;
2.403666666666667E+009;1.713699251413345E-001;1.906941831111908E-002;-1.152184209786356E-003;-2.655979013070464E-003;
2.403833333333334E+009;1.713842004537582E-001;1.785622909665108E-002;-1.295940950512886E-003;-2.631288021802902E-003;
2.404000000000000E+009;1.713870763778687E-001;1.675447635352612E-002;-1.303404336795211E-003;-2.677083946764469E-003;
2.404166666666667E+009;1.712815463542938E-001;1.548110321164131E-002;-1.311528380028904E-003;-2.345796441659331E-003;
2.404333333333334E+009;1.712592393159866E-001;1.434154529124498E-002;-1.382188522256911E-003;-2.373318886384368E-003;
2.404500000000000E+009;1.712011545896530E-001;1.288124080747366E-002;-1.403125352226198E-003;-2.236879197880626E-003;
2.404666666666667E+009;1.711942553520203E-001;1.169401872903109E-002;-1.357814995571971E-003;-2.329931361600757E-003;
2.404833333333334E+009;1.712692975997925E-001;1.036342792212963E-002;-1.524046296253800E-003;-2.147201681509614E-003;
2.405000000000000E+009;1.711520999670029E-001;9.066786617040634E-003;-1.559352618642151E-003;-2.413688693195581E-003;
2.405166666666667E+009;1.712307035923004E-001;7.674369495362043E-003;-1.653342274948955E-003;-2.113389316946268E-003;
