# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;
2.400000000000000E+009;1.731974035501480E-001;4.905222356319428E-002;4.733299836516380E-003;5.624131299555302E-003;
2.400166666666667E+009;1.738828122615814E-001;4.856180027127266E-002;4.894448909908533E-003;5.396229214966297E-003;
2.400333333333334E+009;1.741583496332169E-001;4.791661724448204E-002;5.161000881344080E-003;5.180062726140022E-003;
2.400500000000000E+009;1.746030896902084E-001;4.712624102830887E-002;5.225918721407652E-003;5.101643968373537E-003;
2.400666666666667E+009;1.748517155647278E-001;4.641428217291832E-002;5.282391328364611E-003;4.658280406147242E-003;
2.400833333333334E+009;1.751684993505478E-001;4.580181092023850E-002;5.249621346592903E-003;4.487643484026194E-003;
2.401000000000000E+009;1.753426641225815E-001;4.528047889471054E-002;5.388731136918068E-003;4.383910447359085E-003;
2.401166666666667E+009;1.754123717546463E-001;4.461263492703438E-002;5.534248892217875E-003;4.169039428234100E-003;
2.401333333333334E+009;1.754768937826157E-001;4.381115734577179E-002;5.413931794464588E-003;3.994227852672339E-003;
2.401500000000000E+009;1.754591315984726E-001;4.325386881828308E-002;5.525902379304171E-003;3.812029259279370E-003;
2.401666666666667E+009;1.755585074424744E-001;4.249923303723335E-002;5.690433084964752E-003;3.709743032231927E-003;
2.401833333333334E+009;1.755245327949524E-001;4.170166701078415E-002;5.885334219783545E-003;3.473640419542790E-003;
2.402000000000000E+009;1.751451641321182E-001;4.095096513628960E-002;5.983334034681320E-003;3.319727489724755E-003;
2.402166666666667E+009;1.750547140836716E-001;3.993036970496178E-002;6.029692944139242E-003;2.958717057481408E-003;
2.402333333333334E+009;1.749127656221390E-001;3.900118544697762E-002;6.119997706264257E-003;2.700226614251733E-003;
2.402500000000000E+009;1.748834401369095E-001;3.796306625008583E-002;6.148156244307756E-003;2.642234787344933E-003;
2.402666666666667E+009;1.745001524686813E-001;3.691374137997627E-002;6.271851714700460E-003;2.366363769397140E-003;
2.402833333333334E+009;1.741982996463776E-001;3.566489368677139E-002;5.961420480161905E-003;2.102677943184972E-003;
2.403000000000000E+009;1.739624589681625E-001;3.448967263102531E-002;6.322886329144239E-003;1.921207527630031E-003;
2.403166666666667E+009;1.737072914838791E-001;3.299575299024582E-002;6.240341812372208E-003;1.739553059451282E-003;
2.403333333333334E+009;1.733790487051010E-001;3.153688833117485E-002;6.429593078792095E-003;1.386842690408230E-003;
2.403500000000000E+009;1.728581935167313E-001;2.986073307693005E-002;6.221282761543989E-003;1.122029498219490E-003;
2.403666666666667E+009;1.724779605865479E-001;2.836818061769009E-002;6.263684481382370E-003;1.017226837575436E-003;
2.403833333333334E+009;1.722274720668793E-001;2.668558992445469E-002;6.170864216983318E-003;7.000601035542786E-004;
2.404000000000000E+009;1.719353646039963E-001;2.488295920193195E-002;5.989661905914545E-003;5.849819863215089E-004;
2.404166666666667E+009;1.715981364250183E-001;2.318354882299900E-002;6.162786390632391E-003;4.950674483552575E-004;
2.404333333333334E+009;1.711042076349258E-001;2.132543362677097E-002;6.083570420742035E-003;1.481762446928769E-004;
