# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;
2.400000000000000E+009;1.685121059417725E-001;4.080150648951531E-002;2.963511273264885E-003;-2.746237674728036E-003;
2.400166666666667E+009;1.691402494907379E-001;4.016653075814247E-002;2.715152921155095E-003;-2.769717248156667E-003;
2.400333333333334E+009;1.695115268230438E-001;3.915285319089890E-002;2.414278453215957E-003;-2.954238094389439E-003;
2.400500000000000E+009;1.702113300561905E-001;3.821649774909020E-002;2.246622228994966E-003;-3.036556532606483E-003;
2.400666666666667E+009;1.704034060239792E-001;3.737453371286392E-002;2.098440658301115E-003;-3.137185703963041E-003;
2.400833333333334E+009;1.709519028663635E-001;3.658266738057137E-002;1.887705177068710E-003;-3.118160879239440E-003;
2.401000000000000E+009;1.711054146289825E-001;3.590373322367668E-002;1.573104644194245E-003;-3.152126446366310E-003;
2.401166666666667E+009;1.713640391826630E-001;3.493624553084374E-002;1.560217468068004E-003;-3.061565337702632E-003;
2.401333333333334E+009;1.714843809604645E-001;3.395991772413254E-002;1.141495769843459E-003;-2.984150778502226E-003;
2.401500000000000E+009;1.717111170291901E-001;3.326640278100967E-002;9.636554168537259E-004;-2.950335619971156E-003;
2.401666666666667E+009;1.718433648347855E-001;3.250726684927940E-002;8.779602358117700E-004;-2.747517777606845E-003;
2.401833333333334E+009;1.718964129686356E-001;3.158565610647202E-002;7.665148586966097E-004;-2.556766383349896E-003;
2.402000000000000E+009;1.717431396245956E-001;3.079645521938801E-002;6.496466230601072E-004;-2.545764902606607E-003;
2.402166666666667E+009;1.718615442514420E-001;2.990292571485043E-002;4.793777188751847E-004;-2.372626448050141E-003;
2.402333333333334E+009;1.717550903558731E-001;2.892811782658100E-002;6.164974183775485E-004;-2.298570470884442E-003;
2.402500000000000E+009;1.718620955944061E-001;2.829010039567947E-002;5.479150568135083E-004;-2.141706878319383E-003;
2.402666666666667E+009;1.718074530363083E-001;2.721295319497585E-002;3.663552633952349E-004;-2.005701186135411E-003;
2.402833333333334E+009;1.714838743209839E-001;2.618761360645294E-002;5.178610445000231E-004;-1.954404171556234E-003;
