# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;
2.400000000000000E+009;1.678195446729660E-001;4.117226600646973E-002;5.962140130577609E-005;-3.355495631694794E-003;
2.400166666666667E+009;1.685077100992203E-001;4.042324423789978E-002;-2.337718760827556E-004;-3.120096167549491E-003;
2.400333333333334E+009;1.688876897096634E-001;3.935620933771133E-002;-6.611480785068125E-005;-3.055093577131629E-003;
2.400500000000000E+009;1.694001853466034E-001;3.847146034240723E-002;-4.205299483146519E-004;-3.052538959309459E-003;
2.400666666666667E+009;1.697773635387421E-001;3.755817562341690E-002;-5.556314717978239E-004;-3.049990395084024E-003;
2.400833333333334E+009;1.702085286378861E-001;3.677280992269516E-002;-8.258795132860541E-004;-2.995563205331564E-003;
2.401000000000000E+009;1.701806038618088E-001;3.567780181765556E-002;-8.211840176954866E-004;-2.763519762083888E-003;
2.401166666666667E+009;1.706079244613648E-001;3.482760116457939E-002;-9.289092267863452E-004;-2.621879568323493E-003;
2.401333333333334E+009;1.706892400979996E-001;3.378730639815331E-002;-1.037896145135164E-003;-2.451857319101691E-003;
2.401500000000000E+009;1.708399206399918E-001;3.305217623710632E-002;-1.240971963852644E-003;-2.276798011735082E-003;
2.401666666666667E+009;1.709693670272827E-001;3.233087807893753E-002;-1.148090814240277E-003;-2.374893520027399E-003;
2.401833333333334E+009;1.712179183959961E-001;3.125343844294548E-002;-1.165640889666975E-003;-2.066710731014609E-003;
2.402000000000000E+009;1.710065007209778E-001;3.046904318034649E-002;-1.046297140419483E-003;-1.939353998750448E-003;
2.402166666666667E+009;1.712328344583511E-001;2.940941043198109E-002;-1.014287467114627E-003;-1.874503679573536E-003;
2.402333333333334E+009;1.710168421268463E-001;2.837240323424339E-002;-1.067411736585200E-003;-1.667830045334995E-003;
2.402500000000000E+009;1.714269667863846E-001;2.753538079559803E-002;-8.402657695114613E-004;-1.640653586946428E-003;
2.402666666666667E+009;1.712448745965958E-001;2.655502036213875E-002;-7.529608556069434E-004;-1.630334882065654E-003;
2.402833333333334E+009;1.709942519664764E-001;2.563681267201901E-002;-8.319491753354669E-004;-1.798613113351166E-003;
2.403000000000000E+009;1.710830181837082E-001;2.431094832718372E-002;-5.745907546952367E-004;-1.644588541239500E-003;
2.403166666666667E+009;1.711228936910629E-001;2.327977120876312E-002;-5.555354291573167E-004;-1.755529432557523E-003;
2.403333333333334E+009;1.710325479507446E-001;2.224401943385601E-002;-4.707719781436026E-004;-1.725798472762108E-003;
2.403500000000000E+009;1.709875613451004E-001;2.120245620608330E-002;-4.877968749497086E-004;-1.646014163270593E-003;
2.403666666666667E+009;1.707867085933685E-001;1.975126750767231E-002;-3.988724492955953E-004;-1.838346128351986E-003;
2.403833333333334E+009;1.708243191242218E-001;1.843513734638691E-002;-5.152333178557456E-004;-1.962134614586830E-003;
2.404000000000000E+009;1.706772595643997E-001;1.720936037600040E-002;-5.630832165479660E-004;-1.840201904997230E-003;
2.404166666666667E+009;1.705907583236694E-001;1.610061153769493E-002;-4.686080501414836E-004;-2.018968807533383E-003;
2.404333333333334E+009;1.704724729061127E-001;1.474493928253651E-002;-5.702471244148910E-004;-2.309521660208702E-003;
2.404500000000000E+009;1.703580170869827E-001;1.332459133118391E-002;-5.387247656472027E-004;-2.330787247046828E-003;
2.404666666666667E+009;1.702672243118286E-001;1.202572323381901E-002;-7.035829476080835E-004;-2.480165800079703E-003;
2.404833333333334E+009;1.702684760093689E-001;1.050408557057381E-002;-8.307162788696587E-004;-2.509553916752338E-003;
2.405000000000000E+009;1.703890860080719E-001;8.987997658550739E-003;-9.997077286243439E-004;-2.451536478474736E-003;
2.405166666666667E+009;1.702641844749451E-001;7.420025765895844E-003;-1.208755536936224E-003;-2.614864846691489E-003;
2.405333333333334E+009;1.703976690769196E-001;5.827135872095823E-003;-1.478377962484956E-003;-2.669617068022490E-003;
2.405500000000000E+009;1.703130304813385E-001;4.375922027975321E-003;-1.593732740730047E-003;-2.610864117741585E-003;
2.405666666666667E+009;1.702706664800644E-001;2.745484467595816E-003;-1.498293015174568E-003;-2.481407253071666E-003;
2.405833333333334E+009;1.700875312089920E-001;1.399396569468081E-003;-1.947590266354382E-003;-2.584399422630668E-003;
2.406000000000000E+009;1.702678203582764E-001;-4.254299565218389E-004;-2.077854005619884E-003;-2.441602759063244E-003;
2.406166666666667E+009;1.700154989957809E-001;-1.741081825457513E-003;-2.266598865389824E-003;-2.496041823178530E-003;
2.406333333333334E+009;1.699743866920471E-001;-3.383306553587318E-003;-2.242862014099956E-003;-2.207760466262698E-003;
2.406500000000000E+009;1.698973774909973E-001;-4.860865883529186E-003;-2.411087974905968E-003;-1.982092391699553E-003;
2.406666666666667E+009;1.695732325315476E-001;-6.384280044585466E-003;-2.601357176899910E-003;-1.903896220028400E-003;
2.406833333333334E+009;1.695470362901688E-001;-8.093941025435925E-003;-2.727182814851403E-003;-1.636195462197065E-003;
2.407000000000000E+009;1.695238649845123E-001;-9.513884782791138E-003;-2.570583019405603E-003;-1.491696690209210E-003;
2.407166666666667E+009;1.693986058235169E-001;-1.064173970371485E-002;-2.518037101253867E-003;-1.206114655360580E-003;
2.407333333333334E+009;1.692598760128021E-001;-1.225619204342365E-002;-2.774563850834966E-003;-1.248797751031816E-003;
2.407500000000000E+009;1.690127402544022E-001;-1.342831179499626E-002;-2.634000731632114E-003;-9.950158419087529E-004;
2.407666666666667E+009;1.688540875911713E-001;-1.460205856710672E-002;-2.380301943048835E-003;-8.977046236395836E-004;
2.407833333333334E+009;1.686238795518875E-001;-1.581547781825066E-002;-2.429381012916565E-003;-8.385997498407960E-004;
2.408000000000000E+009;1.686362475156784E-001;-1.692497916519642E-002;-2.444305224344134E-003;-8.369769202545285E-004;
2.408166666666667E+009;1.685874611139298E-001;-1.786026358604431E-002;-2.432442735880613E-003;-8.294648141600192E-004;
2.408333333333334E+009;1.685748547315598E-001;-1.891341805458069E-002;-2.296248450875282E-003;-7.032854482531548E-004;
2.408500000000000E+009;1.685766279697418E-001;-1.981113106012344E-002;-2.396286465227604E-003;-6.774177891202271E-004;
2.408666666666667E+009;1.686297953128815E-001;-2.081415802240372E-002;-2.337139798328280E-003;-5.801767110824585E-004;
