# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;
2.400000000000000E+009;1.663101315498352E-001;4.154130816459656E-002;-6.775406654924154E-004;-3.071301383897662E-003;
2.400166666666667E+009;1.670009046792984E-001;4.070496186614037E-002;-5.777527112513781E-004;-2.915933495387435E-003;
2.400333333333334E+009;1.673160791397095E-001;3.958946838974953E-002;-8.293739520013332E-004;-2.929838607087731E-003;
2.400500000000000E+009;1.678292006254196E-001;3.858454897999764E-002;-9.676969493739307E-004;-2.780741779133678E-003;
2.400666666666667E+009;1.681981384754181E-001;3.750406578183174E-002;-8.679745369590819E-004;-2.739497693255544E-003;
2.400833333333334E+009;1.686482876539230E-001;3.663167357444763E-002;-9.732011822052300E-004;-2.735072048380971E-003;
2.401000000000000E+009;1.689966619014740E-001;3.560641035437584E-002;-8.946770685724914E-004;-2.641805913299322E-003;
2.401166666666667E+009;1.692801415920258E-001;3.457842767238617E-002;-9.544832864776254E-004;-2.454717643558979E-003;
2.401333333333334E+009;1.693653613328934E-001;3.352220728993416E-002;-1.078987261280417E-003;-2.448034705594182E-003;
2.401500000000000E+009;1.697162389755249E-001;3.261578083038330E-002;-1.213565352372825E-003;-2.371884183958173E-003;
2.401666666666667E+009;1.700035631656647E-001;3.163514286279678E-002;-1.022035139612854E-003;-2.293973695486784E-003;
2.401833333333334E+009;1.700889021158218E-001;3.073459863662720E-002;-1.048869104124606E-003;-2.238479210063815E-003;
2.402000000000000E+009;1.702276766300201E-001;2.951559238135815E-002;-9.518008446320891E-004;-2.205839147791266E-003;
2.402166666666667E+009;1.703746467828751E-001;2.848366647958756E-002;-9.688078425824642E-004;-2.032834105193615E-003;
2.402333333333334E+009;1.704559475183487E-001;2.751761302351952E-002;-1.092119375243783E-003;-2.074792282655835E-003;
2.402500000000000E+009;1.710002869367600E-001;2.657703123986721E-002;-9.282144601456821E-004;-2.130127744749188E-003;
2.402666666666667E+009;1.708853393793106E-001;2.536766603589058E-002;-9.873048402369022E-004;-2.239713445305824E-003;
2.402833333333334E+009;1.708442568778992E-001;2.449107356369495E-002;-9.822117863222957E-004;-2.185004064813256E-003;
2.403000000000000E+009;1.709882467985153E-001;2.325375750660896E-002;-1.060607959516347E-003;-2.152256434783340E-003;
2.403166666666667E+009;1.711364537477493E-001;2.209378592669964E-002;-1.082570757716894E-003;-2.308079274371266E-003;
2.403333333333334E+009;1.710568666458130E-001;2.118168585002422E-002;-1.189703820273280E-003;-2.550340257585049E-003;
2.403500000000000E+009;1.709857583045960E-001;2.007392421364784E-002;-1.287313876673579E-003;-2.540003973990679E-003;
2.403666666666667E+009;1.711259037256241E-001;1.863472536206245E-002;-1.396259642206132E-003;-2.382894512265921E-003;
2.403833333333334E+009;1.711682528257370E-001;1.754185371100903E-002;-1.407724339514971E-003;-2.591954777017236E-003;
2.404000000000000E+009;1.712458282709122E-001;1.628161780536175E-002;-1.805772539228201E-003;-2.339192200452089E-003;
2.404166666666667E+009;1.710725277662277E-001;1.498022675514221E-002;-1.823347760364413E-003;-2.452225424349308E-003;
2.404333333333334E+009;1.711362749338150E-001;1.397059019654989E-002;-2.006334951147437E-003;-2.447823062539101E-003;
2.404500000000000E+009;1.710777729749680E-001;1.250703260302544E-002;-2.132556401193142E-003;-2.115460811182857E-003;
2.404666666666667E+009;1.710614264011383E-001;1.126877218484879E-002;-2.167877973988652E-003;-2.172543900087476E-003;
2.404833333333334E+009;1.712699830532074E-001;9.863028302788734E-003;-2.240220084786415E-003;-1.939416397362948E-003;
2.405000000000000E+009;1.712318062782288E-001;8.443598635494709E-003;-2.401469275355339E-003;-1.898420625366271E-003;
2.405166666666667E+009;1.712507456541061E-001;7.102821487933397E-003;-2.631699899211526E-003;-1.870683277957141E-003;
2.405333333333334E+009;1.713437736034393E-001;5.733548197895289E-003;-2.535780193284154E-003;-1.833603135310113E-003;
2.405500000000000E+009;1.714009642601013E-001;4.373542964458466E-003;-2.590611809864640E-003;-1.784212654456496E-003;
2.405666666666667E+009;1.712744832038879E-001;2.793807070702314E-003;-2.529972000047565E-003;-1.706939307041466E-003;
2.405833333333334E+009;1.711439788341522E-001;1.393244601786137E-003;-2.636421937495470E-003;-1.629855483770371E-003;
2.406000000000000E+009;1.713078320026398E-001;-8.691554103279486E-005;-2.377689117565751E-003;-1.398285967297852E-003;
2.406166666666667E+009;1.709871590137482E-001;-1.400213339366019E-003;-2.744592959061265E-003;-1.370679936371744E-003;
2.406333333333334E+009;1.710037887096405E-001;-2.872137352824211E-003;-2.670791232958436E-003;-1.192654483020306E-003;
2.406500000000000E+009;1.708242595195770E-001;-4.402101505547762E-003;-2.787397010251880E-003;-1.337690744549036E-003;
2.406666666666667E+009;1.704082489013672E-001;-5.710980854928494E-003;-2.768342616036534E-003;-1.233838149346411E-003;
2.406833333333334E+009;1.704326868057251E-001;-7.275737356394529E-003;-2.819905523210764E-003;-9.161652997136116E-004;
2.407000000000000E+009;1.702110618352890E-001;-8.564852178096771E-003;-2.911637304350734E-003;-8.813180029392242E-004;
2.407166666666667E+009;1.700344234704971E-001;-9.842579253017902E-003;-2.960381098091602E-003;-7.183054694905877E-004;
2.407333333333334E+009;1.695651561021805E-001;-1.127627957612276E-002;-3.055405337363482E-003;-6.240557995624840E-004;
2.407500000000000E+009;1.693726181983948E-001;-1.239869743585587E-002;-3.010062268003821E-003;-4.850607656408101E-004;
2.407666666666667E+009;1.690474599599838E-001;-1.340882480144501E-002;-3.044072072952986E-003;-3.877661656588316E-004;
2.407833333333334E+009;1.687339097261429E-001;-1.468387804925442E-002;-2.963532228022814E-003;-3.084727213717997E-004;
2.408000000000000E+009;1.686819195747376E-001;-1.574505679309368E-002;-2.843480790033937E-003;-8.534618973499164E-005;
2.408166666666667E+009;1.683609783649445E-001;-1.660050079226494E-002;-2.771880710497499E-003;-4.438768883119337E-006;
2.408333333333334E+009;1.683542579412460E-001;-1.746762730181217E-002;-2.694541122764349E-003;5.796050390927121E-005;
2.408500000000000E+009;1.680762767791748E-001;-1.855471916496754E-002;-2.621404128149152E-003;1.915598695632070E-004;
2.408666666666667E+009;1.681346446275711E-001;-1.938016712665558E-002;-2.557798754423857E-003;2.937112294603139E-004;
2.408833333333334E+009;1.679854094982147E-001;-2.029837109148502E-002;-2.526314230635762E-003;2.665019710548222E-004;
2.409000000000000E+009;1.680274605751038E-001;-2.126466296613216E-002;-2.529434626922011E-003;2.791371371131390E-004;
2.409166666666667E+009;1.679857969284058E-001;-2.203780040144920E-002;-2.263175789266825E-003;2.934755175374448E-004;
2.409333333333334E+009;1.681854277849197E-001;-2.303121984004974E-002;-2.433392452076078E-003;2.166631165891886E-004;
2.409500000000000E+009;1.680749654769898E-001;-2.396305277943611E-002;-2.285278169438243E-003;3.381683491170406E-004;
2.409666666666667E+009;1.682061105966568E-001;-2.501063607633114E-002;-2.125700935721397E-003;3.269066801294684E-004;
2.409833333333334E+009;1.681547760963440E-001;-2.600526064634323E-002;-2.090071560814977E-003;3.829601919278503E-004;
2.410000000000000E+009;1.681108325719833E-001;-2.702854573726654E-002;-2.244069706648588E-003;3.387731558177620E-004;
2.410166666666667E+009;1.681955009698868E-001;-2.794138155877590E-002;-2.079169033095241E-003;2.113052469212562E-004;
2.410333333333334E+009;1.681767851114273E-001;-2.884811162948608E-002;-2.265527145937085E-003;3.983603965025395E-004;
2.410500000000000E+009;1.680108606815338E-001;-3.003157861530781E-002;-2.178800525143743E-003;2.159566647605971E-004;
2.410666666666667E+009;1.678010523319244E-001;-3.107073344290257E-002;-2.243163762614131E-003;2.642231120262295E-004;
2.410833333333334E+009;1.676013320684433E-001;-3.188189491629601E-002;-2.293389523401856E-003;3.129818360321224E-004;
2.411000000000000E+009;1.675618886947632E-001;-3.304756432771683E-002;-2.260306850075722E-003;1.877486211014912E-004;
2.411166666666667E+009;1.673284620046616E-001;-3.417113423347473E-002;-2.269041026011109E-003;2.799887151923031E-004;
2.411333333333334E+009;1.672613471746445E-001;-3.502238169312477E-002;-2.489690901711583E-003;3.633060259744525E-004;
2.411500000000000E+009;1.669772714376450E-001;-3.615910932421684E-002;-2.532893791794777E-003;4.809003439731896E-004;
2.411666666666667E+009;1.668819189071655E-001;-3.698325529694557E-002;-2.358795842155814E-003;4.357605939731002E-004;
2.411833333333334E+009;1.666010022163391E-001;-3.800056874752045E-002;-2.540409797802568E-003;5.626703496091068E-004;
2.412000000000000E+009;1.665936708450317E-001;-3.920904919505119E-002;-2.503432333469391E-003;5.968847544863820E-004;
2.412166666666667E+009;1.661738604307175E-001;-4.025342315435410E-002;-2.391607267782092E-003;7.123075774870813E-004;
2.412333333333334E+009;1.661198586225510E-001;-4.128657653927803E-002;-2.387689659371972E-003;6.921503227204084E-004;
2.412500000000000E+009;1.656839102506638E-001;-4.209075868129730E-002;-2.520393580198288E-003;6.924253539182246E-004;
2.412666666666667E+009;1.655039936304092E-001;-4.337723180651665E-002;-2.613742602989078E-003;9.915687842294574E-004;
2.412833333333334E+009;1.652829349040985E-001;-4.436239600181580E-002;-2.655553631484509E-003;9.177563479170203E-004;
2.413000000000000E+009;1.647879481315613E-001;-4.539351165294647E-002;-2.565439324826002E-003;1.117612002417445E-003;
