# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;
2.400000000000000E+009;1.566995978355408E-001;5.964355170726776E-002;8.385434630326927E-004;6.777218659408391E-004;
2.400166666666667E+009;1.570468991994858E-001;5.805827304720879E-002;8.288181270472705E-004;6.405155872926116E-004;
2.400333333333334E+009;1.570520997047424E-001;5.585206300020218E-002;8.327573304995894E-004;4.576215578708798E-004;
2.400500000000000E+009;1.573037058115006E-001;5.390647426247597E-002;9.552915580570698E-004;5.116001120768488E-004;
2.400666666666667E+009;1.573935449123383E-001;5.172334238886833E-002;8.679509628564119E-004;5.286728846840560E-004;
2.400833333333334E+009;1.578029692173004E-001;4.984312132000923E-002;8.746690582484007E-004;2.223490155301988E-004;
2.401000000000000E+009;1.582365930080414E-001;4.779207706451416E-002;8.927622693590820E-004;3.005775797646493E-004;
2.401166666666667E+009;1.586337834596634E-001;4.577964544296265E-002;8.731075795367360E-004;1.661258284002543E-004;
2.401333333333334E+009;1.590341925621033E-001;4.367458820343018E-002;8.361991494894028E-004;4.037174585391767E-005;
2.401500000000000E+009;1.595381051301956E-001;4.174132645130158E-002;8.402282837778330E-004;-4.927943155053072E-005;
2.401666666666667E+009;1.602019518613815E-001;3.986644744873047E-002;9.129082900471985E-004;1.088808276108466E-004;
2.401833333333334E+009;1.607822924852371E-001;3.799309581518173E-002;6.742093828506768E-004;4.916603211313486E-005;
2.402000000000000E+009;1.612314134836197E-001;3.615214303135872E-002;6.894170073792338E-004;-1.250509521923959E-004;
2.402166666666667E+009;1.620781719684601E-001;3.400282189249992E-002;6.789506878703833E-004;-9.378985123476014E-005;
2.402333333333334E+009;1.629638075828552E-001;3.252624347805977E-002;5.282037309370935E-004;-2.825876581482589E-004;
2.402500000000000E+009;1.639286130666733E-001;3.082848712801933E-002;6.325175636447966E-004;-2.545542374718934E-004;
2.402666666666667E+009;1.645721644163132E-001;2.939258888363838E-002;3.358944959472865E-004;-1.893050939543173E-004;
2.402833333333334E+009;1.653677821159363E-001;2.784633077681065E-002;3.644416574388742E-004;-3.271807509008795E-004;
2.403000000000000E+009;1.662746518850327E-001;2.659258246421814E-002;3.381078422535211E-004;-1.460932544432581E-004;
2.403166666666667E+009;1.673446744680405E-001;2.529451623558998E-002;2.073602809105068E-004;-3.843522863462567E-004;
2.403333333333334E+009;1.681486219167709E-001;2.411673404276371E-002;2.343136729905382E-004;-3.463600005488843E-004;
2.403500000000000E+009;1.691389083862305E-001;2.294700965285301E-002;2.071518247248605E-004;-2.784722601063550E-004;
2.403666666666667E+009;1.699477881193161E-001;2.171564288437367E-002;1.873711007647216E-004;-2.394145267317072E-004;
2.403833333333334E+009;1.709581911563873E-001;2.070665545761585E-002;1.511308892077068E-005;-2.271451376145706E-004;
2.404000000000000E+009;1.718748956918716E-001;1.980224624276161E-002;-4.494479435379617E-005;-1.592792104929686E-004;
2.404166666666667E+009;1.727458536624908E-001;1.895157434046269E-002;1.235894615092548E-005;-2.619700389914215E-004;
2.404333333333334E+009;1.735705435276032E-001;1.800995692610741E-002;-8.128470653900877E-005;-3.524487838149071E-004;
2.404500000000000E+009;1.744008809328079E-001;1.745828054845333E-002;-7.604167331010103E-005;-5.912444976274855E-005;
2.404666666666667E+009;1.751042455434799E-001;1.673789136111736E-002;-1.549550215713680E-004;-9.338415839010850E-005;
2.404833333333334E+009;1.759014725685120E-001;1.626351289451122E-002;-1.386289222864434E-004;7.128879133233568E-006;
2.405000000000000E+009;1.765934675931931E-001;1.568249613046646E-002;-1.827054366003722E-004;-7.100692891981453E-005;
2.405166666666667E+009;1.772475838661194E-001;1.519936881959438E-002;-4.120020603295416E-004;1.438335311831906E-004;
2.405333333333334E+009;1.776993870735169E-001;1.457944884896278E-002;-2.663163759279996E-004;1.110493176383898E-004;
2.405500000000000E+009;1.781642735004425E-001;1.439041178673506E-002;-3.164825902786106E-004;2.119344717357308E-004;
2.405666666666667E+009;1.785531491041184E-001;1.410357095301151E-002;-5.161443186807446E-005;1.940280053531751E-004;
2.405833333333334E+009;1.789164394140244E-001;1.375789102166891E-002;-2.303923392901197E-004;2.504368603695184E-004;
2.406000000000000E+009;1.790880709886551E-001;1.327747199684382E-002;-2.380859950790182E-004;3.381583665031940E-004;
2.406166666666667E+009;1.792906522750855E-001;1.313008181750774E-002;-1.520003279438242E-004;4.307980998419225E-004;
2.406333333333334E+009;1.795073449611664E-001;1.268372032791376E-002;-4.300954969949089E-005;4.210881306789815E-004;
2.406500000000000E+009;1.795092523097992E-001;1.237505394965410E-002;-9.875061368802562E-005;6.153831491246820E-004;
2.406666666666667E+009;1.792861670255661E-001;1.201173011213541E-002;-1.047394616762176E-004;5.548241315409541E-004;
2.406833333333334E+009;1.792667657136917E-001;1.163097098469734E-002;1.190320836030878E-005;5.730905686505139E-004;
2.407000000000000E+009;1.791004389524460E-001;1.123620290309191E-002;5.669697929988615E-005;5.569920758716762E-004;
