# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;
2.400000000000000E+009;1.564204096794128E-001;5.984541028738022E-002;-3.517023986205459E-003;2.527594799175859E-003;
2.400166666666667E+009;1.564784198999405E-001;5.810247361660004E-002;-3.434240585193038E-003;2.652452094480395E-003;
2.400333333333334E+009;1.566760241985321E-001;5.606108903884888E-002;-3.448399249464274E-003;2.774094929918647E-003;
2.400500000000000E+009;1.569374948740006E-001;5.412673577666283E-002;-3.297093790024519E-003;2.584739821031690E-003;
2.400666666666667E+009;1.572868376970291E-001;5.195994302630425E-002;-3.153980942443013E-003;2.764132572337985E-003;
2.400833333333334E+009;1.575259119272232E-001;5.011748149991036E-002;-3.042794531211257E-003;2.702783793210983E-003;
2.401000000000000E+009;1.578390896320343E-001;4.798808693885803E-002;-3.207926172763109E-003;2.806226024404168E-003;
2.401166666666667E+009;1.583382189273834E-001;4.582042619585991E-002;-3.025605576112866E-003;2.836200175806880E-003;
2.401333333333334E+009;1.588245928287506E-001;4.391310736536980E-002;-2.988646738231182E-003;2.786271274089813E-003;
2.401500000000000E+009;1.593647003173828E-001;4.180958122014999E-002;-3.027567639946938E-003;2.948076697066426E-003;
2.401666666666667E+009;1.598367989063263E-001;4.004485532641411E-002;-2.987416926771402E-003;3.153663594275713E-003;
2.401833333333334E+009;1.606757044792175E-001;3.814699500799179E-002;-2.872387645766139E-003;3.098136978223920E-003;
2.402000000000000E+009;1.611749678850174E-001;3.623716905713081E-002;-2.873314544558525E-003;3.276488278061152E-003;
2.402166666666667E+009;1.620018929243088E-001;3.440953418612480E-002;-2.860260196030140E-003;3.375238971784711E-003;
2.402333333333334E+009;1.625271737575531E-001;3.274259716272354E-002;-2.750790445134044E-003;3.214787459000945E-003;
2.402500000000000E+009;1.636518537998200E-001;3.117921762168407E-002;-2.538639120757580E-003;3.534322371706367E-003;
2.402666666666667E+009;1.643871068954468E-001;2.966226823627949E-002;-2.502704504877329E-003;3.552589798346162E-003;
2.402833333333334E+009;1.652756631374359E-001;2.817204780876637E-002;-2.506199060007930E-003;3.831491339951754E-003;
2.403000000000000E+009;1.662236005067825E-001;2.676256932318211E-002;-2.529807388782501E-003;3.802328137680888E-003;
2.403166666666667E+009;1.670923233032227E-001;2.543380670249462E-002;-2.297366037964821E-003;3.896978218108416E-003;
2.403333333333334E+009;1.680612117052078E-001;2.425091713666916E-002;-2.443857491016388E-003;4.121648613363504E-003;
2.403500000000000E+009;1.689990609884262E-001;2.312386594712734E-002;-2.014315919950604E-003;4.320189822465181E-003;
2.403666666666667E+009;1.698780357837677E-001;2.196084335446358E-002;-2.047860063612461E-003;4.551452584564686E-003;
2.403833333333334E+009;1.709560006856918E-001;2.094358205795288E-002;-1.786654000170529E-003;4.563059657812119E-003;
2.404000000000000E+009;1.718029677867889E-001;2.014764398336411E-002;-1.807530177757144E-003;4.496560432016850E-003;
2.404166666666667E+009;1.728195846080780E-001;1.919670775532723E-002;-1.585365622304380E-003;4.634972661733627E-003;
2.404333333333334E+009;1.734782159328461E-001;1.846630312502384E-002;-1.408728654496372E-003;4.863507114350796E-003;
2.404500000000000E+009;1.742091923952103E-001;1.752218790352345E-002;-1.285405713133514E-003;4.903933499008417E-003;
2.404666666666667E+009;1.751273274421692E-001;1.712721399962902E-002;-1.000397605821490E-003;5.010035820305347E-003;
2.404833333333334E+009;1.758670061826706E-001;1.632498390972614E-002;-8.228194201365113E-004;5.059322807937861E-003;
2.405000000000000E+009;1.766153275966644E-001;1.589708589017391E-002;-8.486951701343060E-004;5.039947107434273E-003;
2.405166666666667E+009;1.770919412374497E-001;1.545573119074106E-002;-5.061160190962255E-004;5.052775144577026E-003;
2.405333333333334E+009;1.778705567121506E-001;1.486817933619022E-002;-2.154807443730533E-004;5.126692354679108E-003;
2.405500000000000E+009;1.782157421112061E-001;1.464203558862209E-002;-8.163793245330453E-005;5.188718438148499E-003;
2.405666666666667E+009;1.786576360464096E-001;1.427032053470612E-002;1.989197044167668E-004;5.093807354569435E-003;
