# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;
2.400000000000000E+009;1.680158525705338E-001;4.046494141221046E-002;3.201164072379470E-003;-3.490869130473584E-005;
2.400166666666667E+009;1.685525476932526E-001;3.987494111061096E-002;3.068647580221295E-003;-2.348535344935954E-004;
2.400333333333334E+009;1.691002845764160E-001;3.868286311626434E-002;2.925273263826966E-003;-3.535799623932689E-004;
2.400500000000000E+009;1.696085780858994E-001;3.792696446180344E-002;2.852932550013065E-003;-4.637132515199482E-004;
2.400666666666667E+009;1.699150651693344E-001;3.712605312466621E-002;2.741353819146752E-003;-4.107108688913286E-004;
2.400833333333334E+009;1.703976988792419E-001;3.636272624135017E-002;2.679879078641534E-003;-5.603676545433700E-004;
2.401000000000000E+009;1.706494539976120E-001;3.550820425152779E-002;2.475477289408445E-003;-5.576256662607193E-004;
2.401166666666667E+009;1.708355098962784E-001;3.475287929177284E-002;2.506494289264083E-003;-5.643031909130514E-004;
2.401333333333334E+009;1.710084974765778E-001;3.383868932723999E-002;2.241406356915832E-003;-7.087084231898189E-004;
2.401500000000000E+009;1.711130887269974E-001;3.299857303500176E-002;2.251955214887857E-003;-7.078443886712194E-004;
2.401666666666667E+009;1.713928580284119E-001;3.232424333691597E-002;1.984119880944490E-003;-7.193548372015357E-004;
2.401833333333334E+009;1.715575605630875E-001;3.121026232838631E-002;1.975921448320150E-003;-8.740035700611770E-004;
2.402000000000000E+009;1.715036481618881E-001;3.050713799893856E-002;1.823158119805157E-003;-6.981776678003371E-004;
2.402166666666667E+009;1.715451776981354E-001;2.939595654606819E-002;1.727518974803388E-003;-5.333361332304776E-004;
2.402333333333334E+009;1.716691255569458E-001;2.870775200426579E-002;1.760168932378292E-003;-6.689643487334251E-004;
2.402500000000000E+009;1.717115193605423E-001;2.776745706796646E-002;1.680923625826836E-003;-5.333562730811536E-004;
2.402666666666667E+009;1.716484874486923E-001;2.683152072131634E-002;1.513658557087183E-003;-5.779491621069610E-004;
2.402833333333334E+009;1.715252697467804E-001;2.606990933418274E-002;1.589728984981775E-003;-4.270175122655928E-004;
2.403000000000000E+009;1.715220063924789E-001;2.476767450571060E-002;1.385842333547771E-003;-3.203225787729025E-004;
2.403166666666667E+009;1.714491546154022E-001;2.371595427393913E-002;1.525623258203268E-003;-2.592070959508419E-004;
2.403333333333334E+009;1.713546514511108E-001;2.266260422766209E-002;1.461843843571842E-003;-8.194030669983476E-005;
2.403500000000000E+009;1.712054461240768E-001;2.166180126369000E-002;1.462111948058009E-003;-1.756493293214589E-004;
2.403666666666667E+009;1.712295114994049E-001;2.030781283974648E-002;1.556795206852257E-003;1.193143471027724E-004;
2.403833333333334E+009;1.711298227310181E-001;1.895039901137352E-002;1.718609943054617E-003;1.270911016035825E-004;
2.404000000000000E+009;1.710019260644913E-001;1.782421395182610E-002;1.655274187214673E-003;1.162302141892724E-004;
2.404166666666667E+009;1.708008944988251E-001;1.644617877900600E-002;1.808017026633024E-003;2.730706182774156E-004;
2.404333333333334E+009;1.705767065286636E-001;1.512128021568060E-002;2.093016868457198E-003;2.033639175351709E-004;
2.404500000000000E+009;1.705453544855118E-001;1.373121235519648E-002;2.181361895054579E-003;2.402480167802423E-004;
2.404666666666667E+009;1.704572588205338E-001;1.248729787766933E-002;2.213371219113469E-003;1.353078696411103E-004;
2.404833333333334E+009;1.703866720199585E-001;1.084779761731625E-002;2.256505191326141E-003;2.192924293922260E-004;
2.405000000000000E+009;1.703342199325562E-001;9.389309212565422E-003;2.522443188354373E-003;1.461586216464639E-004;
2.405166666666667E+009;1.702636480331421E-001;7.908523082733154E-003;2.565649105235934E-003;1.103985559893772E-004;
2.405333333333334E+009;1.701620966196060E-001;6.115194875746965E-003;2.610343508422375E-003;1.919128590088803E-005;
2.405500000000000E+009;1.702074706554413E-001;4.693874157965183E-003;2.745879348367453E-003;-8.620251901447773E-005;
2.405666666666667E+009;1.701181977987289E-001;3.209328977391124E-003;2.979907207190990E-003;-2.148637868231162E-004;
2.405833333333334E+009;1.699474751949310E-001;1.630158047191799E-003;3.108937293291092E-003;-3.435052058193833E-004;
2.406000000000000E+009;1.699971109628677E-001;-2.139651624020189E-004;3.203478874638677E-003;-5.850037559866905E-004;
2.406166666666667E+009;1.696177423000336E-001;-1.665660412982106E-003;3.241428174078465E-003;-6.633735611103475E-004;
2.406333333333334E+009;1.698448657989502E-001;-3.320032963529229E-003;2.930276095867157E-003;-8.754365844652057E-004;
2.406500000000000E+009;1.696174144744873E-001;-5.013290327042341E-003;3.238449338823557E-003;-1.119282213039696E-003;
2.406666666666667E+009;1.692626774311066E-001;-6.549226585775614E-003;3.310438245534897E-003;-1.103813294321299E-003;
2.406833333333334E+009;1.692191362380981E-001;-8.205871097743511E-003;3.473617602139711E-003;-1.410555327311158E-003;
2.407000000000000E+009;1.691618710756302E-001;-9.721321053802967E-003;3.252892056480050E-003;-1.681735971942544E-003;
2.407166666666667E+009;1.689802557229996E-001;-1.102400664240122E-002;3.264999249950051E-003;-1.794818090274930E-003;
2.407333333333334E+009;1.687453389167786E-001;-1.257389970123768E-002;3.288744948804379E-003;-2.077521756291390E-003;
2.407500000000000E+009;1.684831678867340E-001;-1.373805664479733E-002;3.150509204715490E-003;-2.398887183517218E-003;
2.407666666666667E+009;1.684378236532211E-001;-1.504172850400209E-002;3.087613964453340E-003;-2.548613818362355E-003;
2.407833333333334E+009;1.680858433246613E-001;-1.631352491676807E-002;3.082328243181109E-003;-2.891442039981484E-003;
2.408000000000000E+009;1.680843979120255E-001;-1.737243309617043E-002;2.659335732460022E-003;-3.067777724936605E-003;
2.408166666666667E+009;1.680092066526413E-001;-1.833174005150795E-002;2.603614004328847E-003;-3.076680703088641E-003;
2.408333333333334E+009;1.681529581546783E-001;-1.935390755534172E-002;2.456105081364512E-003;-3.451474709436297E-003;
2.408500000000000E+009;1.679375171661377E-001;-2.025829255580902E-002;2.105535939335823E-003;-3.637662157416344E-003;
2.408666666666667E+009;1.681334525346756E-001;-2.139895595610142E-002;1.766008441336453E-003;-3.754721954464912E-003;
2.408833333333334E+009;1.680997610092163E-001;-2.203608490526676E-002;1.617985661141574E-003;-3.678701352328062E-003;
2.409000000000000E+009;1.682103276252747E-001;-2.292275428771973E-002;1.176836900413036E-003;-3.681262722238898E-003;
2.409166666666667E+009;1.684447377920151E-001;-2.394140698015690E-002;9.591701091267169E-004;-3.472459968179464E-003;
2.409333333333334E+009;1.686066091060638E-001;-2.476361393928528E-002;6.335580255836248E-004;-3.348309546709061E-003;
2.409500000000000E+009;1.687668114900589E-001;-2.577819861471653E-002;5.226089851930738E-004;-3.312164917588234E-003;
2.409666666666667E+009;1.688440740108490E-001;-2.657048217952251E-002;2.344099048059434E-004;-3.142675850540400E-003;
2.409833333333334E+009;1.689772903919220E-001;-2.746115811169148E-002;3.274699265602976E-004;-2.926392480731010E-003;
2.410000000000000E+009;1.692947596311569E-001;-2.828593365848064E-002;1.478856574976817E-004;-2.871907548978925E-003;
2.410166666666667E+009;1.692693531513214E-001;-2.928943373262882E-002;2.852787438314408E-004;-2.657897537574172E-003;
2.410333333333334E+009;1.693027615547180E-001;-3.009149804711342E-002;5.251385118754115E-006;-2.521267626434565E-003;
2.410500000000000E+009;1.694016456604004E-001;-3.092063032090664E-002;1.743816101225093E-004;-2.335524419322610E-003;
2.410666666666667E+009;1.691226512193680E-001;-3.197280690073967E-002;2.296027960255742E-004;-2.296491060405970E-003;
2.410833333333334E+009;1.692155152559280E-001;-3.266375884413719E-002;2.411946916254237E-004;-2.169417683035135E-003;
2.411000000000000E+009;1.691032648086548E-001;-3.368114680051804E-002;2.518048568163067E-004;-2.078881254419684E-003;
2.411166666666667E+009;1.690534949302673E-001;-3.451958671212196E-002;5.445331335067749E-004;-1.994371647015214E-003;
2.411333333333334E+009;1.687579602003098E-001;-3.546129539608955E-002;5.467022419907153E-004;-2.018844243139029E-003;
2.411500000000000E+009;1.684986352920532E-001;-3.636210411787033E-002;6.116757285781205E-004;-2.199855865910649E-003;
2.411666666666667E+009;1.682836860418320E-001;-3.732730075716972E-002;7.440571789629757E-004;-2.159195952117443E-003;
2.411833333333334E+009;1.680527329444885E-001;-3.806684911251068E-002;6.333775236271322E-004;-2.391621703281999E-003;
2.412000000000000E+009;1.677791625261307E-001;-3.903939574956894E-002;8.486834703944624E-004;-2.648599212989211E-003;
2.412166666666667E+009;1.677394211292267E-001;-3.983160108327866E-002;8.000311790965498E-004;-2.753182547166944E-003;
2.412333333333334E+009;1.674236059188843E-001;-4.073372483253479E-002;9.117955924011767E-004;-2.762622432783246E-003;
2.412500000000000E+009;1.671163737773895E-001;-4.159389808773994E-002;7.531833252869546E-004;-3.066011937335134E-003;
2.412666666666667E+009;1.666572690010071E-001;-4.282978177070618E-002;6.047330680303276E-004;-3.187377704307437E-003;
2.412833333333334E+009;1.663124412298203E-001;-4.365441203117371E-002;4.701289872173220E-004;-3.328082617372274E-003;
2.413000000000000E+009;1.656122207641602E-001;-4.455084353685379E-002;3.306168655399233E-004;-3.456099424511194E-003;
2.413166666666667E+009;1.652172654867172E-001;-4.561773687601090E-002;3.134837024845183E-004;-3.658008063212037E-003;
2.413333333333334E+009;1.647138744592667E-001;-4.649216681718826E-002;1.414908037986606E-004;-3.615640802308917E-003;
2.413500000000000E+009;1.643451005220413E-001;-4.757060483098030E-002;-1.649507175898179E-004;-3.909069113433361E-003;
2.413666666666667E+009;1.639795899391174E-001;-4.869536682963371E-002;-1.953290920937434E-004;-3.821161808446050E-003;
2.413833333333334E+009;1.633498668670654E-001;-4.953952878713608E-002;-4.004556976724416E-004;-4.045237787067890E-003;
2.414000000000000E+009;1.626688688993454E-001;-5.051878094673157E-002;-8.413133327849209E-004;-3.874612273648381E-003;
2.414166666666667E+009;1.624679863452911E-001;-5.145364999771118E-002;-1.028696540743113E-003;-3.895050380378962E-003;
2.414333333333334E+009;1.620008647441864E-001;-5.239798873662949E-002;-1.274135545827448E-003;-3.997492603957653E-003;
2.414500000000000E+009;1.618247330188751E-001;-5.347526073455811E-002;-1.503574545495212E-003;-3.813168732449412E-003;
2.414666666666667E+009;1.612936258316040E-001;-5.442790687084198E-002;-1.669079530984163E-003;-3.763514105230570E-003;
2.414833333333334E+009;1.609749346971512E-001;-5.536003410816193E-002;-1.923595787957311E-003;-3.713083220645785E-003;
2.415000000000000E+009;1.607310026884079E-001;-5.638210847973824E-002;-2.036168240010738E-003;-3.537459997460246E-003;
2.415166666666667E+009;1.604874432086945E-001;-5.756517127156258E-002;-2.165847690775991E-003;-3.321364754810929E-003;
2.415333333333334E+009;1.603379249572754E-001;-5.875576660037041E-002;-2.288428833708167E-003;-3.354415530338883E-003;
2.415500000000000E+009;1.601675599813461E-001;-5.972689762711525E-002;-2.517797751352191E-003;-3.192279487848282E-003;
2.415666666666667E+009;1.599964499473572E-001;-6.084300950169563E-002;-2.550117671489716E-003;-2.860258333384991E-003;
2.415833333333334E+009;1.598551571369171E-001;-6.214571744203568E-002;-2.678090939298272E-003;-2.835575724020600E-003;
2.416000000000000E+009;1.593612581491470E-001;-6.337979435920715E-002;-2.649626927450299E-003;-2.656362950801849E-003;
2.416166666666667E+009;1.594451069831848E-001;-6.449867039918900E-002;-2.774066990241408E-003;-2.473622327670455E-003;
2.416333333333334E+009;1.590782105922699E-001;-6.570608168840408E-002;-2.719636075198650E-003;-2.521399874240160E-003;
2.416500000000000E+009;1.587512940168381E-001;-6.692474335432053E-002;-2.831846941262484E-003;-2.322537126019597E-003;
2.416666666666667E+009;1.586020588874817E-001;-6.816808879375458E-002;-2.700575860217214E-003;-2.366880886256695E-003;
2.416833333333334E+009;1.583726406097412E-001;-6.944097578525543E-002;-2.789577236399055E-003;-2.189036924391985E-003;
2.417000000000000E+009;1.577927172183991E-001;-7.061027735471726E-002;-2.826025243848562E-003;-2.188914455473423E-003;
2.417166666666667E+009;1.575748324394226E-001;-7.153680175542831E-002;-2.997530391439796E-003;-2.060616854578257E-003;
2.417333333333334E+009;1.573633700609207E-001;-7.259301096200943E-002;-3.069540020078421E-003;-2.093305112794042E-003;
2.417500000000000E+009;1.569193005561829E-001;-7.382676750421524E-002;-3.136719809845090E-003;-1.913816784508526E-003;
2.417666666666667E+009;1.568437218666077E-001;-7.455018907785416E-002;-3.272358095273376E-003;-1.749358838424087E-003;
2.417833333333334E+009;1.563902199268341E-001;-7.539423555135727E-002;-3.306060563772917E-003;-1.682964386418462E-003;
2.418000000000000E+009;1.559704095125198E-001;-7.637945562601090E-002;-3.440563799813390E-003;-1.587128848768771E-003;
2.418166666666667E+009;1.557451635599136E-001;-7.707013934850693E-002;-3.589734900742769E-003;-1.442819717340171E-003;
2.418333333333334E+009;1.556536555290222E-001;-7.810992747545242E-002;-3.712656674906611E-003;-1.321592368185520E-003;
2.418500000000000E+009;1.552583724260330E-001;-7.874060422182083E-002;-3.562754718586803E-003;-1.123878755606711E-003;
2.418666666666667E+009;1.550654470920563E-001;-7.967323809862137E-002;-3.683051327243447E-003;-9.461331646889448E-004;
2.418833333333334E+009;1.546290367841721E-001;-8.052019774913788E-002;-3.827887587249279E-003;-7.154853083193302E-004;
2.419000000000000E+009;1.543208658695221E-001;-8.120803534984589E-002;-3.658560337498784E-003;-4.243661242071539E-004;
2.419166666666667E+009;1.540383398532867E-001;-8.181901276111603E-002;-3.639347385615110E-003;-4.045590176247060E-004;
2.419333333333334E+009;1.536260992288590E-001;-8.242574334144592E-002;-3.635178320109844E-003;-1.042851945385337E-004;
2.419500000000000E+009;1.533118188381195E-001;-8.321844786405563E-002;-3.549118526279926E-003;5.535011223400943E-005;
2.419666666666667E+009;1.530165225267410E-001;-8.378490060567856E-002;-3.398339729756117E-003;1.707328337943181E-004;
2.419833333333334E+009;1.527272164821625E-001;-8.430241793394089E-002;-3.550858469679952E-003;2.768007398117334E-004;
2.420000000000000E+009;1.525912582874298E-001;-8.502531796693802E-002;-3.455047262832522E-003;3.876124101225287E-004;
2.420166666666667E+009;1.520749926567078E-001;-8.542001992464066E-002;-3.269496373832226E-003;5.978445406071842E-004;
2.420333333333334E+009;1.515964120626450E-001;-8.584330976009369E-002;-3.156617050990462E-003;6.207339465618134E-004;
2.420500000000000E+009;1.515289992094040E-001;-8.638478815555573E-002;-3.053433028981090E-003;8.498554234392941E-004;
2.420666666666667E+009;1.510732620954514E-001;-8.696732670068741E-002;-3.069269005209208E-003;9.725423296913505E-004;
2.420833333333334E+009;1.507229655981064E-001;-8.763509988784790E-002;-3.018512856215239E-003;1.108199474401772E-003;
2.421000000000000E+009;1.502518802881241E-001;-8.832419663667679E-002;-2.901687985286117E-003;1.262701582163572E-003;
2.421166666666667E+009;1.499713957309723E-001;-8.871935307979584E-002;-2.753408160060644E-003;1.148279756307602E-003;
2.421333333333334E+009;1.495672911405563E-001;-8.965922892093658E-002;-2.532123820856214E-003;1.363854156807065E-003;
2.421500000000000E+009;1.491304486989975E-001;-9.004051983356476E-002;-2.555517712607980E-003;1.325969118624926E-003;
2.421666666666667E+009;1.485667377710342E-001;-9.077671170234680E-002;-2.362069906666875E-003;1.383116003125906E-003;
2.421833333333334E+009;1.480503827333450E-001;-9.149296581745148E-002;-2.285520313307643E-003;1.496305223554373E-003;
2.422000000000000E+009;1.473776400089264E-001;-9.209522604942322E-002;-2.082693390548229E-003;1.481404178775847E-003;
2.422166666666667E+009;1.468680351972580E-001;-9.305725246667862E-002;-1.869616913609207E-003;1.449471455998719E-003;
2.422333333333334E+009;1.463223099708557E-001;-9.362210333347321E-002;-1.679627923294902E-003;1.653325511142612E-003;
2.422500000000000E+009;1.454778164625168E-001;-9.438943117856979E-002;-1.676342915743589E-003;1.336532062850893E-003;
2.422666666666667E+009;1.448364555835724E-001;-9.515295922756195E-002;-1.437076483853161E-003;1.269249594770372E-003;
2.422833333333334E+009;1.443326771259308E-001;-9.585224837064743E-002;-1.226391876116395E-003;1.208933885209262E-003;
2.423000000000000E+009;1.437736600637436E-001;-9.683067351579666E-002;-1.165991998277605E-003;1.132956938818097E-003;
