# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;
2.400000000000000E+009;1.681964248418808E-001;4.102752730250359E-002;2.341526094824076E-003;-1.536329626105726E-003;
2.400166666666667E+009;1.688811182975769E-001;4.044958949089050E-002;2.295110607519746E-003;-1.699936343356967E-003;
2.400333333333334E+009;1.694353520870209E-001;3.939989209175110E-002;2.428385196253657E-003;-1.523558166809380E-003;
2.400500000000000E+009;1.698628365993500E-001;3.853198885917664E-002;2.501018345355988E-003;-1.706693437881768E-003;
2.400666666666667E+009;1.701090186834335E-001;3.753266483545303E-002;2.548390533775091E-003;-1.657620538026094E-003;
2.400833333333334E+009;1.705261915922165E-001;3.673143684864044E-002;2.891845069825649E-003;-1.755972392857075E-003;
2.401000000000000E+009;1.706987470388413E-001;3.593735769391060E-002;2.793797757476568E-003;-1.722344430163503E-003;
2.401166666666667E+009;1.709450334310532E-001;3.502072021365166E-002;2.815062878653407E-003;-2.004611073061824E-003;
2.401333333333334E+009;1.710748970508575E-001;3.404240682721138E-002;3.009439678862691E-003;-1.858096220530570E-003;
2.401500000000000E+009;1.713017523288727E-001;3.306303173303604E-002;3.186805406585336E-003;-2.253871178254485E-003;
2.401666666666667E+009;1.713821589946747E-001;3.259203210473061E-002;3.223296953365207E-003;-2.449310151860118E-003;
2.401833333333334E+009;1.714847236871719E-001;3.156036883592606E-002;3.189387498423457E-003;-2.471426734700799E-003;
2.402000000000000E+009;1.712588965892792E-001;3.067273087799549E-002;3.293966175988317E-003;-2.810589969158173E-003;
2.402166666666667E+009;1.715930700302124E-001;2.977135032415390E-002;3.144017420709133E-003;-3.026299877092242E-003;
2.402333333333334E+009;1.713530719280243E-001;2.889571152627468E-002;3.229400143027306E-003;-3.242095699533820E-003;
2.402500000000000E+009;1.715349853038788E-001;2.784501574933529E-002;3.074344014748931E-003;-3.586237318813801E-003;
2.402666666666667E+009;1.713314801454544E-001;2.694103308022022E-002;2.913832897320390E-003;-3.868764033541083E-003;
2.402833333333334E+009;1.714746206998825E-001;2.582500688731670E-002;2.755612833425403E-003;-4.252077545970678E-003;
2.403000000000000E+009;1.715059876441956E-001;2.496672794222832E-002;2.495971741154790E-003;-4.280670545995235E-003;
2.403166666666667E+009;1.713673621416092E-001;2.366733737289906E-002;2.307785674929619E-003;-4.381516482681036E-003;
2.403333333333334E+009;1.713459491729736E-001;2.261434309184551E-002;2.111208625137806E-003;-4.614910110831261E-003;
2.403500000000000E+009;1.710859835147858E-001;2.134294621646404E-002;1.672531012445688E-003;-4.883887711912394E-003;
2.403666666666667E+009;1.708871275186539E-001;2.014784142374992E-002;1.275054295547307E-003;-4.774210043251514E-003;
2.403833333333334E+009;1.709395945072174E-001;1.869510672986507E-002;1.127232797443867E-003;-4.932521376758814E-003;
2.404000000000000E+009;1.707578897476196E-001;1.762331835925579E-002;9.402289288118482E-004;-5.016357637941837E-003;
2.404166666666667E+009;1.706419587135315E-001;1.628590002655983E-002;4.993222537450492E-004;-4.963643383234739E-003;
2.404333333333334E+009;1.705803722143173E-001;1.491554174572229E-002;3.372347564436495E-004;-4.877568222582340E-003;
2.404500000000000E+009;1.703719198703766E-001;1.333531178534031E-002;1.184482098324224E-004;-4.812855739146471E-003;
2.404666666666667E+009;1.703494191169739E-001;1.200156845152378E-002;-1.790488458937034E-004;-4.857637453824282E-003;
2.404833333333334E+009;1.701701730489731E-001;1.045790221542120E-002;-4.437109455466270E-004;-4.699860233813524E-003;
2.405000000000000E+009;1.700980961322784E-001;9.074197150766850E-003;-5.563458544202149E-004;-4.540408961474896E-003;
2.405166666666667E+009;1.701656132936478E-001;7.590753491967917E-003;-7.103825337253511E-004;-4.412532318383455E-003;
2.405333333333334E+009;1.701621562242508E-001;5.772022996097803E-003;-9.920196607708931E-004;-4.248872399330139E-003;
2.405500000000000E+009;1.700814217329025E-001;4.294998943805695E-003;-1.119232154451311E-003;-3.955265507102013E-003;
2.405666666666667E+009;1.701217740774155E-001;2.785532036796212E-003;-1.248523010872304E-003;-3.738932544365525E-003;
2.405833333333334E+009;1.698761582374573E-001;1.255526673048735E-003;-1.149764400906861E-003;-3.680660389363766E-003;
2.406000000000000E+009;1.698747277259827E-001;-5.216296995058656E-004;-1.191682764329016E-003;-3.482107305899262E-003;
2.406166666666667E+009;1.697108745574951E-001;-1.949388417415321E-003;-1.213797833770514E-003;-3.272648667916656E-003;
2.406333333333334E+009;1.697710156440735E-001;-3.507551038637757E-003;-1.286270678974688E-003;-3.243336454033852E-003;
2.406500000000000E+009;1.695779711008072E-001;-5.167062859982252E-003;-1.322284224443138E-003;-3.273584414273500E-003;
2.406666666666667E+009;1.692771017551422E-001;-6.734769325703383E-003;-1.270078937523067E-003;-3.127249423414469E-003;
2.406833333333334E+009;1.693283915519714E-001;-8.336562663316727E-003;-1.277598086744547E-003;-3.115244908258319E-003;
2.407000000000000E+009;1.693095117807388E-001;-9.771282784640789E-003;-1.221333397552371E-003;-3.071175422519445E-003;
2.407166666666667E+009;1.691522300243378E-001;-1.113074552267790E-002;-1.423306413926184E-003;-3.052196698263288E-003;
2.407333333333334E+009;1.689395159482956E-001;-1.241817511618137E-002;-1.404462615028024E-003;-3.099306020885706E-003;
2.407500000000000E+009;1.686944663524628E-001;-1.379193831235170E-002;-1.287262886762619E-003;-2.973392140120268E-003;
2.407666666666667E+009;1.686618030071259E-001;-1.485067699104548E-002;-1.232141396030784E-003;-3.002302255481482E-003;
2.407833333333334E+009;1.684128642082214E-001;-1.617256924510002E-002;-1.415560371242464E-003;-2.974305069074035E-003;
2.408000000000000E+009;1.683735251426697E-001;-1.724656857550144E-002;-1.719691907055676E-003;-2.914434997364879E-003;
2.408166666666667E+009;1.682675033807755E-001;-1.819383539259434E-002;-1.604422577656806E-003;-2.814651699736714E-003;
2.408333333333334E+009;1.683635562658310E-001;-1.907410286366940E-002;-1.652284990996122E-003;-2.691356930881739E-003;
2.408500000000000E+009;1.684746146202087E-001;-2.013026736676693E-002;-1.666971365921199E-003;-2.489937935024500E-003;
2.408666666666667E+009;1.684833616018295E-001;-2.100515924394131E-002;-1.649419078603387E-003;-2.597458660602570E-003;
2.408833333333334E+009;1.684929728507996E-001;-2.193416841328144E-002;-1.609950559213758E-003;-2.444784622639418E-003;
2.409000000000000E+009;1.684266179800034E-001;-2.268899790942669E-002;-1.515125855803490E-003;-2.455209614709020E-003;
2.409166666666667E+009;1.687723994255066E-001;-2.365448139607906E-002;-1.616896013729274E-003;-2.285275608301163E-003;
2.409333333333334E+009;1.689795702695847E-001;-2.460458315908909E-002;-1.550481538288295E-003;-2.288814401254058E-003;
2.409500000000000E+009;1.690577417612076E-001;-2.552249841392040E-002;-1.384843373671174E-003;-2.512017497792840E-003;
2.409666666666667E+009;1.689704209566116E-001;-2.634380199015141E-002;-1.433572964742780E-003;-2.373952185735107E-003;
2.409833333333334E+009;1.691724509000778E-001;-2.711584977805615E-002;-1.301693264394999E-003;-2.477036556228995E-003;
2.410000000000000E+009;1.694332808256149E-001;-2.811508812010288E-002;-1.473673502914608E-003;-2.510159509256482E-003;
2.410166666666667E+009;1.693514287471771E-001;-2.901565097272396E-002;-1.365650794468820E-003;-2.701342338696122E-003;
2.410333333333334E+009;1.693303734064102E-001;-2.981750853359699E-002;-1.376057974994183E-003;-2.793343272060156E-003;
2.410500000000000E+009;1.692732125520706E-001;-3.080799058079720E-002;-1.500983722507954E-003;-3.003455232828856E-003;
2.410666666666667E+009;1.692547500133514E-001;-3.187846764922142E-002;-1.554854330606759E-003;-2.988578518852592E-003;
2.410833333333334E+009;1.691372841596603E-001;-3.246103227138519E-002;-1.648260164074600E-003;-3.251207992434502E-003;
2.411000000000000E+009;1.689242720603943E-001;-3.345340862870216E-002;-1.747564994730055E-003;-3.144984133541584E-003;
2.411166666666667E+009;1.686721444129944E-001;-3.435366228222847E-002;-2.048454247415066E-003;-3.290429478511214E-003;
2.411333333333334E+009;1.685221195220947E-001;-3.516741096973419E-002;-2.211680170148611E-003;-3.202612744644284E-003;
2.411500000000000E+009;1.682003736495972E-001;-3.603391349315643E-002;-2.384524326771498E-003;-3.311963751912117E-003;
2.411666666666667E+009;1.680662184953690E-001;-3.675318136811256E-002;-2.761458046734333E-003;-3.375015454366803E-003;
2.411833333333334E+009;1.679301708936691E-001;-3.774927556514740E-002;-2.909927628934383E-003;-3.296409966424108E-003;
2.412000000000000E+009;1.676961779594421E-001;-3.863028436899185E-002;-3.278923919424415E-003;-3.264385508373380E-003;
2.412166666666667E+009;1.672087162733078E-001;-3.955785557627678E-002;-3.537575947120786E-003;-3.255687654018402E-003;
2.412333333333334E+009;1.672046929597855E-001;-4.040677845478058E-002;-3.767790505662561E-003;-3.169007599353790E-003;
2.412500000000000E+009;1.666540801525116E-001;-4.128666967153549E-002;-4.080134909600020E-003;-2.800696063786745E-003;
2.412666666666667E+009;1.662339717149735E-001;-4.239028319716454E-002;-3.976662643253803E-003;-2.608846174553037E-003;
2.412833333333334E+009;1.657963842153549E-001;-4.334060475230217E-002;-4.209595732390881E-003;-2.352860989049077E-003;
2.413000000000000E+009;1.652542650699616E-001;-4.427225515246391E-002;-4.329608753323555E-003;-2.169793238863349E-003;
2.413166666666667E+009;1.648628711700440E-001;-4.533766210079193E-002;-4.394792951643467E-003;-2.004692796617746E-003;
