# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;
2.400000000000000E+009;1.607647538185120E-001;5.676575377583504E-002;3.634381573647261E-003;3.275029128417373E-003;
2.400166666666667E+009;1.608951389789581E-001;5.523725971579552E-002;3.630234394222498E-003;3.292433219030500E-003;
2.400333333333334E+009;1.608882993459702E-001;5.349634587764740E-002;3.731359262019396E-003;3.185446141287684E-003;
2.400500000000000E+009;1.611139923334122E-001;5.170838907361031E-002;3.825758118182421E-003;3.081114729866386E-003;
2.400666666666667E+009;1.609857082366943E-001;4.990559816360474E-002;3.953046631067991E-003;3.130603581666946E-003;
2.400833333333334E+009;1.613824069499970E-001;4.822434484958649E-002;4.237715620547533E-003;2.975458512082696E-003;
2.401000000000000E+009;1.614825427532196E-001;4.641521349549294E-002;4.194854293018580E-003;2.898438600823283E-003;
2.401166666666667E+009;1.618754267692566E-001;4.439707845449448E-002;4.574424587190151E-003;2.626776229590178E-003;
2.401333333333334E+009;1.618739217519760E-001;4.251125454902649E-002;4.539088346064091E-003;2.569455653429031E-003;
2.401500000000000E+009;1.623493731021881E-001;4.062576219439507E-002;4.847634583711624E-003;2.417727839201689E-003;
2.401666666666667E+009;1.628285944461823E-001;3.897070139646530E-002;4.884957335889339E-003;2.391980960965157E-003;
2.401833333333334E+009;1.631479114294052E-001;3.699602559208870E-002;4.896010272204876E-003;2.198816742748022E-003;
2.402000000000000E+009;1.634086370468140E-001;3.524985909461975E-002;5.139692686498165E-003;1.930527621880174E-003;
2.402166666666667E+009;1.640219390392304E-001;3.352849930524826E-002;5.230263341218233E-003;1.916123670525849E-003;
2.402333333333334E+009;1.643920838832855E-001;3.189841657876968E-002;5.642474628984928E-003;1.708591240458190E-003;
2.402500000000000E+009;1.654284447431564E-001;3.042642399668694E-002;5.740216467529535E-003;1.587201375514269E-003;
2.402666666666667E+009;1.657251119613648E-001;2.862599492073059E-002;5.820168647915125E-003;1.265990897081792E-003;
2.402833333333334E+009;1.663133054971695E-001;2.723421528935432E-002;5.852889269590378E-003;9.588027023710311E-004;
2.403000000000000E+009;1.670669019222260E-001;2.581123821437359E-002;5.894695874303579E-003;6.792364874854684E-004;
