# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;
2.400000000000000E+009;1.584589928388596E-001;6.285563111305237E-002;-1.329142716713250E-003;-1.569463638588786E-003;
2.400166666666667E+009;1.583188176155090E-001;6.135023385286331E-002;-1.291880849748850E-003;-1.556927338242531E-003;
2.400333333333334E+009;1.580148637294769E-001;5.940214544534683E-002;-1.201366656459868E-003;-1.504568499512970E-003;
2.400500000000000E+009;1.580226719379425E-001;5.742698162794113E-002;-1.463739085011184E-003;-1.372792408801615E-003;
2.400666666666667E+009;1.578705459833145E-001;5.544615909457207E-002;-1.368593075312674E-003;-1.430600299499929E-003;
2.400833333333334E+009;1.580640971660614E-001;5.356088280677795E-002;-1.423448091372848E-003;-1.232013339176774E-003;
2.401000000000000E+009;1.579926013946533E-001;5.152496322989464E-002;-1.514126895926893E-003;-1.497291377745569E-003;
2.401166666666667E+009;1.581446975469589E-001;4.945210739970207E-002;-1.356838038191199E-003;-1.338926260359585E-003;
2.401333333333334E+009;1.583209335803986E-001;4.732958599925041E-002;-1.420668559148908E-003;-1.292106113396585E-003;
2.401500000000000E+009;1.585484445095062E-001;4.530771076679230E-002;-1.397469313815236E-003;-1.295078196562827E-003;
2.401666666666667E+009;1.589169204235077E-001;4.330321028828621E-002;-1.427634386345744E-003;-1.270849839784205E-003;
2.401833333333334E+009;1.592032313346863E-001;4.116088896989822E-002;-1.506731379777193E-003;-1.263349200598896E-003;
2.402000000000000E+009;1.594115197658539E-001;3.915632143616676E-002;-1.627991790883243E-003;-1.112454454414547E-003;
2.402166666666667E+009;1.600301265716553E-001;3.694721311330795E-002;-1.412219949997962E-003;-1.179935061372817E-003;
2.402333333333334E+009;1.605097353458405E-001;3.526563942432404E-002;-1.562427380122244E-003;-1.014758134260774E-003;
2.402500000000000E+009;1.612312048673630E-001;3.351389989256859E-002;-1.533600152470172E-003;-9.250520961359143E-004;
2.402666666666667E+009;1.618230342864990E-001;3.164520114660263E-002;-1.577367074787617E-003;-9.698827634565532E-004;
2.402833333333334E+009;1.625967025756836E-001;2.977040410041809E-002;-1.650893595069647E-003;-1.038952730596066E-003;
2.403000000000000E+009;1.632833182811737E-001;2.811275608837605E-002;-1.867516315542162E-003;-1.082981936633587E-003;
2.403166666666667E+009;1.643838882446289E-001;2.647077664732933E-002;-1.824591658078134E-003;-1.028560334816575E-003;
2.403333333333334E+009;1.650741547346115E-001;2.498874440789223E-002;-1.927166129462421E-003;-9.303268161602318E-004;
2.403500000000000E+009;1.659175604581833E-001;2.360745146870613E-002;-1.726037007756531E-003;-1.038398710079491E-003;
2.403666666666667E+009;1.668805181980133E-001;2.212409116327763E-002;-1.745945075526834E-003;-7.642490672878921E-004;
2.403833333333334E+009;1.678126156330109E-001;2.070603147149086E-002;-1.853939844295383E-003;-7.346111815422773E-004;
2.404000000000000E+009;1.689839363098145E-001;1.959408633410931E-002;-1.750797382555902E-003;-7.906953687779605E-004;
2.404166666666667E+009;1.697216480970383E-001;1.829993538558483E-002;-1.895313966087997E-003;-6.062691099941731E-004;
2.404333333333334E+009;1.707822978496552E-001;1.734160631895065E-002;-1.937590306624770E-003;-7.900465861894190E-004;
2.404500000000000E+009;1.716490387916565E-001;1.626129634678364E-002;-1.947288517840207E-003;-6.015648832544684E-004;
2.404666666666667E+009;1.726319640874863E-001;1.543035823851824E-002;-1.931096427142620E-003;-5.387338460423052E-004;
2.404833333333334E+009;1.735127568244934E-001;1.462411601096392E-002;-2.010846277698875E-003;-4.134772461839020E-004;
2.405000000000000E+009;1.744647324085236E-001;1.387267746031284E-002;-2.102343598380685E-003;-4.455528978724033E-004;
2.405166666666667E+009;1.753361523151398E-001;1.315906736999750E-002;-1.965373754501343E-003;-5.114298546686769E-004;
2.405333333333334E+009;1.762562841176987E-001;1.250931899994612E-002;-2.093752147629857E-003;-3.527505905367434E-004;
2.405500000000000E+009;1.769841611385346E-001;1.201738603413105E-002;-2.202643081545830E-003;-2.485991572029889E-004;
2.405666666666667E+009;1.776514351367950E-001;1.144302915781736E-002;-2.011657459661365E-003;-2.334218734176830E-004;
2.405833333333334E+009;1.782305836677551E-001;1.109168492257595E-002;-2.061321865767241E-003;-2.935177762992680E-004;
2.406000000000000E+009;1.789413988590241E-001;1.055180374532938E-002;-2.223773393779993E-003;-5.159417924005538E-005;
2.406166666666667E+009;1.792461276054382E-001;1.043522357940674E-002;-2.159520518034697E-003;4.109180372324772E-005;
2.406333333333334E+009;1.798706203699112E-001;1.029178779572249E-002;-2.280297921970487E-003;-7.167579315137118E-005;
2.406500000000000E+009;1.802467256784439E-001;9.744446724653244E-003;-2.149830805137754E-003;1.940961228683591E-004;
2.406666666666667E+009;1.804166883230209E-001;9.571723639965057E-003;-2.358259167522192E-003;9.017198317451403E-005;
2.406833333333334E+009;1.807096004486084E-001;9.173592552542687E-003;-2.221879782155156E-003;1.503139792475849E-004;
