# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;
2.400000000000000E+009;1.524645537137985E-001;1.167526990175247E-001;1.069223162630806E-005;2.623225562274456E-003;
2.400166666666667E+009;1.518806964159012E-001;1.141953766345978E-001;7.154525519581512E-005;2.423085505142808E-003;
2.400333333333334E+009;1.519470214843750E-001;1.123164445161820E-001;1.409704418620095E-004;2.276308136060834E-003;
2.400500000000000E+009;1.516796201467514E-001;1.094971522688866E-001;1.054342938004993E-004;2.393282251432538E-003;
2.400666666666667E+009;1.514348238706589E-001;1.069412603974342E-001;1.141930479207076E-004;2.450496191158891E-003;
2.400833333333334E+009;1.512449085712433E-001;1.042634323239327E-001;1.252780493814498E-004;2.365277381613851E-003;
2.401000000000000E+009;1.513513624668121E-001;1.011197566986084E-001;1.089816869352944E-004;2.410148736089468E-003;
2.401166666666667E+009;1.511820703744888E-001;9.842395782470703E-002;-1.358549779979512E-004;2.413427457213402E-003;
2.401333333333334E+009;1.512748003005981E-001;9.549341350793839E-002;1.297816834266996E-005;2.598292892798781E-003;
2.401500000000000E+009;1.515413522720337E-001;9.250454604625702E-002;2.610606898088008E-004;2.664714120328426E-003;
2.401666666666667E+009;1.517454087734222E-001;8.933778107166290E-002;2.405891573289409E-004;2.821528818458319E-003;
2.401833333333334E+009;1.520669162273407E-001;8.647616952657700E-002;2.356453915126622E-004;2.866590395569801E-003;
2.402000000000000E+009;1.528649330139160E-001;8.365982770919800E-002;2.803764073178172E-004;2.787186065688729E-003;
2.402166666666667E+009;1.535074114799500E-001;8.094962686300278E-002;5.007468862459064E-004;3.068298334255815E-003;
2.402333333333334E+009;1.543882191181183E-001;7.790911197662354E-002;5.723933572880924E-004;3.268353175371885E-003;
2.402500000000000E+009;1.556208133697510E-001;7.505956292152405E-002;7.100432412698865E-004;3.046033903956413E-003;
2.402666666666667E+009;1.567724049091339E-001;7.265282422304153E-002;8.128645713441074E-004;3.288050647825003E-003;
2.402833333333334E+009;1.580864191055298E-001;7.002729922533035E-002;1.136565231718123E-003;3.176520345732570E-003;
2.403000000000000E+009;1.596422940492630E-001;6.710632890462875E-002;1.425231923349202E-003;3.259720979258418E-003;
2.403166666666667E+009;1.613822430372238E-001;6.460116803646088E-002;1.482897670939565E-003;3.174030920490623E-003;
