# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;
2.400000000000000E+009;1.565161645412445E-001;6.023930385708809E-002;-3.361396025866270E-003;5.595753900706768E-003;
2.400166666666667E+009;1.566819548606873E-001;5.847874656319618E-002;-3.222936764359474E-003;5.719262640923262E-003;
2.400333333333334E+009;1.566943079233170E-001;5.622211843729019E-002;-3.015641821548343E-003;5.791290197521448E-003;
2.400500000000000E+009;1.570657044649124E-001;5.426735430955887E-002;-2.773838583379984E-003;5.958056543022394E-003;
2.400666666666667E+009;1.571768969297409E-001;5.215041711926460E-002;-2.701115328818560E-003;6.076139397919178E-003;
2.400833333333334E+009;1.575412005186081E-001;5.007446557283402E-002;-2.437079092487693E-003;6.037740968167782E-003;
2.401000000000000E+009;1.578059047460556E-001;4.803765565156937E-002;-2.146900864318013E-003;6.182283628731966E-003;
2.401166666666667E+009;1.584109961986542E-001;4.581278190016747E-002;-2.097446937114000E-003;6.094345357269049E-003;
2.401333333333334E+009;1.587682068347931E-001;4.371608421206474E-002;-1.935044885613024E-003;6.352338474243879E-003;
2.401500000000000E+009;1.594337970018387E-001;4.186758026480675E-002;-1.705110538750887E-003;6.369353737682104E-003;
2.401666666666667E+009;1.600551903247833E-001;3.988354653120041E-002;-1.354792038910091E-003;6.478603463619947E-003;
2.401833333333334E+009;1.606694608926773E-001;3.771611303091049E-002;-1.201162929646671E-003;6.396069191396236E-003;
2.402000000000000E+009;1.611736416816711E-001;3.586127609014511E-002;-1.016518683172762E-003;6.617945153266192E-003;
2.402166666666667E+009;1.619838774204254E-001;3.375869989395142E-002;-8.173658861778677E-004;6.538819521665573E-003;
2.402333333333334E+009;1.627206355333328E-001;3.219608217477799E-002;-5.101762944832444E-004;6.534397602081299E-003;
2.402500000000000E+009;1.637160181999207E-001;3.052520193159580E-002;-2.204083430115134E-004;6.636656355112791E-003;
2.402666666666667E+009;1.645177304744721E-001;2.900200709700584E-002;-1.423785288352519E-004;6.655501667410135E-003;
2.402833333333334E+009;1.653907150030136E-001;2.739087305963039E-002;1.416728773619980E-004;6.737566087394953E-003;
2.403000000000000E+009;1.662832945585251E-001;2.602868527173996E-002;3.056725254282355E-004;6.736496929079294E-003;
2.403166666666667E+009;1.673788875341415E-001;2.464987523853779E-002;7.832646952010691E-004;6.744102574884892E-003;
2.403333333333334E+009;1.682742089033127E-001;2.350489236414433E-002;9.278636425733566E-004;6.658923346549273E-003;
2.403500000000000E+009;1.691944152116776E-001;2.237239107489586E-002;1.052093692123890E-003;6.547011900693178E-003;
2.403666666666667E+009;1.701685041189194E-001;2.118304744362831E-002;1.481160288676620E-003;6.536966189742088E-003;
2.403833333333334E+009;1.710905432701111E-001;2.012963593006134E-002;1.770270755514503E-003;6.383879110217094E-003;
2.404000000000000E+009;1.721876710653305E-001;1.912467181682587E-002;1.953106606379151E-003;6.429674569517374E-003;
2.404166666666667E+009;1.728841811418533E-001;1.833535358309746E-002;2.107073087245226E-003;6.284775678068399E-003;
2.404333333333334E+009;1.736309379339218E-001;1.765426062047482E-002;2.472163178026676E-003;6.352359894663096E-003;
2.404500000000000E+009;1.745363175868988E-001;1.688851602375507E-002;2.717365277931094E-003;6.225751712918282E-003;
2.404666666666667E+009;1.755231767892838E-001;1.628337614238262E-002;2.886924659833312E-003;6.196872796863318E-003;
2.404833333333334E+009;1.760556697845459E-001;1.571943797171116E-002;3.182941582053900E-003;6.036392413079739E-003;
2.405000000000000E+009;1.768207699060440E-001;1.527482271194458E-002;3.427748335525394E-003;5.856418050825596E-003;
2.405166666666667E+009;1.774514168500900E-001;1.470409613102675E-002;3.575786249712110E-003;5.643437150865793E-003;
2.405333333333334E+009;1.780543774366379E-001;1.429131068289280E-002;3.858662676066160E-003;5.406270269304514E-003;
2.405500000000000E+009;1.785765439271927E-001;1.396153401583433E-002;3.896221052855253E-003;5.322033073753119E-003;
2.405666666666667E+009;1.788733601570129E-001;1.363674830645323E-002;4.293248057365418E-003;5.143753718584776E-003;
2.405833333333334E+009;1.791780740022659E-001;1.347667817026377E-002;4.447004292160273E-003;4.786152392625809E-003;
2.406000000000000E+009;1.795419156551361E-001;1.315684989094734E-002;4.487575963139534E-003;4.628895781934261E-003;
2.406166666666667E+009;1.795757263898850E-001;1.314826030284166E-002;4.900835454463959E-003;4.574626218527556E-003;
2.406333333333334E+009;1.798388212919235E-001;1.269504521042109E-002;4.897876642644405E-003;4.432986956089735E-003;
2.406500000000000E+009;1.797945052385330E-001;1.227578427642584E-002;5.085114855319262E-003;4.082973580807447E-003;
2.406666666666667E+009;1.795399636030197E-001;1.217752974480391E-002;5.339208524674177E-003;3.957318142056465E-003;
2.406833333333334E+009;1.795307844877243E-001;1.182615198194981E-002;5.429985001683235E-003;3.708265954628587E-003;
