# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;
2.400000000000000E+009;1.564048528671265E-001;6.018420308828354E-002;-3.355703316628933E-003;5.763404536992312E-003;
2.400166666666667E+009;1.564077585935593E-001;5.840301513671875E-002;-3.301046788692474E-003;5.812922958284617E-003;
2.400333333333334E+009;1.563835889101028E-001;5.645974725484848E-002;-2.856905804947019E-003;5.802004132419825E-003;
2.400500000000000E+009;1.567499488592148E-001;5.432929843664169E-002;-2.745588310062885E-003;6.001230329275131E-003;
2.400666666666667E+009;1.569594889879227E-001;5.215737596154213E-002;-2.576771425083280E-003;6.026750430464745E-003;
2.400833333333334E+009;1.574805080890656E-001;5.012356489896774E-002;-2.377701457589865E-003;6.173931527882814E-003;
2.401000000000000E+009;1.578382253646851E-001;4.808950796723366E-002;-2.152562839910388E-003;6.037726067006588E-003;
2.401166666666667E+009;1.581483781337738E-001;4.600775986909866E-002;-2.106229774653912E-003;6.250441540032625E-003;
2.401333333333334E+009;1.585593521595001E-001;4.378211125731468E-002;-1.817647134885192E-003;6.465588230639696E-003;
2.401500000000000E+009;1.593668162822723E-001;4.173653572797775E-002;-1.461973413825035E-003;6.421592552214861E-003;
2.401666666666667E+009;1.596665233373642E-001;3.972300514578819E-002;-1.379240304231644E-003;6.463060155510902E-003;
2.401833333333334E+009;1.605461090803146E-001;3.784533962607384E-002;-1.073673949576914E-003;6.435202434659004E-003;
2.402000000000000E+009;1.610403507947922E-001;3.584135323762894E-002;-1.107243588194251E-003;6.471135653555393E-003;
2.402166666666667E+009;1.617766767740250E-001;3.396396711468697E-002;-7.905456586740911E-004;6.564287003129721E-003;
2.402333333333334E+009;1.625244319438934E-001;3.231720253825188E-002;-5.502313142642379E-004;6.339207291603088E-003;
2.402500000000000E+009;1.636894047260284E-001;3.055859729647636E-002;-4.093174648005515E-004;6.530344486236572E-003;
2.402666666666667E+009;1.644311994314194E-001;2.902320213615894E-002;1.475260887673358E-005;6.742785684764385E-003;
2.402833333333334E+009;1.651997566223145E-001;2.752653509378433E-002;2.405139675829560E-004;6.687644403427839E-003;
2.403000000000000E+009;1.662092953920364E-001;2.584371343255043E-002;3.665350377559662E-004;6.720238365232945E-003;
2.403166666666667E+009;1.671659648418427E-001;2.474852278828621E-002;6.983307539485395E-004;6.482438184320927E-003;
2.403333333333334E+009;1.680367588996887E-001;2.354859560728073E-002;9.161066845990717E-004;6.675812881439924E-003;
2.403500000000000E+009;1.690901815891266E-001;2.231691218912602E-002;1.232354901731014E-003;6.541847717016935E-003;
2.403666666666667E+009;1.700246036052704E-001;2.105637639760971E-002;1.434752484783530E-003;6.390279158949852E-003;
2.403833333333334E+009;1.711231172084808E-001;2.005155757069588E-002;1.726102782413364E-003;6.518286187201738E-003;
2.404000000000000E+009;1.719362288713455E-001;1.916708797216415E-002;1.808931468985975E-003;6.443878170102835E-003;
2.404166666666667E+009;1.728181391954422E-001;1.828741841018200E-002;2.313158242031932E-003;6.315845996141434E-003;
2.404333333333334E+009;1.736576110124588E-001;1.756457984447479E-002;2.371139824390411E-003;6.218232680112124E-003;
2.404500000000000E+009;1.744594722986221E-001;1.670411415398121E-002;2.614928875118494E-003;6.217429414391518E-003;
2.404666666666667E+009;1.752639561891556E-001;1.626199111342430E-002;2.985693048685789E-003;6.035589613020420E-003;
2.404833333333334E+009;1.760997325181961E-001;1.575077325105667E-002;3.108952660113573E-003;5.730994511395693E-003;
2.405000000000000E+009;1.766517907381058E-001;1.522924937307835E-002;3.229910507798195E-003;5.861418321728706E-003;
2.405166666666667E+009;1.774123162031174E-001;1.485783979296684E-002;3.570185042917728E-003;5.716753192245960E-003;
2.405333333333334E+009;1.779114454984665E-001;1.431017089635134E-002;3.817857475951314E-003;5.619574338197708E-003;
2.405500000000000E+009;1.785465031862259E-001;1.408782042562962E-002;4.191733431071043E-003;5.355190951377153E-003;
2.405666666666667E+009;1.787654459476471E-001;1.380391791462898E-002;4.144181497395039E-003;5.041117314249277E-003;
2.405833333333334E+009;1.789575368165970E-001;1.372702699154615E-002;4.377719480544329E-003;5.047804210335016E-003;
2.406000000000000E+009;1.792730540037155E-001;1.313391420990229E-002;4.510074388235807E-003;4.844231996685267E-003;
2.406166666666667E+009;1.793975532054901E-001;1.315679959952831E-002;4.777982365339994E-003;4.602861125022173E-003;
2.406333333333334E+009;1.796040236949921E-001;1.293517649173737E-002;4.963629413396120E-003;4.379032645374537E-003;
2.406500000000000E+009;1.797285676002502E-001;1.246623881161213E-002;5.087153986096382E-003;4.139193799346685E-003;
2.406666666666667E+009;1.794291734695435E-001;1.233317423611879E-002;5.193886812776327E-003;3.817858872935176E-003;
2.406833333333334E+009;1.793087422847748E-001;1.197732426226139E-002;5.370560567826033E-003;3.765266854315996E-003;
2.407000000000000E+009;1.791712045669556E-001;1.153980754315853E-002;5.638184025883675E-003;3.627365455031395E-003;
2.407166666666667E+009;1.790633499622345E-001;1.118589378893375E-002;5.609169602394104E-003;3.335819113999605E-003;
2.407333333333334E+009;1.786360740661621E-001;1.060657110065222E-002;5.757787730544806E-003;2.959222067147493E-003;
2.407500000000000E+009;1.782142221927643E-001;1.022081077098846E-002;5.786674097180367E-003;2.637187484651804E-003;
2.407666666666667E+009;1.777628809213638E-001;9.619134478271008E-003;5.901395343244076E-003;2.411022316664457E-003;
2.407833333333334E+009;1.770680993795395E-001;8.902742527425289E-003;6.035807542502880E-003;2.430730033665896E-003;
2.408000000000000E+009;1.766148954629898E-001;8.015549741685391E-003;5.854383111000061E-003;1.924202311784029E-003;
2.408166666666667E+009;1.759385615587235E-001;7.330877706408501E-003;5.931509193032980E-003;1.654603285714984E-003;
2.408333333333334E+009;1.754519194364548E-001;6.465381942689419E-003;6.052833516150713E-003;1.437139697372913E-003;
2.408500000000000E+009;1.747115850448608E-001;5.310287699103355E-003;5.940527189522982E-003;1.075739040970802E-003;
2.408666666666667E+009;1.741362810134888E-001;4.281931556761265E-003;5.915625020861626E-003;8.712768903933466E-004;
2.408833333333334E+009;1.732182353734970E-001;3.057869151234627E-003;5.967737175524235E-003;5.312927532941103E-004;
2.409000000000000E+009;1.725420057773590E-001;1.782846986316145E-003;5.825352855026722E-003;2.724172081798315E-004;
2.409166666666667E+009;1.719274669885635E-001;4.672525101341307E-004;5.920092575252056E-003;2.741083153523505E-004;
2.409333333333334E+009;1.713397204875946E-001;-1.096216845326126E-003;5.722339265048504E-003;1.632179919397458E-005;
2.409500000000000E+009;1.706508398056030E-001;-2.608386101201177E-003;5.704449024051428E-003;-1.156060752691701E-004;
