# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;
2.400000000000000E+009;1.734026074409485E-001;4.945919662714005E-002;5.172170232981443E-003;3.650794969871640E-003;
2.400166666666667E+009;1.740390807390213E-001;4.886515438556671E-002;5.274420138448477E-003;3.574030473828316E-003;
2.400333333333334E+009;1.743219047784805E-001;4.808889701962471E-002;5.316946189850569E-003;3.255201503634453E-003;
2.400500000000000E+009;1.746793985366821E-001;4.756898432970047E-002;5.472491029649973E-003;2.998904557898641E-003;
2.400666666666667E+009;1.748937070369721E-001;4.682372510433197E-002;5.571190733462572E-003;3.034417983144522E-003;
2.400833333333334E+009;1.752139329910278E-001;4.630766808986664E-002;5.581341218203306E-003;2.821951871737838E-003;
2.401000000000000E+009;1.752413511276245E-001;4.562373086810112E-002;5.834545474499464E-003;2.564331283792853E-003;
2.401166666666667E+009;1.753218173980713E-001;4.491083323955536E-002;5.836346652358770E-003;2.436269074678421E-003;
2.401333333333334E+009;1.753128767013550E-001;4.432612285017967E-002;5.962369497865439E-003;2.235462656244636E-003;
2.401500000000000E+009;1.754749268293381E-001;4.365636408329010E-002;6.266956683248282E-003;1.989973010495305E-003;
2.401666666666667E+009;1.753642261028290E-001;4.302239045500755E-002;6.273922510445118E-003;1.679641893133521E-003;
2.401833333333334E+009;1.752855479717255E-001;4.197855666279793E-002;6.501918658614159E-003;1.502354280091822E-003;
2.402000000000000E+009;1.750417947769165E-001;4.100927338004112E-002;6.502656266093254E-003;1.013933564536274E-003;
2.402166666666667E+009;1.746930032968521E-001;4.016637057065964E-002;6.386476568877697E-003;8.883139234967530E-004;
2.402333333333334E+009;1.744849830865860E-001;3.912744671106339E-002;6.602281704545021E-003;6.340079125948250E-004;
2.402500000000000E+009;1.745360344648361E-001;3.804650157690048E-002;6.688121706247330E-003;4.033570003230125E-004;
2.402666666666667E+009;1.741167455911636E-001;3.700485080480576E-002;6.543909199535847E-003;1.104857801692560E-005;
2.402833333333334E+009;1.736777424812317E-001;3.577087447047234E-002;6.743883248418570E-003;-2.832514874171466E-004;
2.403000000000000E+009;1.734258830547333E-001;3.447588533163071E-002;6.473314017057419E-003;-4.449885454960167E-004;
2.403166666666667E+009;1.731074750423431E-001;3.306310996413231E-002;6.532481871545315E-003;-9.448080672882497E-004;
2.403333333333334E+009;1.727174669504166E-001;3.172458335757256E-002;6.574848201125860E-003;-1.130521530285478E-003;
2.403500000000000E+009;1.722408384084702E-001;3.005615621805191E-002;6.489742081612349E-003;-1.356700784526765E-003;
2.403666666666667E+009;1.718112975358963E-001;2.835764922201634E-002;6.326885893940926E-003;-1.622105599381030E-003;
2.403833333333334E+009;1.718382984399796E-001;2.674049511551857E-002;6.201141048222780E-003;-1.915359636768699E-003;
2.404000000000000E+009;1.714107543230057E-001;2.495452575385571E-002;6.036520469933748E-003;-2.161095850169659E-003;
2.404166666666667E+009;1.707670241594315E-001;2.313357405364513E-002;5.912260618060827E-003;-2.382788108661771E-003;
2.404333333333334E+009;1.704705357551575E-001;2.132689394056797E-002;5.645756144076586E-003;-2.712898887693882E-003;
2.404500000000000E+009;1.701993048191071E-001;1.911969110369682E-002;5.577641539275646E-003;-3.018541727215052E-003;
2.404666666666667E+009;1.700628250837326E-001;1.752105168998241E-002;5.391595419496298E-003;-3.151829820126295E-003;
2.404833333333334E+009;1.699923127889633E-001;1.538732182234526E-002;5.315680522471666E-003;-3.308907616883516E-003;
2.405000000000000E+009;1.696543842554092E-001;1.333550829440355E-002;4.734533838927746E-003;-3.504987107589841E-003;
2.405166666666667E+009;1.697306632995606E-001;1.121890265494585E-002;4.802057519555092E-003;-3.692641854286194E-003;
2.405333333333334E+009;1.696961671113968E-001;9.210809133946896E-003;4.494100343436003E-003;-3.797587007284164E-003;
2.405500000000000E+009;1.699185073375702E-001;7.343528326600790E-003;4.135526716709137E-003;-3.781106788665056E-003;
2.405666666666667E+009;1.700013875961304E-001;5.322200246155262E-003;4.011079668998718E-003;-3.917851019650698E-003;
2.405833333333334E+009;1.700525730848312E-001;3.141824621707201E-003;3.870257874950767E-003;-4.020642954856157E-003;
2.406000000000000E+009;1.704919338226318E-001;1.057416782714427E-003;3.543957369402051E-003;-3.937186207622290E-003;
2.406166666666667E+009;1.707503199577332E-001;-7.549934089183807E-004;3.346189856529236E-003;-3.940205089747906E-003;
2.406333333333334E+009;1.713929027318955E-001;-2.837751992046833E-003;3.119993489235640E-003;-3.928724210709333E-003;
2.406500000000000E+009;1.717938333749771E-001;-4.873207770287991E-003;2.859982894733548E-003;-4.074168857187033E-003;
2.406666666666667E+009;1.721672862768173E-001;-6.804347969591618E-003;2.933730138465762E-003;-3.918231464922428E-003;
2.406833333333334E+009;1.729121059179306E-001;-8.766945451498032E-003;2.787174424156547E-003;-3.757224883884192E-003;
2.407000000000000E+009;1.736528128385544E-001;-1.057072542607784E-002;2.694238675758243E-003;-3.906690515577793E-003;
2.407166666666667E+009;1.744121909141541E-001;-1.234597526490688E-002;2.618613885715604E-003;-3.919126000255346E-003;
2.407333333333334E+009;1.749889999628067E-001;-1.424802094697952E-002;2.537007443606854E-003;-3.981343470513821E-003;
2.407500000000000E+009;1.757987439632416E-001;-1.578986458480358E-002;2.479942748323083E-003;-3.975559491664171E-003;
2.407666666666667E+009;1.767590939998627E-001;-1.750116609036923E-002;2.609465038403869E-003;-4.072188399732113E-003;
2.407833333333334E+009;1.771761029958725E-001;-1.923376321792603E-002;2.533226739615202E-003;-4.032478202134371E-003;
2.408000000000000E+009;1.780519038438797E-001;-2.082504518330097E-002;2.356701996177435E-003;-4.406971391290426E-003;
2.408166666666667E+009;1.787553131580353E-001;-2.219549939036369E-002;2.303118351846933E-003;-4.379944410175085E-003;
2.408333333333334E+009;1.796722263097763E-001;-2.376773953437805E-002;2.075193682685494E-003;-4.403585568070412E-003;
2.408500000000000E+009;1.802695393562317E-001;-2.497559972107410E-002;2.021512016654015E-003;-4.731048364192247E-003;
2.408666666666667E+009;1.808590739965439E-001;-2.630984410643578E-002;1.877542585134506E-003;-4.704122431576252E-003;
2.408833333333334E+009;1.812966763973236E-001;-2.749828249216080E-002;1.736252452246845E-003;-5.028487648814917E-003;
2.409000000000000E+009;1.818035095930100E-001;-2.841030806303024E-002;1.429987256415188E-003;-4.966771695762873E-003;
2.409166666666667E+009;1.822390109300613E-001;-2.932382375001907E-002;1.245639170520008E-003;-5.100493319332600E-003;
2.409333333333334E+009;1.826796978712082E-001;-3.011794947087765E-002;1.072633778676391E-003;-5.237128585577011E-003;
2.409500000000000E+009;1.829626858234406E-001;-3.094607032835484E-002;7.217500242404640E-004;-5.218374542891979E-003;
2.409666666666667E+009;1.832115650177002E-001;-3.134445101022720E-002;4.935077158734202E-004;-5.253991112112999E-003;
2.409833333333334E+009;1.833825409412384E-001;-3.178311884403229E-002;4.054387100040913E-004;-5.451676901429892E-003;
2.410000000000000E+009;1.835585534572601E-001;-3.225912898778915E-002;8.379605424124748E-005;-5.145108327269554E-003;
2.410166666666667E+009;1.838979870080948E-001;-3.278243914246559E-002;-1.017994291032665E-004;-5.533277057111263E-003;
2.410333333333334E+009;1.837419271469116E-001;-3.297005221247673E-002;-2.642817271407694E-004;-5.279226228594780E-003;
2.410500000000000E+009;1.839321404695511E-001;-3.321709856390953E-002;-6.253110477700830E-004;-5.320287309587002E-003;
2.410666666666667E+009;1.837041676044464E-001;-3.368155285716057E-002;-9.730581077747047E-004;-5.228334106504917E-003;
