# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;
2.400000000000000E+009;1.557362675666809E-001;6.039217114448547E-002;-3.063280601054430E-003;-1.879397081211209E-003;
2.400166666666667E+009;1.559159457683563E-001;5.866649001836777E-002;-3.239353653043509E-003;-1.806349726393819E-003;
2.400333333333334E+009;1.560737341642380E-001;5.655029788613319E-002;-3.062648233026266E-003;-1.703391899354756E-003;
2.400500000000000E+009;1.562305688858032E-001;5.440767854452133E-002;-3.196295583620668E-003;-1.629197155125439E-003;
2.400666666666667E+009;1.565078049898148E-001;5.245082080364227E-002;-3.348378231748939E-003;-1.571266329847276E-003;
2.400833333333334E+009;1.569066941738129E-001;5.046963319182396E-002;-3.378657391294837E-003;-1.508407993242145E-003;
2.401000000000000E+009;1.573339998722076E-001;4.839519038796425E-002;-3.387207631021738E-003;-1.393321785144508E-003;
2.401166666666667E+009;1.577006280422211E-001;4.637059569358826E-002;-3.473242046311498E-003;-1.425392692908645E-003;
2.401333333333334E+009;1.582177579402924E-001;4.412583261728287E-002;-3.600006923079491E-003;-1.291486318223178E-003;
2.401500000000000E+009;1.587795168161392E-001;4.221156239509583E-002;-3.623955417424440E-003;-1.204239903017879E-003;
2.401666666666667E+009;1.595654338598251E-001;4.041660204529762E-002;-3.612098051235080E-003;-8.925924776121974E-004;
2.401833333333334E+009;1.602574139833450E-001;3.844503313302994E-002;-3.732698736712337E-003;-9.924609912559390E-004;
2.402000000000000E+009;1.607361286878586E-001;3.649189695715904E-002;-3.571673063561320E-003;-8.477889350615442E-004;
2.402166666666667E+009;1.615993082523346E-001;3.458011522889137E-002;-3.665831638500094E-003;-7.018511532805860E-004;
2.402333333333334E+009;1.624107956886292E-001;3.289847820997238E-002;-3.794086864218116E-003;-7.328912615776062E-004;
2.402500000000000E+009;1.634663939476013E-001;3.129223734140396E-002;-3.675706451758742E-003;-6.187598919495940E-004;
2.402666666666667E+009;1.642243415117264E-001;2.968798205256462E-002;-4.035362508147955E-003;-4.294744867365807E-004;
2.402833333333334E+009;1.650770157575607E-001;2.818399481475353E-002;-3.913204651325941E-003;-3.078717563766986E-004;
2.403000000000000E+009;1.660985648632050E-001;2.671373635530472E-002;-4.006809089332819E-003;-1.947921409737319E-004;
2.403166666666667E+009;1.671803444623947E-001;2.535857260227203E-002;-3.998649306595326E-003;-1.908147532958537E-004;
2.403333333333334E+009;1.680726110935211E-001;2.422529086470604E-002;-4.171493463218212E-003;-1.923808304127306E-005;
2.403500000000000E+009;1.690322905778885E-001;2.293425053358078E-002;-4.095945041626692E-003;2.221114555140957E-004;
2.403666666666667E+009;1.702369451522827E-001;2.173575386404991E-002;-4.117598757147789E-003;4.140767850913107E-004;
2.403833333333334E+009;1.711028218269348E-001;2.085912041366100E-002;-4.138949327170849E-003;4.785016062669456E-004;
2.404000000000000E+009;1.721060723066330E-001;1.987227611243725E-002;-4.146840423345566E-003;5.662725889123976E-004;
2.404166666666667E+009;1.729785650968552E-001;1.906963624060154E-002;-4.229973070323467E-003;7.462848443537951E-004;
2.404333333333334E+009;1.738966852426529E-001;1.819140836596489E-002;-4.238390829414129E-003;1.032612752169371E-003;
2.404500000000000E+009;1.747019886970520E-001;1.754883304238319E-002;-4.355506505817175E-003;1.091076643206179E-003;
2.404666666666667E+009;1.755571067333221E-001;1.673956774175167E-002;-4.231663420796394E-003;1.276845112442970E-003;
2.404833333333334E+009;1.763537377119064E-001;1.628431677818298E-002;-4.421409685164690E-003;1.518736360594630E-003;
2.405000000000000E+009;1.770910918712616E-001;1.578007638454437E-002;-4.122120793908835E-003;1.814595889300108E-003;
2.405166666666667E+009;1.776715964078903E-001;1.538776606321335E-002;-4.057478159666061E-003;1.869893399998546E-003;
2.405333333333334E+009;1.782143712043762E-001;1.468723453581333E-002;-4.145473707467318E-003;2.026543254032731E-003;
2.405500000000000E+009;1.788035482168198E-001;1.453325990587473E-002;-3.928928170353174E-003;2.188751241192222E-003;
2.405666666666667E+009;1.792021542787552E-001;1.419907156378031E-002;-3.973542246967554E-003;2.457090420648456E-003;
2.405833333333334E+009;1.794466227293015E-001;1.405496709048748E-002;-3.827606560662389E-003;2.475182060152292E-003;
2.406000000000000E+009;1.797961890697479E-001;1.368265692144632E-002;-3.737538354471326E-003;2.664951840415597E-003;
2.406166666666667E+009;1.798394173383713E-001;1.342128869146109E-002;-3.590199863538146E-003;2.767182188108563E-003;
2.406333333333334E+009;1.802044659852982E-001;1.312544010579586E-002;-3.347834339365363E-003;3.120315261185169E-003;
2.406500000000000E+009;1.801224499940872E-001;1.279313117265701E-002;-3.352360101416707E-003;3.033326240256429E-003;
2.406666666666667E+009;1.799464076757431E-001;1.252950448542833E-002;-3.080411814153194E-003;3.421711502596736E-003;
2.406833333333334E+009;1.799082309007645E-001;1.223385054618120E-002;-2.951059257611632E-003;3.286153078079224E-003;
2.407000000000000E+009;1.797911673784256E-001;1.179336756467819E-002;-2.861886285245419E-003;3.500670893117786E-003;
2.407166666666667E+009;1.796032488346100E-001;1.136303041130304E-002;-2.662367187440395E-003;3.534046001732349E-003;
2.407333333333334E+009;1.790846437215805E-001;1.073817163705826E-002;-2.537795342504978E-003;3.618017770349979E-003;
2.407500000000000E+009;1.786962449550629E-001;1.019264850765467E-002;-2.326203510165215E-003;3.589278319850564E-003;
2.407666666666667E+009;1.782909780740738E-001;9.730929508805275E-003;-2.215317217633128E-003;3.744387533515692E-003;
2.407833333333334E+009;1.777656674385071E-001;8.856219239532948E-003;-1.965755829587579E-003;3.791481954976916E-003;
2.408000000000000E+009;1.770949661731720E-001;7.980111986398697E-003;-1.956155057996512E-003;3.830946050584316E-003;
2.408166666666667E+009;1.765748411417007E-001;7.386354263871908E-003;-1.746892929077148E-003;3.743138164281845E-003;
2.408333333333334E+009;1.760832220315933E-001;6.357182748615742E-003;-1.445640460588038E-003;3.892332082614303E-003;
2.408500000000000E+009;1.753327995538712E-001;5.270383320748806E-003;-1.412985962815583E-003;3.648876911029220E-003;
2.408666666666667E+009;1.746599078178406E-001;4.080473911017180E-003;-1.313250861130655E-003;3.833344671875238E-003;
2.408833333333334E+009;1.737390607595444E-001;2.909328788518906E-003;-1.232974580489099E-003;3.867818275466561E-003;
2.409000000000000E+009;1.731869429349899E-001;1.658929977566004E-003;-1.095382496714592E-003;3.820023033767939E-003;
2.409166666666667E+009;1.725607067346573E-001;2.687252417672426E-004;-9.548296802677214E-004;3.729736665263772E-003;
2.409333333333334E+009;1.719724535942078E-001;-1.365063595585525E-003;-8.068830356933177E-004;3.727288218215108E-003;
2.409500000000000E+009;1.711324006319046E-001;-2.961511723697186E-003;-7.382284384220839E-004;3.710119053721428E-003;
2.409666666666667E+009;1.705175787210465E-001;-4.472357220947743E-003;-4.993365728296340E-004;3.738158382475376E-003;
2.409833333333334E+009;1.699556708335877E-001;-6.087440531700850E-003;-5.539079429581761E-004;3.633761545643210E-003;
2.410000000000000E+009;1.694338619709015E-001;-7.770196069031954E-003;-4.507914418354631E-004;3.576564136892557E-003;
2.410166666666667E+009;1.688906997442246E-001;-9.587765671312809E-003;-2.712487766984850E-004;3.475087229162455E-003;
2.410333333333334E+009;1.683193147182465E-001;-1.148768886923790E-002;-2.437837974866852E-004;3.617842448875308E-003;
2.410500000000000E+009;1.679520010948181E-001;-1.336561329662800E-002;-9.588066313881427E-005;3.551500383764505E-003;
2.410666666666667E+009;1.677066981792450E-001;-1.522574108093977E-002;-3.859494245261885E-005;3.481170628219843E-003;
2.410833333333334E+009;1.675185561180115E-001;-1.714997552335262E-002;7.798275328241289E-005;3.370963502675295E-003;
2.411000000000000E+009;1.672978550195694E-001;-1.916530169546604E-002;5.866701758350246E-005;3.491536714136601E-003;
2.411166666666667E+009;1.671729683876038E-001;-2.118426188826561E-002;1.051738290698268E-004;3.401637310162187E-003;
2.411333333333334E+009;1.672763675451279E-001;-2.310316637158394E-002;3.348380269017071E-004;3.421405330300331E-003;
2.411500000000000E+009;1.672459989786148E-001;-2.517929673194885E-002;3.199620114173740E-004;3.312296466901898E-003;
2.411666666666667E+009;1.675563007593155E-001;-2.718625031411648E-002;4.834208521060646E-004;3.404198214411736E-003;
2.411833333333334E+009;1.677171438932419E-001;-2.905609831213951E-002;5.611203960143030E-004;3.222832921892405E-003;
2.412000000000000E+009;1.679179221391678E-001;-3.110206872224808E-002;6.547637167386711E-004;3.154343692585826E-003;
2.412166666666667E+009;1.683843731880188E-001;-3.287303820252419E-002;5.203351029194892E-004;3.231732873246074E-003;
2.412333333333334E+009;1.689560413360596E-001;-3.446257859468460E-002;7.355061243288219E-004;3.145997179672122E-003;
2.412500000000000E+009;1.691473126411438E-001;-3.642755374312401E-002;6.767758168280125E-004;3.210067516192794E-003;
