# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;
2.400000000000000E+009;1.637524366378784E-001;5.200672522187233E-002;2.098413417115808E-003;4.778946284204722E-003;
2.400166666666667E+009;1.636983901262283E-001;5.039725452661514E-002;2.108955988660455E-003;4.955591633915901E-003;
2.400333333333334E+009;1.635361909866333E-001;4.871461912989616E-002;2.557491883635521E-003;4.807020537555218E-003;
2.400500000000000E+009;1.635975539684296E-001;4.692826047539711E-002;2.682693069800735E-003;4.876740742474794E-003;
2.400666666666667E+009;1.634587943553925E-001;4.487131908535957E-002;2.885574242100120E-003;4.981947597116232E-003;
2.400833333333334E+009;1.637184619903565E-001;4.335058107972145E-002;3.047362435609102E-003;5.040318705141544E-003;
2.401000000000000E+009;1.636060029268265E-001;4.115391895174980E-002;3.233676543459296E-003;5.056918133050203E-003;
2.401166666666667E+009;1.637234985828400E-001;3.918276727199554E-002;3.540803445503116E-003;4.999418277293444E-003;
2.401333333333334E+009;1.637974679470062E-001;3.736113756895065E-002;3.719286061823368E-003;4.883455112576485E-003;
2.401500000000000E+009;1.640749722719193E-001;3.518756106495857E-002;4.037281032651663E-003;4.915233235806227E-003;
2.401666666666667E+009;1.640566140413284E-001;3.342961147427559E-002;4.341437015682459E-003;4.866800736635923E-003;
2.401833333333334E+009;1.644189208745956E-001;3.138427808880806E-002;4.592172801494598E-003;4.868195392191410E-003;
2.402000000000000E+009;1.644256263971329E-001;2.950195223093033E-002;4.960272461175919E-003;4.496029578149319E-003;
2.402166666666667E+009;1.649465113878250E-001;2.735888771712780E-002;5.078988615423441E-003;4.503490868955851E-003;
2.402333333333334E+009;1.652783304452896E-001;2.581680938601494E-002;5.395719315856695E-003;4.329143557697535E-003;
2.402500000000000E+009;1.657480448484421E-001;2.386311069130898E-002;5.663301330059767E-003;4.071912262588739E-003;
2.402666666666667E+009;1.664052903652191E-001;2.233179658651352E-002;5.968648940324783E-003;3.980235196650028E-003;
2.402833333333334E+009;1.669306457042694E-001;2.056021057069302E-002;6.157206837087870E-003;3.722707973793149E-003;
2.403000000000000E+009;1.673579066991806E-001;1.874866895377636E-002;6.512042135000229E-003;3.288378473371267E-003;
2.403166666666667E+009;1.681833863258362E-001;1.731696166098118E-002;6.636948790401220E-003;3.002263838425279E-003;
2.403333333333334E+009;1.686531305313110E-001;1.572225056588650E-002;6.983231287449598E-003;2.687644911929965E-003;
2.403500000000000E+009;1.693510264158249E-001;1.431652903556824E-002;7.029541302472353E-003;2.470996696501970E-003;
2.403666666666667E+009;1.700471341609955E-001;1.262790244072676E-002;7.194314152002335E-003;2.108412329107523E-003;
2.403833333333334E+009;1.707870215177536E-001;1.138924900442362E-002;7.604614831507206E-003;1.644562464207411E-003;
2.404000000000000E+009;1.715753227472305E-001;1.018284261226654E-002;7.557285483926535E-003;1.445462810806930E-003;
2.404166666666667E+009;1.721143722534180E-001;8.915438316762447E-003;7.523290812969208E-003;1.105823670513928E-003;
2.404333333333334E+009;1.730960607528687E-001;7.939577102661133E-003;7.619629148393869E-003;3.683436370920390E-004;
2.404500000000000E+009;1.735946238040924E-001;6.780289113521576E-003;7.687389384955168E-003;1.073959792847745E-004;
2.404666666666667E+009;1.744599342346191E-001;5.700303241610527E-003;7.700858637690544E-003;-1.563808473292738E-005;
