# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;
2.400000000000000E+009;1.730730682611466E-001;4.860879108309746E-002;2.259850036352873E-003;-2.866542432457209E-003;
2.400166666666667E+009;1.735574752092362E-001;4.791520535945892E-002;2.208843361586332E-003;-3.023483324795961E-003;
2.400333333333334E+009;1.739461570978165E-001;4.735803231596947E-002;2.072144299745560E-003;-3.067360492423177E-003;
2.400500000000000E+009;1.745287775993347E-001;4.652041941881180E-002;2.019373932853341E-003;-3.255574963986874E-003;
2.400666666666667E+009;1.747995316982269E-001;4.601601511240006E-002;1.788458088412881E-003;-3.488519927486777E-003;
2.400833333333334E+009;1.751352250576019E-001;4.548183828592300E-002;1.623142627067864E-003;-3.611947875469923E-003;
2.401000000000000E+009;1.752257198095322E-001;4.453343525528908E-002;1.488022389821708E-003;-3.541674464941025E-003;
2.401166666666667E+009;1.754686236381531E-001;4.415918141603470E-002;1.470839371904731E-003;-3.754313802346587E-003;
2.401333333333334E+009;1.753713786602020E-001;4.333275929093361E-002;1.240863115526736E-003;-3.929173573851585E-003;
2.401500000000000E+009;1.757104247808456E-001;4.269776493310928E-002;1.032196800224483E-003;-3.783746622502804E-003;
2.401666666666667E+009;1.757120788097382E-001;4.210511967539787E-002;9.250567527487874E-004;-3.944328520447016E-003;
2.401833333333334E+009;1.755607277154923E-001;4.119843244552612E-002;9.434433304704726E-004;-3.910693340003490E-003;
2.402000000000000E+009;1.753319650888443E-001;4.072290658950806E-002;5.497994134202600E-004;-4.032599274069071E-003;
2.402166666666667E+009;1.753760725259781E-001;3.964176401495934E-002;4.679021367337555E-004;-4.170520231127739E-003;
2.402333333333334E+009;1.749186217784882E-001;3.905662149190903E-002;2.792949380818754E-004;-4.131375346332789E-003;
2.402500000000000E+009;1.751551479101181E-001;3.780994191765785E-002;1.182080668513663E-004;-4.057520534843206E-003;
2.402666666666667E+009;1.747343093156815E-001;3.689515963196755E-002;-2.565908071119338E-004;-4.137714859098196E-003;
2.402833333333334E+009;1.747647821903229E-001;3.567185252904892E-002;-3.303035337012261E-004;-4.154644440859556E-003;
2.403000000000000E+009;1.745215356349945E-001;3.449106588959694E-002;-4.774737753905356E-004;-4.177161492407322E-003;
2.403166666666667E+009;1.741725802421570E-001;3.330300748348236E-002;-6.166355451568961E-004;-3.938517067581415E-003;
2.403333333333334E+009;1.737964153289795E-001;3.183425962924957E-002;-7.928745471872389E-004;-3.764111083000898E-003;
2.403500000000000E+009;1.731771230697632E-001;3.022303618490696E-002;-9.564743959344924E-004;-3.730196505784988E-003;
2.403666666666667E+009;1.728791296482086E-001;2.867173403501511E-002;-1.039125956594944E-003;-3.696469822898507E-003;
2.403833333333334E+009;1.727466285228729E-001;2.701905556023121E-002;-1.120437518693507E-003;-3.663779702037573E-003;
2.404000000000000E+009;1.722422242164612E-001;2.533949352800846E-002;-1.450960291549563E-003;-3.544123610481620E-003;
2.404166666666667E+009;1.718689948320389E-001;2.344333194196224E-002;-1.341273542493582E-003;-3.413344267755747E-003;
2.404333333333334E+009;1.715299487113953E-001;2.183358743786812E-002;-1.510525355115533E-003;-3.192584263160825E-003;
2.404500000000000E+009;1.712616533041000E-001;1.979379355907440E-002;-1.448711263947189E-003;-3.221000544726849E-003;
2.404666666666667E+009;1.710561364889145E-001;1.797585748136044E-002;-1.757933525368571E-003;-3.065891331061721E-003;
2.404833333333334E+009;1.707435399293900E-001;1.591525971889496E-002;-1.500649377703667E-003;-2.989375032484531E-003;
2.405000000000000E+009;1.707063168287277E-001;1.398251019418240E-002;-1.519282115623355E-003;-2.821497851982713E-003;
2.405166666666667E+009;1.706003546714783E-001;1.200915686786175E-002;-1.552925561554730E-003;-2.638769568875432E-003;
2.405333333333334E+009;1.705890744924545E-001;9.820784442126751E-003;-1.541996374726296E-003;-2.470741979777813E-003;
2.405500000000000E+009;1.704991608858109E-001;7.997528649866581E-003;-1.296408125199378E-003;-2.483777236193419E-003;
2.405666666666667E+009;1.705670803785324E-001;5.921270232647657E-003;-1.535215415060520E-003;-2.428168896585703E-003;
2.405833333333334E+009;1.706612408161163E-001;3.860880853608251E-003;-1.450800918973982E-003;-2.353777410462499E-003;
2.406000000000000E+009;1.709446758031845E-001;1.692087738774717E-003;-1.291962340474129E-003;-2.378221135586500E-003;
2.406166666666667E+009;1.711402833461762E-001;-2.726801903918386E-004;-1.336864894255996E-003;-2.339819679036737E-003;
2.406333333333334E+009;1.717394590377808E-001;-2.381492173299193E-003;-1.120219239965081E-003;-2.397683914750814E-003;
2.406500000000000E+009;1.719545125961304E-001;-4.364096093922854E-003;-1.238586381077766E-003;-2.223319374024868E-003;
2.406666666666667E+009;1.722968816757202E-001;-6.243239622563124E-003;-1.195722375996411E-003;-2.587739843875170E-003;
2.406833333333334E+009;1.729777753353119E-001;-8.184079080820084E-003;-1.121334615163505E-003;-2.539513865485787E-003;
2.407000000000000E+009;1.734480261802673E-001;-1.023556478321552E-002;-1.010361243970692E-003;-2.675528172403574E-003;
2.407166666666667E+009;1.742510944604874E-001;-1.210797671228647E-002;-1.262299832887948E-003;-2.732026390731335E-003;
2.407333333333334E+009;1.748208850622177E-001;-1.411478593945503E-002;-1.329228398390114E-003;-2.596591832116246E-003;
2.407500000000000E+009;1.755527406930924E-001;-1.567408442497253E-002;-1.200871891342104E-003;-2.794080646708608E-003;
2.407666666666667E+009;1.761695146560669E-001;-1.737793534994125E-002;-1.212027156725526E-003;-3.013818524777889E-003;
2.407833333333334E+009;1.768745929002762E-001;-1.921766251325607E-002;-1.388291362673044E-003;-3.052977612242103E-003;
2.408000000000000E+009;1.776682287454605E-001;-2.088521979749203E-002;-1.440183259546757E-003;-3.060788149014115E-003;
2.408166666666667E+009;1.782530993223190E-001;-2.216086722910404E-002;-1.719302381388843E-003;-3.272006986662746E-003;
2.408333333333334E+009;1.790247559547424E-001;-2.375045791268349E-002;-1.680562039837241E-003;-3.336129477247596E-003;
2.408500000000000E+009;1.797201037406921E-001;-2.519096434116364E-002;-1.944130053743720E-003;-3.350784769281745E-003;
2.408666666666667E+009;1.802738308906555E-001;-2.638325281441212E-002;-1.862700097262859E-003;-3.526740008965135E-003;
2.408833333333334E+009;1.807238012552261E-001;-2.759596332907677E-002;-2.140886848792434E-003;-3.544553881511092E-003;
2.409000000000000E+009;1.812419593334198E-001;-2.870726957917213E-002;-2.376650925725699E-003;-3.515402786433697E-003;
2.409166666666667E+009;1.818290799856186E-001;-2.972302027046681E-002;-2.490678336471319E-003;-3.599981544539332E-003;
2.409333333333334E+009;1.822439581155777E-001;-3.059508837759495E-002;-2.756370464339852E-003;-3.605162724852562E-003;
2.409500000000000E+009;1.825831532478333E-001;-3.161113709211350E-002;-2.834589220583439E-003;-3.502575913444161E-003;
2.409666666666667E+009;1.828556656837463E-001;-3.209102898836136E-002;-3.209902672097087E-003;-3.565637394785881E-003;
2.409833333333334E+009;1.830908209085465E-001;-3.268222510814667E-002;-3.421813016757369E-003;-3.399187931790948E-003;
2.410000000000000E+009;1.834195554256439E-001;-3.313917666673660E-002;-3.481415798887610E-003;-3.501072060316801E-003;
2.410166666666667E+009;1.835829913616180E-001;-3.383088484406471E-002;-3.723168047145009E-003;-3.230321919545531E-003;
