# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;
2.400000000000000E+009;1.679644286632538E-001;4.067720472812653E-002;2.949662273749709E-003;3.007280465681106E-004;
2.400166666666667E+009;1.686564385890961E-001;4.009427130222321E-002;2.808364573866129E-003;1.801558973966166E-004;
2.400333333333334E+009;1.690683960914612E-001;3.909613564610481E-002;3.158141626045108E-003;2.350036083953455E-004;
2.400500000000000E+009;1.696415245532990E-001;3.813776373863220E-002;3.150716889649630E-003;2.268423704663292E-004;
2.400666666666667E+009;1.700296103954315E-001;3.737813234329224E-002;3.231068840250373E-003;9.368616156280041E-005;
2.400833333333334E+009;1.704388111829758E-001;3.659994527697563E-002;3.383934265002608E-003;6.352203490678221E-005;
2.401000000000000E+009;1.704417616128922E-001;3.572048991918564E-002;3.587957238778472E-003;-7.897611067164689E-005;
2.401166666666667E+009;1.707812100648880E-001;3.477149829268456E-002;3.568631596863270E-003;-1.837996969697997E-004;
2.401333333333334E+009;1.710584759712219E-001;3.389434888958931E-002;3.516094060614705E-003;-1.425607479177415E-004;
2.401500000000000E+009;1.714139431715012E-001;3.324637189507484E-002;3.797868965193629E-003;-3.200666105840355E-004;
2.401666666666667E+009;1.713086515665054E-001;3.238777443766594E-002;3.726074937731028E-003;-5.483722779899836E-004;
2.401833333333334E+009;1.714521348476410E-001;3.147850185632706E-002;3.923876211047173E-003;-8.078782120719552E-004;
2.402000000000000E+009;1.712886095046997E-001;3.044536896049976E-002;3.925489261746407E-003;-9.485791088081896E-004;
2.402166666666667E+009;1.714863479137421E-001;2.948171645402908E-002;3.816359909251332E-003;-1.213997835293412E-003;
2.402333333333334E+009;1.713460236787796E-001;2.866225875914097E-002;4.113660193979740E-003;-1.472907490096986E-003;
2.402500000000000E+009;1.714975088834763E-001;2.779423817992210E-002;4.019528627395630E-003;-1.696108840405941E-003;
2.402666666666667E+009;1.714962720870972E-001;2.670584991574287E-002;3.825592109933496E-003;-1.896544010378420E-003;
2.402833333333334E+009;1.713880002498627E-001;2.570374310016632E-002;3.852366236969829E-003;-2.047058660537005E-003;
2.403000000000000E+009;1.711767464876175E-001;2.471099607646465E-002;3.927001729607582E-003;-2.259053522720933E-003;
2.403166666666667E+009;1.710999459028244E-001;2.367737516760826E-002;3.675464773550630E-003;-2.362594706937671E-003;
2.403333333333334E+009;1.710279583930969E-001;2.270964533090591E-002;3.855966031551361E-003;-2.609035698696971E-003;
2.403500000000000E+009;1.708901673555374E-001;2.148622088134289E-002;3.613868961110711E-003;-2.855925587937236E-003;
2.403666666666667E+009;1.707172095775604E-001;2.015825733542442E-002;3.403553273528814E-003;-2.928429050371051E-003;
2.403833333333334E+009;1.706866025924683E-001;1.887975260615349E-002;3.300107317045331E-003;-3.116067266091704E-003;
2.404000000000000E+009;1.705871224403381E-001;1.762937381863594E-002;3.147654701024294E-003;-3.328961087390780E-003;
2.404166666666667E+009;1.703448444604874E-001;1.637972518801689E-002;2.861068118363619E-003;-3.497581928968430E-003;
2.404333333333334E+009;1.702343225479126E-001;1.504929736256599E-002;2.896518213674426E-003;-3.666757605969906E-003;
2.404500000000000E+009;1.701426804065704E-001;1.369754038751125E-002;2.666930900886655E-003;-3.788126166909933E-003;
2.404666666666667E+009;1.702402532100678E-001;1.215661969035864E-002;2.422907389700413E-003;-3.766928100958467E-003;
2.404833333333334E+009;1.700180470943451E-001;1.071820687502623E-002;2.289607655256987E-003;-3.948713652789593E-003;
2.405000000000000E+009;1.700657755136490E-001;9.368987753987312E-003;2.172838198021054E-003;-4.059902857989073E-003;
2.405166666666667E+009;1.699531525373459E-001;7.805699948221445E-003;2.000170759856701E-003;-4.196219611912966E-003;
2.405333333333334E+009;1.701621264219284E-001;6.095258519053459E-003;1.762830535881221E-003;-4.183747339993715E-003;
2.405500000000000E+009;1.700859516859055E-001;4.616905935108662E-003;1.584477140568197E-003;-4.252030514180660E-003;
2.405666666666667E+009;1.700223684310913E-001;3.010934917256236E-003;1.239634235389531E-003;-4.328355193138123E-003;
2.405833333333334E+009;1.698911041021347E-001;1.466712448745966E-003;1.120464643463492E-003;-4.399873316287994E-003;
2.406000000000000E+009;1.698636412620544E-001;-2.099503908539191E-004;1.015113666653633E-003;-4.368210677057505E-003;
2.406166666666667E+009;1.697281450033188E-001;-1.616104855202138E-003;5.269341054372490E-004;-4.570944700390101E-003;
2.406333333333334E+009;1.697632372379303E-001;-3.401010297238827E-003;3.890177467837930E-004;-4.393281415104866E-003;
2.406500000000000E+009;1.695237159729004E-001;-4.959937650710344E-003;1.778408186510205E-004;-4.315103869885206E-003;
2.406666666666667E+009;1.693492084741592E-001;-6.477174814790487E-003;1.024114681058563E-005;-4.366152454167604E-003;
2.406833333333334E+009;1.693960577249527E-001;-8.103002794086933E-003;-1.722698361845687E-004;-4.268933553248644E-003;
2.407000000000000E+009;1.692054867744446E-001;-9.653840214014053E-003;-3.935337590519339E-004;-4.291869234293699E-003;
2.407166666666667E+009;1.692569255828857E-001;-1.088124420493841E-002;-7.328548235818744E-004;-4.007881041616201E-003;
2.407333333333334E+009;1.688765883445740E-001;-1.238712109625340E-002;-7.334271795116365E-004;-3.963688388466835E-003;
2.407500000000000E+009;1.687356382608414E-001;-1.372730173170567E-002;-8.981702267192304E-004;-3.936585504561663E-003;
2.407666666666667E+009;1.686266064643860E-001;-1.485674642026424E-002;-1.047178986482322E-003;-3.745103953406215E-003;
2.407833333333334E+009;1.685266643762589E-001;-1.611368171870709E-002;-1.231882488355041E-003;-3.698610235005617E-003;
2.408000000000000E+009;1.683693826198578E-001;-1.730867102742195E-002;-1.444310182705522E-003;-3.521440783515573E-003;
2.408166666666667E+009;1.683105677366257E-001;-1.817661337554455E-002;-1.507995184510946E-003;-3.388903802260757E-003;
2.408333333333334E+009;1.684148758649826E-001;-1.912367716431618E-002;-1.543603138998151E-003;-3.141822060570121E-003;
2.408500000000000E+009;1.684080809354782E-001;-2.024612016975880E-002;-1.865959842689335E-003;-3.071384271606803E-003;
2.408666666666667E+009;1.684039831161499E-001;-2.108230069279671E-002;-1.766877248883247E-003;-2.877584658563137E-003;
2.408833333333334E+009;1.683126538991928E-001;-2.188866399228573E-002;-1.918373745866120E-003;-2.615713980048895E-003;
2.409000000000000E+009;1.684906184673309E-001;-2.282566018402576E-002;-1.908862963318825E-003;-2.531427890062332E-003;
2.409166666666667E+009;1.687307953834534E-001;-2.369800768792629E-002;-1.898261252790690E-003;-2.488502301275730E-003;
2.409333333333334E+009;1.689287126064301E-001;-2.458182163536549E-002;-1.764274085871875E-003;-2.267550909891725E-003;
2.409500000000000E+009;1.690376102924347E-001;-2.547379210591316E-002;-1.947718672454357E-003;-2.089336747303605E-003;
2.409666666666667E+009;1.690657287836075E-001;-2.641956321895123E-002;-1.881040516309440E-003;-2.020258456468582E-003;
2.409833333333334E+009;1.691147387027741E-001;-2.718804217875004E-002;-1.835459959693253E-003;-1.873250585049391E-003;
2.410000000000000E+009;1.692051440477371E-001;-2.804741263389587E-002;-1.808329485356808E-003;-1.823707600124180E-003;
2.410166666666667E+009;1.693552285432816E-001;-2.889332175254822E-002;-1.772210467606783E-003;-1.606470323167741E-003;
2.410333333333334E+009;1.693867743015289E-001;-2.985390648245812E-002;-1.866607111878693E-003;-1.546099083498120E-003;
2.410500000000000E+009;1.693629622459412E-001;-3.066563792526722E-002;-1.703622867353261E-003;-1.435541664250195E-003;
2.410666666666667E+009;1.692380309104919E-001;-3.201197832822800E-002;-1.661904389038682E-003;-1.280904281884432E-003;
2.410833333333334E+009;1.690721809864044E-001;-3.264061734080315E-002;-1.625672332011163E-003;-1.313709421083331E-003;
2.411000000000000E+009;1.690958589315414E-001;-3.341602161526680E-002;-1.574154011905193E-003;-1.191057381220162E-003;
2.411166666666667E+009;1.688231229782105E-001;-3.438895195722580E-002;-1.343714655376971E-003;-1.251986133866012E-003;
2.411333333333334E+009;1.686691194772720E-001;-3.501446172595024E-002;-1.510612899437547E-003;-1.067593460902572E-003;
2.411500000000000E+009;1.683013141155243E-001;-3.609062358736992E-002;-1.283771242015064E-003;-9.986502118408680E-004;
2.411666666666667E+009;1.682747006416321E-001;-3.690156340599060E-002;-1.372830127365887E-003;-9.783115237951279E-004;
2.411833333333334E+009;1.681515723466873E-001;-3.759223595261574E-002;-9.863612940534949E-004;-1.011490006931126E-003;
2.412000000000000E+009;1.677442342042923E-001;-3.863911703228951E-002;-1.007234212011099E-003;-9.717702050693333E-004;
2.412166666666667E+009;1.674041599035263E-001;-3.958521038293839E-002;-9.662540396675468E-004;-1.032287254929543E-003;
2.412333333333334E+009;1.671863496303558E-001;-4.036562144756317E-002;-8.840932860039175E-004;-1.174054690636694E-003;
2.412500000000000E+009;1.665830463171005E-001;-4.129920527338982E-002;-8.561423164792359E-004;-1.275536371394992E-003;
2.412666666666667E+009;1.663654595613480E-001;-4.239410534501076E-002;-7.143036928027868E-004;-1.333693158812821E-003;
2.412833333333334E+009;1.660913974046707E-001;-4.333201050758362E-002;-7.345263147726655E-004;-1.432327437214553E-003;
2.413000000000000E+009;1.654868721961975E-001;-4.426531121134758E-002;-6.755193462595344E-004;-1.568951993249357E-003;
2.413166666666667E+009;1.651597619056702E-001;-4.533256217837334E-002;-5.625094636343420E-004;-1.577829709276557E-003;
2.413333333333334E+009;1.647201478481293E-001;-4.635465517640114E-002;-7.614156347699463E-004;-1.485118991695344E-003;
2.413500000000000E+009;1.641872227191925E-001;-4.738806560635567E-002;-7.908724946901202E-004;-1.841590972617269E-003;
2.413666666666667E+009;1.635912507772446E-001;-4.838647693395615E-002;-6.897669518366456E-004;-1.933814026415348E-003;
2.413833333333334E+009;1.632245182991028E-001;-4.927080869674683E-002;-7.974165491759777E-004;-2.185773802921176E-003;
2.414000000000000E+009;1.626494079828262E-001;-5.029359832406044E-002;-8.885221905075014E-004;-2.144536236301065E-003;
2.414166666666667E+009;1.623619496822357E-001;-5.129697918891907E-002;-1.151572796516120E-003;-2.373627154156566E-003;
2.414333333333334E+009;1.618946194648743E-001;-5.242456495761871E-002;-1.235382282175124E-003;-2.421779325231910E-003;
2.414500000000000E+009;1.617444902658463E-001;-5.332384258508682E-002;-1.483767293393612E-003;-2.342944731935859E-003;
2.414666666666667E+009;1.614155322313309E-001;-5.419252440333366E-002;-1.662922441028059E-003;-2.469631144776940E-003;
2.414833333333334E+009;1.609864383935928E-001;-5.522358044981957E-002;-1.675170962698758E-003;-2.416501985862851E-003;
2.415000000000000E+009;1.607289165258408E-001;-5.631771311163902E-002;-1.865808386355639E-003;-2.492337021976709E-003;
2.415166666666667E+009;1.606395542621613E-001;-5.734112858772278E-002;-2.199067734181881E-003;-2.331052441149950E-003;
2.415333333333334E+009;1.604431271553040E-001;-5.864408239722252E-002;-2.323457039892674E-003;-2.282921224832535E-003;
2.415500000000000E+009;1.603039354085922E-001;-5.968888849020004E-002;-2.336558420211077E-003;-2.269651275128126E-003;
2.415666666666667E+009;1.600919365882874E-001;-6.075951457023621E-002;-2.613316755741835E-003;-2.231714315712452E-003;
2.415833333333334E+009;1.599714905023575E-001;-6.203859671950340E-002;-2.689054701477289E-003;-2.019620733335614E-003;
2.416000000000000E+009;1.596510261297226E-001;-6.337204575538635E-002;-2.641345607116818E-003;-1.922547351568937E-003;
