# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;
2.400000000000000E+009;1.547028273344040E-001;6.133326515555382E-002;-2.726892009377480E-003;-2.292450051754713E-003;
2.400166666666667E+009;1.546978354454041E-001;5.967973545193672E-002;-2.777460962533951E-003;-2.278751460835338E-003;
2.400333333333334E+009;1.544498950242996E-001;5.753950774669647E-002;-2.980454126372933E-003;-2.185433637350798E-003;
2.400500000000000E+009;1.547045111656189E-001;5.537154525518417E-002;-3.008264349773526E-003;-2.070057671517134E-003;
2.400666666666667E+009;1.547677367925644E-001;5.321019887924194E-002;-2.960553625598550E-003;-2.113569760695100E-003;
2.400833333333334E+009;1.552127599716187E-001;5.111731961369515E-002;-3.203219501301646E-003;-2.161262091249228E-003;
2.401000000000000E+009;1.555457860231400E-001;4.887851327657700E-002;-3.193025710061193E-003;-1.970988698303700E-003;
2.401166666666667E+009;1.558257341384888E-001;4.660388082265854E-002;-3.406529314815998E-003;-1.870266161859036E-003;
2.401333333333334E+009;1.562767773866653E-001;4.424269869923592E-002;-3.328220918774605E-003;-1.730905263684690E-003;
2.401500000000000E+009;1.569711863994598E-001;4.214469715952873E-002;-3.466144436970353E-003;-1.701524714007974E-003;
2.401666666666667E+009;1.574578881263733E-001;4.002465307712555E-002;-3.640965092927218E-003;-1.635465421713889E-003;
2.401833333333334E+009;1.582593917846680E-001;3.790879622101784E-002;-3.563488367944956E-003;-1.698143896646798E-003;
2.402000000000000E+009;1.588141322135925E-001;3.590063378214836E-002;-3.623657394200563E-003;-1.301984884776175E-003;
2.402166666666667E+009;1.598508954048157E-001;3.381805494427681E-002;-3.714573569595814E-003;-1.057459507137537E-003;
2.402333333333334E+009;1.605293154716492E-001;3.184717521071434E-002;-3.729693824425340E-003;-1.156272832304239E-003;
2.402500000000000E+009;1.618636995553970E-001;3.025097399950028E-002;-3.957308363169432E-003;-1.078672357834876E-003;
2.402666666666667E+009;1.625468581914902E-001;2.863935567438602E-002;-4.048365168273449E-003;-9.791039628908038E-004;
2.402833333333334E+009;1.636868119239807E-001;2.692274376749992E-002;-3.942034207284451E-003;-7.986301789060235E-004;
2.403000000000000E+009;1.648480594158173E-001;2.553084865212441E-002;-3.985988907516003E-003;-6.371721392497420E-004;
2.403166666666667E+009;1.658374518156052E-001;2.404408529400826E-002;-4.056167323142290E-003;-5.655940622091293E-004;
2.403333333333334E+009;1.670167297124863E-001;2.263561636209488E-002;-4.179605748504400E-003;-5.732632125727832E-004;
2.403500000000000E+009;1.678729802370071E-001;2.150752954185009E-002;-4.114795941859484E-003;-3.313671040814370E-004;
2.403666666666667E+009;1.691473424434662E-001;2.026281878352165E-002;-4.330877680331469E-003;-1.479485072195530E-004;
2.403833333333334E+009;1.704346239566803E-001;1.908570341765881E-002;-4.278730135411024E-003;-4.601077671395615E-005;
2.404000000000000E+009;1.714253872632980E-001;1.829372532665730E-002;-4.449347034096718E-003;1.715407124720514E-004;
2.404166666666667E+009;1.725829392671585E-001;1.731854304671288E-002;-4.191972315311432E-003;4.266340401954949E-004;
2.404333333333334E+009;1.735879778862000E-001;1.658209413290024E-002;-4.317272454500198E-003;4.069604619871825E-004;
2.404500000000000E+009;1.745255291461945E-001;1.567284390330315E-002;-4.416207782924175E-003;5.949698388576508E-004;
2.404666666666667E+009;1.755246818065643E-001;1.523333508521318E-002;-4.409516230225563E-003;8.098035468719900E-004;
2.404833333333334E+009;1.764558702707291E-001;1.476940419524908E-002;-4.380505066365004E-003;1.182458945550025E-003;
2.405000000000000E+009;1.773735582828522E-001;1.445805374532938E-002;-4.383600782603025E-003;1.136115868575871E-003;
2.405166666666667E+009;1.782380789518356E-001;1.408354658633471E-002;-4.577506799250841E-003;1.461978768929839E-003;
2.405333333333334E+009;1.789046227931976E-001;1.348489895462990E-002;-4.319123923778534E-003;1.781425205990672E-003;
2.405500000000000E+009;1.795082986354828E-001;1.342371385544539E-002;-4.276660270988941E-003;1.728066243231297E-003;
2.405666666666667E+009;1.801369786262512E-001;1.314181275665760E-002;-4.213594831526279E-003;1.895089517347515E-003;
2.405833333333334E+009;1.804278343915939E-001;1.307163760066032E-002;-4.231962375342846E-003;2.251354046165943E-003;
2.406000000000000E+009;1.807929724454880E-001;1.283352542668581E-002;-4.012660589069128E-003;2.256188075989485E-003;
2.406166666666667E+009;1.810902804136276E-001;1.275927014648914E-002;-3.981599118560553E-003;2.435331000015140E-003;
2.406333333333334E+009;1.814940273761749E-001;1.266113854944706E-002;-3.896082984283567E-003;2.565390430390835E-003;
2.406500000000000E+009;1.814535111188889E-001;1.243493799120188E-002;-3.777924459427595E-003;2.780782291665673E-003;
2.406666666666667E+009;1.812578886747360E-001;1.252680644392967E-002;-3.461089916527271E-003;2.844597445800901E-003;
2.406833333333334E+009;1.813027411699295E-001;1.208280026912689E-002;-3.453654004260898E-003;3.024960169568658E-003;
2.407000000000000E+009;1.810526102781296E-001;1.197230257093906E-002;-3.354161744937301E-003;3.188945120200515E-003;
2.407166666666667E+009;1.809269487857819E-001;1.164450217038393E-002;-3.134794533252716E-003;3.364505711942911E-003;
2.407333333333334E+009;1.805447787046433E-001;1.122469641268253E-002;-3.048129146918654E-003;3.429120406508446E-003;
2.407500000000000E+009;1.800078749656677E-001;1.080925296992064E-002;-2.891415497288108E-003;3.558831522241235E-003;
2.407666666666667E+009;1.795299500226975E-001;1.053409837186337E-002;-2.708062762394548E-003;3.440220840275288E-003;
2.407833333333334E+009;1.788250803947449E-001;9.865501895546913E-003;-2.479944378137589E-003;3.748498624190688E-003;
2.408000000000000E+009;1.782400757074356E-001;9.129017591476440E-003;-2.431973349303007E-003;3.760231193155050E-003;
2.408166666666667E+009;1.775341033935547E-001;8.547511883080006E-003;-2.188011538237333E-003;3.662047442048788E-003;
2.408333333333334E+009;1.770016103982925E-001;7.711147889494896E-003;-2.091241534799337E-003;3.812349168583751E-003;
2.408500000000000E+009;1.761188507080078E-001;6.669017020612955E-003;-2.047922927886248E-003;3.671933896839619E-003;
2.408666666666667E+009;1.753154993057251E-001;5.577581934630871E-003;-1.880749128758907E-003;3.880055388435721E-003;
2.408833333333334E+009;1.744091659784317E-001;4.439508076757193E-003;-1.702068606391549E-003;3.813651390373707E-003;
2.409000000000000E+009;1.734299063682556E-001;3.309126477688551E-003;-1.586714293807745E-003;3.964114002883434E-003;
2.409166666666667E+009;1.726637780666351E-001;1.919232192449272E-003;-1.249052002094686E-003;3.920507617294788E-003;
2.409333333333334E+009;1.719503551721573E-001;4.794397391378880E-004;-1.351910643279553E-003;3.875588066875935E-003;
