# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;
2.400000000000000E+009;1.732996851205826E-001;4.982536658644676E-002;3.853888949379325E-003;2.388378838077188E-003;
2.400166666666667E+009;1.738856881856918E-001;4.906302690505981E-002;3.858738346025348E-003;2.146041719242930E-003;
2.400333333333334E+009;1.742209047079086E-001;4.830155894160271E-002;3.713489742949605E-003;1.896433765068650E-003;
2.400500000000000E+009;1.747783422470093E-001;4.780137538909912E-002;3.798687830567360E-003;1.726851798593998E-003;
2.400666666666667E+009;1.747441440820694E-001;4.701383411884308E-002;3.744496498256922E-003;1.493772957473993E-003;
2.400833333333334E+009;1.752105802297592E-001;4.655334725975990E-002;3.698930842801929E-003;1.511056441813707E-003;
2.401000000000000E+009;1.752188205718994E-001;4.576118290424347E-002;3.670631209388375E-003;1.398292952217162E-003;
2.401166666666667E+009;1.753475517034531E-001;4.519773274660111E-002;3.590164706110954E-003;1.268873689696193E-003;
2.401333333333334E+009;1.753500550985336E-001;4.447484761476517E-002;3.560353070497513E-003;1.327805337496102E-003;
2.401500000000000E+009;1.754573881626129E-001;4.385099932551384E-002;3.571298439055681E-003;1.439914572983980E-003;
2.401666666666667E+009;1.753855049610138E-001;4.316968098282814E-002;3.498330712318420E-003;1.275562215596438E-003;
2.401833333333334E+009;1.750950366258621E-001;4.231125116348267E-002;3.400583053007722E-003;1.028600148856640E-003;
2.402000000000000E+009;1.749769896268845E-001;4.152337461709976E-002;3.538615535944700E-003;9.924509795382619E-004;
2.402166666666667E+009;1.749261766672134E-001;4.033448174595833E-002;3.532643429934979E-003;1.136224600486457E-003;
2.402333333333334E+009;1.744906604290009E-001;3.934083506464958E-002;3.680634079501033E-003;9.574172436259687E-004;
2.402500000000000E+009;1.745109856128693E-001;3.828408941626549E-002;3.673410974442959E-003;9.037307463586330E-004;
2.402666666666667E+009;1.741417050361633E-001;3.724532201886177E-002;3.688490716740489E-003;7.713209488429129E-004;
2.402833333333334E+009;1.737931817770004E-001;3.597445785999298E-002;3.680804744362831E-003;7.173781632445753E-004;
2.403000000000000E+009;1.734376847743988E-001;3.456653654575348E-002;3.752662567421794E-003;8.534463122487068E-004;
2.403166666666667E+009;1.732460409402847E-001;3.337231278419495E-002;3.770993789657950E-003;5.610542721115053E-004;
2.403333333333334E+009;1.728278994560242E-001;3.178508579730988E-002;3.605758538469672E-003;5.233727279119194E-004;
2.403500000000000E+009;1.722866892814636E-001;3.036114014685154E-002;3.783568507060409E-003;5.075521767139435E-004;
2.403666666666667E+009;1.719973087310791E-001;2.853793278336525E-002;3.801065264269710E-003;3.808871260844171E-004;
2.403833333333334E+009;1.717896610498428E-001;2.676093205809593E-002;3.875108901411295E-003;1.788296649465337E-004;
2.404000000000000E+009;1.713327914476395E-001;2.503878809511662E-002;3.793824231252074E-003;2.044356961050653E-006;
2.404166666666667E+009;1.709935963153839E-001;2.321493625640869E-002;3.899396164342761E-003;-2.138185482181143E-005;
